Source,Target,flow,value
1,8,u,0.131671903628403
1,24,u,0.0197480557310981
-1,1,u,0.151419959359501
2,3,u,0.0016839676528061
5,2,u,0.00201627612328148
27,2,u,1.69399256173541e-06
2,28,u,0.000334680190198533
4,3,u,0.00137586796128264
3,28,u,0.000166283424917912
3,52,u,0.00289355218917087
5,4,u,0.00232437581480494
6,4,u,0.00756117208172846
4,28,u,0.000303870221046187
29,4,u,7.25346749355538e-05
4,31,u,0.00117721583195154
4,52,u,0.00303113898529914
4,53,u,0.00406998957188986
6,5,u,0.00523679626692353
5,27,u,0.000199933619766401
5,28,u,0.00053630780252667
5,29,u,0.000159902906544929
6,7,u,0.00795850307621881
8,6,u,0.0280173585751385
6,29,u,0.000683582533237281
6,30,u,0.000174180463817164
6,31,u,0.00193333304012437
32,6,u,7.40006591887443e-05
6,54,u,0.00454379177227566
8,7,u,0.0359758616513574
7,11,u,0.0305261463724684
32,7,u,0.000869850966810626
7,33,u,0.00155731530394356
7,34,u,0.00161418198113221
7,35,u,0.00184688491270175
7,55,u,0.00455677852899297
7,56,u,0.00470290859514795
8,9,u,0.054294708979475
8,32,u,0.00272773519832512
8,34,u,0.00521176814626791
8,35,u,0.0054444710778375
9,10,u,0.0219073686071555
9,16,u,0.0259631783817585
9,35,u,1.5000179889979e-05
9,39,u,0.00254344753714713
9,40,u,0.00194343322746926
9,41,u,0.00192228104605512
11,10,u,0.00970006956280467
10,12,u,0.00396894223328226
10,14,u,0.0137284183175093
10,15,u,0.0129053782252886
35,10,u,0.00217573668082558
10,36,u,6.80631859923952e-05
10,37,u,0.000710025552023597
10,38,u,0.00204963666025657
10,39,u,0.000352710676431567
11,12,u,0.0136690117960869
34,11,u,0.00143843265611467
35,11,u,0.00120572972454509
11,36,u,0.00103807014227284
11,56,u,0.00165029395790111
11,57,u,0.00330619180786864
11,58,u,0.00380667148619445
12,13,u,0.011093427097067
36,12,u,0.000328831037335853
12,37,u,0.000313131328695349
12,58,u,0.00243977030658575
12,59,u,0.00412045633435687
14,13,u,0.00133395101283995
37,13,u,0.000796211381011336
13,38,u,0.000543399727221683
13,59,u,0.00301111362465019
13,60,u,0.00514078776119655
13,61,u,0.00452828837785009
15,14,u,0.000823040092220673
14,38,u,0.000676794828505667
39,14,u,0.00102013115531938
14,51,u,0.00033177440517691
14,62,u,0.00464029308389611
14,63,u,0.00521047008232647
14,64,u,0.0033783061523049
16,15,u,0.00884956845068552
15,18,u,0.0177803377758166
40,15,u,0.00153784145577514
41,15,u,0.00155899363718928
15,42,u,0.00179294991436714
15,43,u,0.000580765410605588
15,51,u,0.000414078414398977
15,64,u,0.00346061016152697
16,17,u,0.0144581759976916
41,16,u,0.000674036792120703
16,43,u,0.00146572225567416
16,45,u,0.00186374846982824
17,18,u,0.0121717302288105
17,43,u,1.99046559049787e-05
17,44,u,0.00184861024291747
17,45,u,0.000417930870059102
18,19,u,0.0226360706606137
18,42,u,1.49161367854589e-05
43,18,u,0.00119726836697605
18,44,u,0.000631437220036446
18,65,u,0.0036520457040798
18,66,u,0.00421486665008861
19,20,u,0.00226858232571026
19,22,u,0.00611368737687346
44,19,u,0.00163216984602492
46,19,u,0.000680098254674677
19,47,u,0.000776133314338923
19,66,u,0.00195125958402724
19,67,u,0.0049733571543376
19,68,u,0.00532023593928193
19,69,u,0.00354508306674477
20,21,u,0.00257408258368375
46,20,u,0.000906956487245703
20,47,u,0.000549275081767897
20,50,u,5.21811475046707e-05
21,22,u,0.00127102246747945
21,23,u,0.000994888351663281
21,25,u,2.75878471901692e-05
21,47,u,0.000291866823399545
21,49,u,0.000193944204815555
50,21,u,0.000205227110863682
23,22,u,0.000276134115816173
22,47,u,0.000164764576651599
22,48,u,0.000668586442592689
22,49,u,6.68419580676094e-05
22,69,u,0.00293371432905745
22,70,u,0.00382693665379996
25,23,u,7.19009879761145e-05
23,48,u,0.000696199854174306
23,49,u,9.44553696492712e-05
41,24,u,0.0051408582055831
41,24,j,0.011527267901728
24,0,u,0.0248889139366812
24,0,j,0.0115272059237814
25,49,u,3.66550462377034e-05
49,25,j,0.000153233473540776
50,25,u,8.09681870237999e-05
25,50,j,0.000153216433821832
27,28,u,0.000193675449408531
28,27,j,6.31101142692323e-05
27,29,u,3.88645063519357e-06
27,29,j,6.31111050062127e-05
29,28,u,0.000189788998773337
28,29,j,0.000126238584771948
28,52,u,0.00172460608687203
52,28,j,0.000189346773420502
30,29,u,0.000293341994876493
29,30,j,9.5738576330043e-05
29,31,u,0.000878390211585425
29,31,j,9.36047951756582e-05
32,30,u,0.000119161531059169
30,32,j,9.5739611874363e-05
31,33,u,0.000373828303745607
31,33,j,0.000194324292784935
31,53,u,0.00184776978657767
53,31,j,0.00016113724978542
31,54,u,0.00176734099333846
31,54,j,6.04280290538433e-05
32,33,u,0.00166472204126669
32,33,j,9.57408389023055e-05
33,54,u,0.00139351268959285
54,33,j,0.000134344525708049
33,55,u,0.00220235295936321
33,55,j,0.000424402906173747
34,35,u,0.00169509285836109
34,35,j,0.00316438872698323
34,56,u,0.00111338712219415
56,34,j,0.00195451776676615
34,57,u,0.00257903749073068
57,34,j,0.00120978142779809
35,36,u,0.000627204990261377
36,35,j,0.00179834489312682
35,40,u,0.00160854250653428
35,40,j,0.000649303060140854
35,41,u,0.00338423512662474
35,41,j,0.00431319045177173
36,37,u,0.000528010179614877
36,37,j,0.000203887223395021
36,58,u,0.000876497101576598
58,36,j,0.00200212724219708
37,38,u,0.000675396964460447
38,37,j,0.000451682004878879
37,39,u,7.95587148627493e-05
37,39,j,0.000655520141207233
39,38,u,0.000595838249597697
38,39,j,0.00110786896740584
38,61,u,0.0022072265898023
61,38,j,0.000924919276827656
38,62,u,0.00233383984024046
62,38,j,0.000634624336532301
39,40,u,0.000373768621795275
39,40,j,0.00159420219531644
39,51,u,0.000985978901729535
39,51,j,0.000169237406618949
40,41,u,0.00177569262009046
40,41,j,0.00367051584804251
40,51,u,0.00061221027993426
51,40,j,0.00142706718082505
43,41,u,0.00029167984212246
43,41,j,0.00354320830458994
42,43,u,1.65060832322888e-05
42,43,j,0.00170217633773941
51,42,u,0.000855296414801454
42,51,j,0.000135434214001268
42,64,u,0.000633449171637102
64,42,j,0.000988037273308645
42,65,u,0.00201320721108464
65,42,j,0.000849311409606479
43,44,u,0.000694234037171943
44,43,j,0.00108738675650911
45,43,u,0.000100283840853254
45,43,j,0.000754094973537657
45,44,u,0.000794517878025197
44,45,j,0.000332410667327811
44,46,u,0.000592359742984031
46,44,j,8.90122185247071e-05
44,66,u,0.00174426978914255
66,44,j,0.00133051362756033
45,46,u,0.00138687762100923
46,45,j,0.000421597377029277
46,50,u,0.000392182622072897
50,46,j,0.000510727251241651
47,48,u,0.000310806101912942
48,47,j,5.11827607408812e-05
49,47,u,4.05452384287749e-05
47,49,j,5.10069407137309e-05
50,47,u,0.000158168471690278
47,50,j,0.000357456332093963
47,69,u,0.00166994740436397
69,47,j,0.000357340010380929
49,48,u,0.000351351340341717
48,49,j,0.000102208882227499
48,70,u,0.00202694373902155
70,48,j,0.000153376458941623
51,64,u,0.00148874558643856
64,51,j,0.00112241176562045
52,53,u,0.000811764912517735
52,53,j,0.000249766325976428
52,71,u,0.00337822043240224
71,52,j,0.000439114308928403
52,-252,u,0.00345931191642206
54,53,u,8.04287932392139e-05
53,54,j,0.000222119177401262
53,72,u,0.00336622390660144
72,53,j,0.000133487955086263
53,-253,u,0.00344372915762304
54,55,u,0.000808840269770354
54,55,j,0.000559983186044838
54,73,u,0.00336741250945722
73,54,j,0.000411796058091188
54,-254,u,0.00344796388274019
55,56,u,0.000776681226373268
55,56,j,0.00140453142143038
55,74,u,0.00335545920497781
74,55,j,0.000420121920778466
55,-255,u,0.00343583132677545
56,57,u,0.00146565036853653
56,57,j,0.00074987939828797
56,75,u,0.00334398115729741
75,56,j,0.00129990964284901
56,-256,u,0.00343363937578253
57,58,u,0.000619757459468383
57,58,j,0.00059203307737336
57,76,u,0.00332232129963428
76,57,j,0.00105193482673086
57,-257,u,0.0034088009080332
58,59,u,0.00102824031856613
59,58,j,0.000186932055502553
58,77,u,0.00331316232240085
77,58,j,0.0012232090933103
58,-258,u,0.00340129371285821
59,60,u,0.00148576020246318
59,60,j,0.000144843199461975
59,78,u,0.00329796665266828
78,59,j,0.000331760528208857
59,-259,u,0.00337608342244172
60,61,u,2.01361112717157e-05
60,61,j,0.000884597341943166
60,79,u,0.00326227354199433
79,60,j,0.000739760434187908
60,-260,u,0.00334413831039369
61,62,u,0.000126613250438162
61,62,j,0.000291352466124808
61,80,u,0.00327571202734214
80,61,j,0.000331665260319159
61,-261,u,0.0033533258011438
62,63,u,0.000473258621939829
62,63,j,0.000194278473262745
62,81,u,0.00327384089556238
81,62,j,0.000537577509653832
62,-262,u,0.00335364665707252
64,63,u,0.000928212223609895
63,64,j,0.000602802483620649
63,82,u,0.00326684692577989
82,63,j,0.000408461279303027
63,-263,u,0.00334509400209631
64,65,u,0.00137975803944754
64,65,j,0.00014074489547035
64,83,u,0.00328056434780377
83,64,j,0.00164859995873865
64,-264,u,0.00337257646104632
65,66,u,0.000441802698462142
65,66,j,0.000138986705563997
65,84,u,0.00326017383490547
84,65,j,0.000847524404160186
65,-265,u,0.00334303442124437
66,67,u,0.00176396188367934
67,66,j,0.000506891506603412
66,85,u,0.00325364473098731
85,66,j,0.000684768125401676
66,-266,u,0.0033345921070539
67,68,u,0.000237156014389479
67,68,j,1.42558408579966e-05
67,86,u,0.00321090238012786
86,67,j,0.000521107111030436
67,-267,u,0.0032892606434996
69,68,u,0.000932729446100197
68,69,j,0.000510697788310665
68,87,u,0.00320606393804601
87,68,j,0.000496462769005311
68,-268,u,0.00328405746172559
69,70,u,0.000667802436570523
69,70,j,0.0001533900850675
69,88,u,0.00323752816268286
69,-269,u,0.00331068475481261
70,89,u,0.00322439640944966
70,-270,u,0.00329728641994238
71,-252,u,0.00337822043240224
72,-253,u,0.00336622390660144
73,-254,u,0.00336741250945722
74,-255,u,0.00335545920497781
75,-256,u,0.00334398115729741
76,-257,u,0.00332232129963428
77,-258,u,0.00331316232240085
78,-259,u,0.00329796665266828
79,-260,u,0.00326227354199433
80,-261,u,0.00327571202734214
81,-262,u,0.00327384089556238
82,-263,u,0.00326684692577989
83,-264,u,0.00328056434780377
84,-265,u,0.00326017383490547
85,-266,u,0.00325364473098731
86,-267,u,0.00321090238012786
87,-268,u,0.00320606393804601
88,-269,u,0.00323752816268286
89,-270,u,0.00322439640944966
