ax,18,,,,,,,
tt,3,6,52,53,54,,,
tt,4,6,49,52,53,,,
tt,5,48,49,51,52,,,
tt,7,43,46,48,49,69,70,71
tt,7,46,49,50,53,,,
tt,8,9,43,44,46,47,50,
tt,9,11,42,43,44,67,68,
tt,10,42,44,45,,,,
tt,11,12,40,41,42,,,
tt,12,41,42,66,67,,,
tt,38,39,40,41,65,66,,
tt,14,37,38,63,64,,,
tt,15,35,36,37,62,63,,
tt,17,32,35,60,61,62,,
tt,18,19,20,29,30,32,59,60
tt,18,30,31,32,33,34,35,
tt,19,30,31,,,,,
tt,20,28,29,,,,,
tt,21,22,27,28,29,58,59,
tt,22,25,26,27,56,57,,
tt,24,55,56,,,,,
ap,36,,,,,,,
tp,25,56,,,,,,
tp,26,56,,,,,,
tp,27,28,,,,,,
tp,28,57,58,,,,,
tp,29,,,,,,,
tp,30,59,,,,,,
tp,31,32,,,,,,
tp,33,,,,,,,
tp,60,,,,,,,
tp,34,,,,,,,
tp,35,36,,,,,,
tp,36,,,,,,,
tp,37,39,40,,,,,
tp,38,39,63,,,,,
tp,39,64,65,,,,,
tp,40,41,,,,,,
tp,41,,,,,,,
tp,42,66,,,,,,
tp,44,45,67,,,,,
tp,44,46,68,69,,,,
tp,45,47,,,,,,
tp,47,,,,,,,
tp,49,50,,,,,,
tp,50,,,,,,,
tp,49,51,71,72,,,,
tp,52,53,,,,,,
tp,53,,,,,,,
tp,52,72,73,,,,,
tp,53,54,,,,,,
tp,54,,,,,,,
tp,,,,,,,,,
bs,56,,,,,,,
bs,57,,,,,,,
bs,58,,,,,,,
bs,59,,,,,,,
bs,60,,,,,,,
bs,61,,,,,,,
bs,62,,,,,,,
bs,63,,,,,,,
bs,64,,,,,,,
bs,65,,,,,,,
bs,66,,,,,,,
bs,67,,,,,,,
bs,68,,,,,,,
bs,69,,,,,,,
bs,70,,,,,,,
bs,71,,,,,,,
bs,72,,,,,,,
bs,73,,,,,,,
bs,,,,,,,,,
