Source,Target,flow,value
1,13,u,0.136925394358802
1,25,u,0.0189856433437379
-1,1,u,0.15591103770254
3,2,u,0.00749067950160043
4,2,u,0.00966387262818469
2,56,u,0.000406123648288403
2,58,u,0.000120203025146193
2,59,u,0.000468448829686396
2,60,u,0.00152159205069826
2,78,u,0.00429068753629651
2,79,u,0.00547876100748983
2,80,u,0.00486873603218001
4,3,u,0.00217319312658426
5,3,u,0.00673745852282859
55,3,u,0.000151169051905864
3,56,u,0.00115519159844841
3,57,u,0.000415949601270293
5,4,u,0.00456426539624433
6,4,u,0.0145966560643949
53,4,u,0.000439064908394649
4,56,u,0.00137251091110686
4,76,u,0.00215134896721652
4,77,u,0.00423906073594016
7,5,u,0.0109348701502516
52,5,u,0.000619958069083992
5,53,u,1.73616312297842e-05
54,5,u,0.000286834131343872
5,55,u,0.000522576800377017
7,6,u,0.000902479482101093
8,6,u,0.0130947635220167
9,6,u,0.00761975846926444
49,6,u,0.000397533919157
51,6,u,0.000231500777316906
6,52,u,0.000383280997731061
6,53,u,0.00102060069804484
6,75,u,0.00263448383602705
6,76,u,0.003611014573656
8,7,u,0.0121922840399156
50,7,u,0.000783994592952508
51,7,u,0.000141252829106797
7,52,u,0.000473528945941171
7,54,u,0.000806652883681291
8,9,u,0.00547500505275222
10,8,u,0.00445219157978027
13,8,u,0.0280056438567118
48,8,u,0.00072936899716205
8,49,u,0.000911942433044688
8,50,u,0.000435233811039026
8,51,u,0.00107797557488474
10,9,u,0.0099271966325325
14,9,u,0.000401077344804546
9,47,u,0.000521447022599197
9,49,u,0.000364441927769432
9,74,u,0.00390117192750168
9,75,u,0.00339645968295348
10,11,u,0.00645342332971433
13,10,u,0.0235534522769315
10,46,u,0.000133462297212139
10,47,u,0.00151416668585247
48,10,u,0.000284149839184034
10,49,u,0.0013571615910227
12,11,u,0.00112764464041626
11,14,u,0.00307269595801363
11,45,u,0.000766123717293254
46,11,u,0.000511880035759305
11,47,u,0.000868824352881026
11,73,u,0.00338530397770231
13,12,u,0.0288792309662296
12,14,u,0.00420034059842989
12,15,u,0.015971700196566
12,43,u,0.00243167215371702
12,44,u,0.000513880427675062
12,45,u,0.000878888181334858
12,72,u,0.00375510476808927
13,15,u,0.0448509311627956
13,42,u,0.00367432965841936
13,44,u,0.00340180352429802
13,46,u,0.00248880752490526
13,48,u,0.00207119538850908
14,45,u,0.00045885412149187
14,72,u,0.00333507070824632
14,73,u,0.00307803438190093
15,16,u,0.0229858304035391
15,18,u,0.0345217241203493
15,39,u,0.00230298874660844
15,40,u,0.00186740700776493
15,41,u,0.00103873413094093
42,15,u,0.000810763457860197
44,15,u,0.00108328959198154
16,18,u,0.0115358937168102
16,38,u,0.00238288876559971
16,39,u,4.40570625452885e-06
40,16,u,0.000431176032588976
16,69,u,0.00526731523839152
16,70,u,0.0042265030090725
18,17,u,0.023712588469311
19,17,u,0.00345482563245159
17,20,u,0.0146200585863687
17,33,u,0.00135561975348049
17,34,u,0.00299798189860399
17,35,u,0.000426972187219876
36,17,u,0.00025457379492364
17,67,u,0.00513846398554785
17,68,u,0.00288289148546648
18,19,u,0.0202577628368594
18,36,u,0.00211668505200748
37,18,u,0.000109534249512855
18,38,u,0.00122929939391869
39,18,u,0.00114918366542649
19,20,u,0.0180748842188203
19,35,u,0.000772454750465057
19,36,u,9.09087683215404e-05
37,19,u,0.0021353105331988
20,21,u,0.0153159282033111
20,24,u,0.0161070692673333
20,30,u,0.00135587070976713
20,32,u,0.00105749440134981
33,20,u,0.000106386105156409
35,20,u,0.00103503367141697
21,22,u,0.00516613272368271
21,29,u,0.000218022533844131
30,21,u,0.000175722110563958
21,31,u,0.00150421492373187
21,64,u,0.00416562556165707
21,65,u,0.0044376545709595
22,23,u,0.00083130097527917
24,22,u,0.00437499165966049
28,22,u,2.59389825112866e-05
29,22,u,0.00029859073852414
22,63,u,0.00538534083981204
22,64,u,0.0036490122892888
24,23,u,0.00520629263493966
26,23,u,3.94893343659941e-05
23,27,u,0.000694744381953782
28,23,u,0.000109069080039204
23,62,u,0.00549140764266984
24,26,u,0.000481139929127972
24,27,u,0.00121537364544775
24,61,u,0.00482927139815721
41,25,u,0.00536635099718752
41,25,j,0.0112224510433426
25,0,u,0.0243519943409254
25,0,j,0.0112224554541695
26,27,u,0.000445504112159889
27,26,j,8.77765159498982e-05
28,26,u,3.85351739761285e-06
26,28,j,8.77764332201063e-05
27,61,u,0.00235562213956148
61,27,j,8.77765727448831e-05
29,28,u,0.00013886157994832
28,29,j,8.77763433430737e-05
30,29,u,0.000219429784628368
29,30,j,8.77762382713162e-05
30,31,u,0.00110218858088997
31,30,j,3.01762748177494e-05
32,30,u,0.000141469766315144
30,32,j,0.000117952527899531
32,31,u,0.00124365834720511
31,32,j,0.000148303615309461
31,65,u,0.00185915673469969
65,31,j,0.000182281339284548
31,66,u,0.00199090511712715
31,66,j,3.80123405415551e-06
33,32,u,0.000673819533188404
32,33,j,0.00020857221487284
32,34,u,0.000346185821017861
32,34,j,5.76836974993527e-05
33,34,u,0.00102000535420626
34,33,j,0.000151042825474615
35,33,u,0.000444591239070306
33,35,j,0.000359615001934277
34,66,u,0.0028883776433144
66,34,j,0.00020292691023504
34,67,u,0.00147579543051371
34,67,j,0.000109568469202796
36,35,u,0.000280197972801945
35,36,j,0.000359614272487125
38,36,u,0.000252326434477515
36,38,j,0.000700915195873819
36,68,u,0.00192514848708094
68,36,j,0.000341297552256493
39,37,u,0.00170588683412908
39,37,j,0.00206779227457761
41,37,u,0.000538957948582571
37,41,j,0.00206778226683908
39,38,u,0.000128932392325333
38,39,j,0.00300809193297057
38,68,u,0.00217747492155845
68,38,j,0.00104396972353643
38,69,u,0.00131131919580816
69,38,j,0.00126323309678286
40,39,u,0.00184353732456403
40,39,j,0.00318873343149184
39,41,u,0.00116692888554651
39,41,j,0.00412911562603205
42,40,u,0.000689179719172227
40,42,j,0.00227027422182878
43,40,u,0.00147226963073949
43,40,j,0.00160902261642355
44,40,u,0.00221443916706811
44,40,j,0.000492462249364342
40,70,u,0.00241013181289431
70,40,j,0.00144051078655445
40,71,u,0.00155845035469815
71,40,j,0.0019172149094526
42,41,u,0.00369964592928277
42,41,j,0.00502558563137677
44,42,u,0.00152525944789588
44,42,j,0.002755267065068
44,43,u,0.000742169536328618
43,44,j,0.00111261794866391
45,43,u,0.00145616431847036
45,43,j,0.000861377935457801
43,71,u,0.00303071998543764
71,43,j,0.000300758077537079
43,72,u,0.00012701639233842
72,43,j,0.00155944323977476
46,44,u,0.00164947379130074
46,44,j,0.00213507722138685
46,45,u,0.000935479009159001
46,45,j,0.000166628425810059
45,72,u,0.00158318071080878
72,45,j,0.000694749653800645
46,47,u,0.000157687735239054
47,46,j,0.00157528779622295
48,46,u,0.000632250749340555
48,46,j,0.000726429169086354
49,47,u,0.000376226210039625
49,47,j,0.000559954090791732
47,73,u,0.00152197621998632
73,47,j,0.000321581216487793
47,74,u,0.00191637578662531
74,47,j,0.000693751677233086
48,50,u,0.000425425802822883
50,48,j,0.000726426943219088
49,51,u,8.8378549192322e-05
51,49,j,4.61483608670575e-05
49,75,u,0.00177140727344771
75,49,j,0.000513806396019113
50,51,u,7.66650209094233e-05
51,50,j,0.000726427477371506
51,52,u,0.000255388947049252
52,51,j,0.000318917341664076
51,53,u,0.000614876591514323
53,51,j,0.000453658207412751
52,53,u,0.000359487644465071
53,52,j,0.000134629235273173
52,54,u,0.000132753177172525
54,52,j,0.000184288267405723
54,53,u,0.000226734467292546
54,53,j,4.97263985378993e-05
53,55,u,0.000199102994924688
55,53,j,0.000283844579309067
53,76,u,0.00160089312922817
76,53,j,0.000254716363067251
54,55,u,0.000425837462217234
55,54,j,0.0002340147126811
55,56,u,0.000721123071064163
56,55,j,0.000306437971681802
55,57,u,0.00027522513454929
57,55,j,0.000211421393451591
57,56,u,0.000445897936514873
56,57,j,9.49218584609198e-05
58,56,u,0.000200621137209986
58,56,j,2.16175985075405e-05
56,77,u,0.00185077063782052
77,56,j,0.000111640836755098
56,78,u,0.00245069766481255
78,56,j,0.000268101478319687
57,58,u,0.000245276799304887
58,57,j,0.000116499559378987
58,59,u,0.000164858687241086
59,58,j,0.000138117188435355
59,60,u,0.000633307516927295
60,59,j,0.000138117226201266
60,80,u,0.00215489956762533
80,60,j,0.000138117254502728
61,62,u,0.000770579351005833
62,61,j,2.70374135961613e-05
61,81,u,0.00317088834157579
81,61,j,6.0739187501498e-05
61,-261,u,0.00324342584513706
63,62,u,0.000117368927774599
62,63,j,1.64917028667811e-05
62,82,u,0.00315367155893301
82,62,j,4.35291266595709e-05
62,-262,u,0.00322568436251727
64,63,u,0.00111689706510746
63,64,j,7.02139407938949e-05
63,83,u,0.00315634666112202
83,63,j,5.37222618694744e-05
63,-263,u,0.00322852231602288
64,65,u,0.000261760823770218
64,65,j,0.000168892374957905
64,84,u,0.00318141271778752
84,64,j,9.86783855426868e-05
64,-264,u,0.00325456724428067
65,66,u,0.000131748382427463
65,66,j,0.000186598525236044
65,85,u,0.00317633693786096
85,65,j,0.000199987731456247
65,-265,u,0.00325048680914098
67,66,u,0.00141258221280069
66,67,j,0.000313363974214042
66,86,u,0.00317407280914095
86,66,j,0.00032589017779113
66,-266,u,0.00324954054652876
68,67,u,0.00129544150951128
67,68,j,0.000422929211926418
67,87,u,0.00321224006466516
67,-267,u,0.00328487864810699
69,68,u,0.000866155725750291
69,68,j,0.000221185600195959
68,88,u,0.00323751687473714
88,68,j,0.000741140531742913
68,-268,u,0.00331871223560774
70,69,u,0.000873657099803212
70,69,j,0.000373039158782463
69,89,u,0.00325031720565947
89,69,j,0.00111138714045345
69,-269,u,0.00333581860259313
71,70,u,0.000851681458196161
71,70,j,0.000480012170012822
70,90,u,0.00326322839432657
90,70,j,0.001333491976643
70,-270,u,0.0033514307860332
72,71,u,0.00290370359309922
72,71,j,0.00126521381111962
71,91,u,0.00327581481981717
91,71,j,0.00143272868522201
71,-271,u,0.00336537765522169
73,72,u,0.000838995764742401
73,72,j,0.00137873341045693
72,92,u,0.00331872669557728
92,72,j,0.00214071713644436
72,-272,u,0.00341693805554869
73,74,u,0.000394399566638989
74,73,j,0.000372786362404583
73,93,u,0.00333112564776556
93,73,j,0.00132751448328032
73,-273,u,0.00342079360044262
75,74,u,0.000521194723217222
75,74,j,0.000383184495095345
74,94,u,0.00332529708274133
94,74,j,0.000683357764326496
74,-274,u,0.00340784492124187
75,76,u,0.000532740996487098
76,75,j,0.000241779411351161
75,95,u,0.00333299946781342
95,75,j,0.00065520999415026
75,-275,u,0.0034154156049105
76,77,u,0.00117010357458121
77,76,j,0.000449373450708651
76,96,u,0.00332512644816099
96,76,j,4.71228661073149e-05
76,-276,u,0.00340076764384559
77,78,u,0.000599927026992031
78,77,j,0.000156775721745979
77,97,u,0.00329055595403503
97,77,j,0.000404238428146177
77,-277,u,0.00336945196731483
78,79,u,0.000710057580747891
79,78,j,0.000161187534834957
78,98,u,0.00327707289098579
98,78,j,0.000263689711807495
78,-278,u,0.00335418175636741
80,79,u,0.000408310610976723
80,79,j,8.21345755413908e-06
79,99,u,0.00326076854491492
99,79,j,0.00015297408414919
79,-279,u,0.00333636065429952
80,100,u,0.00326981395989923
100,80,j,0.00014633072917337
80,-280,u,0.00334551102892939
81,-261,u,0.00317088834157579
82,-262,u,0.00315367155893301
83,-263,u,0.00315634666112202
84,-264,u,0.00318141271778752
85,-265,u,0.00317633693786096
86,-266,u,0.00317407280914095
87,-267,u,0.00321224006466516
88,-268,u,0.00323751687473714
