Source,Target,flow,value
1,17,u,0.130738316991259
1,25,u,0.0191057888513171
-1,1,u,0.149844105842576
3,2,u,0.00764444244765206
4,2,u,0.0062351863001755
55,2,u,2.50540306060643e-05
58,2,u,0.000171907447341368
2,60,u,0.00142364753628739
2,61,u,0.000357245035779208
2,78,u,0.00272709938990947
2,79,u,0.00493385152244668
2,80,u,0.00463474674135229
3,4,u,0.00140925614747656
5,3,u,0.00396790915517697
6,3,u,0.013425804910107
3,51,u,0.000349517393107623
3,54,u,0.000108360335003832
3,55,u,0.000739390214159164
3,77,u,0.00365120389320888
3,78,u,0.0034915436346747
5,4,u,0.00537716530265353
54,4,u,3.25652797438014e-05
4,55,u,0.000598464599411486
56,4,u,0.00040615215567148
57,4,u,6.01231967172655e-05
4,58,u,0.000451611182676182
6,5,u,0.00945789575493006
5,51,u,0.000746308308625299
52,5,u,0.000644192473796945
53,5,u,0.000626010162844537
5,54,u,0.000505151250521552
5,56,u,0.000131564374593873
7,6,u,0.0164442406408638
8,6,u,0.0140787995673484
49,6,u,0.000440014871794858
50,6,u,0.000877826461488063
6,51,u,0.0016920978841183
6,52,u,0.000301597101696061
6,53,u,0.000319779412648469
6,75,u,0.0024303692981487
6,76,u,0.00421333717984407
7,8,u,0.00236544107351544
10,7,u,0.0180971483800028
46,7,u,0.0022117117010851
47,7,u,0.00110058302125662
7,48,u,0.000628754593075342
7,49,u,0.0012044091922915
7,50,u,0.000766597602598296
9,8,u,0.0208462815588668
8,48,u,0.000392210485723821
8,49,u,0.000967865084939934
8,74,u,0.00393459823948827
8,75,u,0.0038382492548835
9,10,u,0.00038369210534861
11,9,u,0.0171507213803602
12,9,u,0.018453194957558
42,9,u,0.00065949376128378
43,9,u,0.00123168743759181
44,9,u,0.000447808532068317
9,47,u,0.000747501027278519
9,48,u,0.00247683864161048
9,71,u,0.002923595706562
9,72,u,0.00522615870296295
9,73,u,0.00533883832623014
11,10,u,0.0175344134857088
44,10,u,0.0004861777426032
46,10,u,0.000401996863084841
10,47,u,0.000709131816743636
12,11,u,0.00130247357719782
