ax,27,,,,,,,
tt,3,60,61,80,,,,
tt,4,59,60,79,,,,
tt,5,57,58,59,78,,,
tt,7,55,56,57,58,,,
tt,7,8,53,55,76,77,,
tt,9,53,54,55,56,,,
tt,9,10,51,53,75,76,,
tt,26,27,50,51,52,53,54,
tt,11,26,49,51,74,75,,
tt,13,45,47,49,73,74,,
tt,13,15,44,45,71,72,,
tt,14,15,43,44,45,47,,
tt,16,26,42,43,46,47,48,
tt,16,42,43,44,69,70,,
tt,17,19,40,42,68,69,,
tt,18,19,39,40,41,42,,
tt,19,20,27,37,38,39,41,48
tt,20,39,40,67,,,,
tt,21,36,37,39,66,,,
tt,22,23,34,35,36,64,65,
tt,23,25,30,31,32,34,35,
tt,24,25,30,33,34,63,64,
tt,25,29,62,,,,,
tt,29,30,33,,,,,
tt,27,46,47,49,50,51,,
tt,46,48,52,,,,,
ap,48,,,,,,,
tp,30,33,62,,,,,
tp,31,33,,,,,,
tp,32,,,,,,,
tp,34,35,,,,,,
tp,63,,,,,,,
tp,35,64,,,,,,
tp,36,37,,,,,,
tp,37,65,66,,,,,
tp,38,,,,,,,
tp,39,48,,,,,,
tp,40,66,67,,,,,
tp,42,67,68,,,,,
tp,42,48,,,,,,
tp,43,48,,,,,,
tp,44,47,,,,,,
tp,45,70,,,,,,
tp,47,72,73,,,,,
tp,48,50,,,,,,
tp,49,,,,,,,
tp,,,,,,,,,
tp,51,74,,,,,,
tp,51,52,,,,,,
tp,53,75,,,,,,
tp,54,,,,,,,
tp,54,76,,,,,,
tp,55,56,,,,,,
tp,56,57,77,,,,,
tp,58,,,,,,,
tp,58,77,78,,,,,
tp,59,,,,,,,
tp,60,79,,,,,,
tp,61,79,80,,,,,
tp,80,,,,,,,
bs,63,,,,,,,
bs,64,,,,,,,
bs,65,,,,,,,
bs,66,,,,,,,
bs,67,,,,,,,
bs,68,,,,,,,
bs,69,,,,,,,
bs,70,,,,,,,
bs,71,,,,,,,
bs,72,,,,,,,
bs,73,,,,,,,
bs,74,,,,,,,
bs,75,,,,,,,
bs,76,,,,,,,
bs,77,,,,,,,
bs,78,,,,,,,
bs,79,,,,,,,
bs,80,,,,,,,
bs,,,,,,,,,
