Source,Target,flow,value
1,12,u,0.133015057459816
1,23,u,0.0182474359420896
-1,1,u,0.151262493401906
3,2,u,0.00702068448502879
4,2,u,0.00246757330113334
2,50,u,0.000181335626326407
52,2,u,0.000187672831755181
2,53,u,0.00172525813440103
2,54,u,0.000233129418679257
2,73,u,0.00321250310942141
2,74,u,0.00432370432908975
3,4,u,0.00455311118389545
6,3,u,0.0133410173182336
3,48,u,0.000639888034963354
3,50,u,0.000883404074829253
51,3,u,0.000484863169434568
3,52,u,0.000514395616747709
3,55,u,0.000214397092204788
5,4,u,0.00526795864697727
4,48,u,0.000184576916573809
4,50,u,0.000428092956439707
4,72,u,0.00328156621719153
4,73,u,0.00345926043953475
6,5,u,0.0126261698551517
5,7,u,0.00223934888535648
45,5,u,0.000356492951737186
5,46,u,0.00100089844936
5,48,u,0.000711372781271535
5,71,u,0.00376308404392396
12,6,u,0.0315315022059587
6,45,u,0.000906124033778033
6,46,u,0.00226351543487513
47,6,u,0.00042855276525553
6,48,u,0.00197398976678671
6,51,u,0.000849238562388788
8,7,u,0.00326241567350538
7,43,u,0.00122691712453578
45,7,u,0.000580427840272835
7,46,u,0.000776963560824351
7,70,u,0.00407831171377495
8,9,u,0.0173301866959826
8,10,u,0.0185537207609822
12,8,u,0.0431346052729615
8,40,u,0.000864692647752685
8,41,u,0.00234174186558054
8,43,u,0.00155315869188635
44,8,u,0.000771311062729563
9,10,u,0.00122353406499953
9,22,u,0.0097865402271704
9,39,u,0.001558170053293
9,41,u,0.000608723195982286
9,68,u,0.0041532191545381
11,10,u,0.00233894273839619
10,21,u,0.0121831705059374
10,22,u,0.00856300616217087
10,38,u,0.000438513888337866
10,39,u,0.00143581664679302
40,10,u,0.000990679428345542
10,41,u,0.00048636978948231
13,11,u,0.0150308224875333
11,21,u,0.0145221132443336
11,37,u,0.000170595736006129
11,38,u,0.000672408162177485
40,11,u,0.000756785154505924
42,11,u,0.00191645223887327
12,13,u,0.0443185608080142
12,42,u,0.00401848609068147
12,44,u,0.00354214946456661
12,47,u,0.00272459745534035
12,49,u,0.00374515616229325
13,14,u,0.0264110075886792
13,32,u,0.00230312265567121
13,37,u,0.00167367798475948
42,13,u,0.000413369990119961
49,13,u,0.000686699918508182
14,15,u,0.0209452925326454
14,21,u,0.0031419281431877
32,14,u,0.000337978103196734
14,35,u,0.00169722841926081
14,36,u,0.00193195937089081
37,14,u,0.000967422774108462
15,16,u,0.0234791378702217
21,15,u,0.0178033643894577
15,34,u,0.00173203687016663
35,15,u,0.000397300834003733
36,15,u,0.000162569882373731
15,60,u,0.0045010688042574
15,61,u,0.00538187266037311
15,62,u,0.00421441143346226
16,17,u,0.0100980787852387
16,20,u,0.00795552095388263
16,33,u,0.000698488005901643
34,16,u,0.000615876916855562
16,59,u,0.00318977202482009
16,60,u,0.00215315501723521
