Source,Target,flow,value
1,21,u,0.131538068898385
1,29,u,0.019546469037116
-1,1,u,0.151084537935501
3,2,u,0.00128411382437577
5,2,u,0.00135611153922777
2,30,u,0.00020143496160725
2,60,u,0.00243879040199673
4,3,u,0.00161396016842086
3,30,u,0.000329846344044826
4,5,u,0.00154196245356886
6,4,u,0.00376600337002087
4,30,u,0.00049124236088689
31,4,u,0.000183021270710304
4,32,u,0.000301859657855008
6,5,u,0.00530796582358972
5,30,u,0.000337046115530004
5,32,u,0.000147663412498122
5,60,u,0.00257440155591948
5,61,u,0.00243470565398347
7,6,u,0.00911755532768321
8,6,u,0.00717880008514626
6,31,u,0.000193579066291827
6,32,u,0.000678459994857095
33,6,u,0.000275263599647069
6,34,u,0.000386111844922654
6,61,u,0.00296550223634244
6,62,u,0.00327399667645012
7,8,u,0.00193875524253695
12,7,u,0.0117425370930735
7,33,u,0.000636491933121253
7,35,u,4.97345897324752e-05
9,8,u,0.00827832807897266
8,34,u,0.00110399185343728
35,8,u,0.00014414093452122
8,63,u,0.00207843231744747
10,9,u,0.0130751711011439
9,35,u,0.000683691873376047
36,9,u,0.000646044231991283
9,63,u,0.00290626512534473
9,64,u,0.00185293025544224
11,10,u,0.0129586701878239
13,10,u,0.00518857074127976
10,36,u,0.000661472878123126
37,10,u,0.00062085799783631
38,10,u,0.000245585677388105
10,64,u,0.00316044736555665
10,65,u,0.002116593259505
14,11,u,0.0116308493058037
15,11,u,0.00779902249279729
11,38,u,0.00105028134139427
39,11,u,0.0002245500942752
41,11,u,0.000389074076769047
11,65,u,0.00341246027828737
11,66,u,0.00262208416213916
13,12,u,0.0128607775857859
12,35,u,0.00122398829903982
36,12,u,0.000105747806327505
14,13,u,0.0194009487523479
13,36,u,0.00118032995225108
37,13,u,0.000102000923708356
13,38,u,0.000273271396739849
14,15,u,0.00383182681300642
20,14,u,0.0322442724431067
14,39,u,0.000938534836305172
40,14,u,1.1866956050266e-06
14,41,u,0.000774010853811324
43,14,u,0.000777997487220228
45,14,u,0.00355271393534373
16,15,u,0.0112904271103433
15,41,u,0.000390828172510682
15,42,u,0.000707988611850663
43,15,u,0.00116118016852087
15,66,u,0.00340198641141889
15,67,u,0.00398360840329435
16,17,u,0.00391233944568981
20,16,u,0.0247856721457698
16,42,u,0.001837031322885
43,16,u,3.21374574865363e-05
16,44,u,3.25424964789267e-05
16,68,u,0.00456931229243427
16,69,u,0.00317615693542499
18,17,u,0.000827392913600788
44,17,u,0.000358691448090065
46,17,u,0.000952054693421323
17,47,u,0.000431560322607494
17,69,u,0.00278492299085604
17,70,u,0.00283399518733898
19,18,u,0.00783132426071254
18,47,u,0.000514299613967584
18,70,u,0.00291673447869907
18,71,u,0.00357289725444483
24,19,u,0.0122290745821696
19,47,u,0.00129743204003883
48,19,u,0.000615437056221735
19,50,u,0.000418984687271173
19,72,u,0.00329677065036917
21,20,u,0.0706464417283801
20,24,u,0.00781021983497665
20,43,u,0.00244642975709044
20,44,u,0.0025111097110559
45,20,u,0.000328286691033064
20,46,u,0.00191774646572465
20,48,u,0.0013884923854929
49,20,u,1.74062488816684e-05
51,20,u,0.00211180807492402
21,22,u,0.0419625430773856
21,45,u,0.00673635748180495
21,51,u,0.00495283609791399
21,53,u,0.00374331716825482
21,55,u,0.0034965733446469
22,23,u,0.0162474197909341
22,26,u,0.012618017719656
22,27,u,0.0126854846951985
55,22,u,0.000699680963091653
22,58,u,0.00111130183468782
23,25,u,0.0128117066056762
26,23,u,0.00362940207127815
23,52,u,0.00069624321529651
54,23,u,0.000220666581435935
23,74,u,0.00360568373194705
23,75,u,0.00298385489072914
25,24,u,0.00743499208936083
24,48,u,0.000607470401995247
49,24,u,0.000798428232379322
24,50,u,0.00164189214548811
52,24,u,0.0013284266542072
24,73,u,0.00289362968127125
52,25,u,0.000584927445271122
25,73,u,0.00363712889020733
25,74,u,0.00232451307137942
26,27,u,6.74669755424961e-05
26,54,u,0.00014227362569188
56,26,u,0.000129756102873113
26,57,u,0.00125810263545993
26,75,u,0.003346795097857
26,76,u,0.00430373341670127
27,28,u,0.00563538786079798
27,57,u,0.00125135593790571
58,27,u,0.000157246634831987
27,59,u,0.00185958434628248
27,77,u,0.0041638701605875
28,59,u,0.00129604556020269
28,78,u,0.00433934230059538
45,29,u,0.00546065634819779
45,29,j,0.0115925825887735
29,0,u,0.0250071253853138
29,0,j,0.0115925841172978
32,30,u,5.98083095986444e-05
30,32,j,0.000136756467360519
30,60,u,0.00141937809166815
60,30,j,0.000136756472611459
31,32,u,0.000259341509443542
32,31,j,0.000130339026066506
33,31,u,0.000248783713862057
31,33,j,0.000130339001980372
34,32,u,9.86912341162154e-05
32,34,j,0.000197986549355048
32,61,u,0.00142620749917194
61,32,j,0.00019156917121479
33,34,u,0.000409433989189384
34,33,j,6.27976335472995e-05
35,33,u,0.000296989369577245
33,35,j,0.000193136685626711
35,34,u,0.000706423358766629
34,35,j,0.000256018301527346
34,62,u,0.00180922257406507
62,34,j,0.000225226275620705
34,63,u,0.000698047238135155
34,63,j,0.000104396993249065
36,35,u,0.000594609497617648
35,36,j,0.000601126375754161
35,63,u,0.00140447059690178
63,35,j,0.00015197184353225
37,36,u,0.00048374903763693
36,37,j,0.00076641757416733
38,36,u,0.000456201261475589
36,38,j,0.000306519056201624
36,64,u,0.00143535159355047
64,36,j,0.000471809201166403
37,38,u,2.75477761613414e-05
38,37,j,0.000459618278078739
39,37,u,0.00053087019773241
37,39,j,0.000143596584242636
40,37,u,0.000703285537610018
37,40,j,0.00108243642785722
39,38,u,0.000558417973893751
38,39,j,0.000602880519247131
38,65,u,0.00120773154932632
65,38,j,0.000755979919242456
40,39,u,0.000172415339877608
39,40,j,0.000938180947235331
41,39,u,0.000202888089718223
41,39,j,0.000191700274065213
41,40,u,3.04727498406148e-05
41,40,j,0.00112957016223345
45,40,u,0.000846414823251913
40,45,j,0.00315019398171343
42,41,u,9.73090824624913e-05
42,41,j,0.000637092789074347
43,41,u,0.000787702637447441
41,43,j,0.000513634754782659
41,66,u,0.00142741582990407
66,41,j,0.001197828779747
43,42,u,0.00069039355498495
42,43,j,0.00114995924375968
42,67,u,0.00182014406379585
67,42,j,0.000748769402447236
42,68,u,0.00131796034346253
68,42,j,0.00103828414175856
44,43,u,0.00097474211260543
44,43,j,0.00209693774657825
45,43,u,2.82394359638576e-05
43,45,j,0.00376055920270398
46,44,u,0.000651279770919681
46,44,j,0.000526399346853338
44,47,u,0.000110240346615422
47,44,j,0.00086007993135059
44,69,u,0.00175125807114432
69,44,j,0.000710521163313638
51,45,u,0.00347995375198508
51,45,j,0.00468183974876153
46,47,u,0.000761520117535102
47,46,j,0.000332819499041648
48,46,u,0.000447108116151408
48,46,j,0.000193590634146611
48,47,u,0.00120862823368651
47,48,j,0.00013881565521314
47,70,u,0.00146548909464364
70,47,j,0.000277982718305577
47,71,u,0.00184829260182475
71,47,j,0.000389010037829721
47,72,u,0.00100989897798303
72,47,j,0.00066455471703157
49,48,u,0.000623289338687157
48,49,j,0.000650580535257819
48,50,u,0.000348078720115326
50,48,j,0.000705410911638787
51,49,u,0.000811773849585266
49,51,j,0.00121295726400956
52,49,u,0.000627349970362743
52,49,j,0.000562363566446389
50,72,u,0.00187044849155421
72,50,j,9.52420342254104e-05
50,73,u,0.000538507061320374
73,50,j,0.000610147094573177
51,52,u,0.000184423879222523
52,51,j,0.00177362710434559
53,51,u,0.00163512345780282
53,51,j,0.00169525424519746
53,52,u,0.00181954733702534
52,53,j,7.38975839022816e-05
54,52,u,0.00100029841513858
54,52,j,0.000798164594969581
52,74,u,0.00115980877684141
74,52,j,0.00161173072778984
53,54,u,0.000819248921886758
54,53,j,0.00086994160141534
55,53,u,0.000530602548459628
55,53,j,0.000751414106043376
55,54,u,0.00134985147034639
54,55,j,0.000117026380828496
56,54,u,0.000433413107597245
56,54,j,0.000518405801814499
54,75,u,0.00152382212894853
75,54,j,0.00126672380824712
55,56,u,0.000916438362749141
56,55,j,0.000634388374960126
56,57,u,0.000553531168137774
57,56,j,0.00076870010590167
58,56,u,0.000200262015858943
58,56,j,0.00038409473479625
58,57,u,0.000753793183996718
57,58,j,0.000384094669971461
57,59,u,0.000246201111061764
59,57,j,0.000328861834125645
57,76,u,0.0018542861332052
76,57,j,0.000361051076682927
57,77,u,0.0017162956812333
77,57,j,0.00046288168145056
59,77,u,0.00147009457017153
77,59,j,0.000133393413136417
59,78,u,0.00193173644737501
78,59,j,0.000195468455475411
61,60,u,5.29789020948463e-05
60,61,j,8.23521401922464e-05
60,79,u,0.00320528251318649
79,60,j,0.000219108633001718
60,-260,u,0.00328026643849271
61,62,u,0.000284323840776907
61,62,j,0.000165199989302844
61,80,u,0.00320675076960526
80,61,j,0.000274416996803065
61,-261,u,0.00328236187702084
63,62,u,0.00111117533592991
62,63,j,0.0003301079940525
62,81,u,0.00320098396680219
81,62,j,0.00039013437170288
62,-262,u,0.00327773446041981
64,63,u,0.00056372850096896
63,64,j,0.000282533268661167
63,82,u,0.00323333231693583
63,-263,u,0.00330643612593236
65,64,u,0.000683821305699741
64,65,j,2.19789965978205e-05
64,83,u,0.00324658587029919
83,64,j,0.000211254983185189
64,-264,u,0.00332223614898095
66,65,u,0.000541621783034223
66,65,j,3.20667737377391e-05
65,84,u,0.00325669160388092
84,65,j,0.000701935237751361
65,-265,u,0.00333789396057225
66,67,u,0.000295419151429288
67,66,j,0.000189637061942418
66,85,u,0.00326469586668441
85,66,j,0.00104025414268273
66,-266,u,0.0033497496023142
68,67,u,0.000502183720333322
68,67,j,0.00029077208673489
67,86,u,0.00326033006641694
86,67,j,0.00064763322427065
67,-267,u,0.00334102527243587
69,68,u,0.00123183793990859
69,68,j,0.000629700897539763
68,87,u,0.00326775150070762
87,68,j,0.000699363208691857
68,-268,u,0.00334917535476444
70,69,u,0.000175528629885258
70,69,j,0.000430475885753548
69,88,u,0.00328595600228263
88,69,j,0.000909714223122804
69,-269,u,0.00337007268511939
70,71,u,0.000382803507181109
71,70,j,0.000111107702336429
70,89,u,0.0032885500214435
89,70,j,0.000597401741648706
70,-270,u,0.00336933660217182
72,71,u,0.000838393623841722
72,71,j,0.000276707113633206
71,90,u,0.00328289282675612
90,71,j,0.000223425771354696
71,-271,u,0.00335949416053629
73,72,u,0.00133194143023384
73,72,j,0.000516422297013273
72,91,u,0.0032952828803104
91,72,j,0.000520142930417618
72,-272,u,0.00337538304598812
74,73,u,0.000977416313644192
74,73,j,0.000213503502555553
73,92,u,0.00331496674381138
92,73,j,0.000913056000078645
73,-273,u,0.00339977377239793
75,74,u,0.000636285063031455
75,74,j,0.000458789414012197
74,93,u,0.00332941131987502
93,74,j,0.00136644548883054
74,-274,u,0.00341946300968012
75,76,u,0.000450582064797196
76,75,j,0.000385589414088379
75,94,u,0.00333881454740751
94,75,j,0.00133992446031332
75,-275,u,0.00342879044229852
77,76,u,0.000137990451971903
77,76,j,0.00010216301534852
76,95,u,0.00333215569915936
95,76,j,0.000644477349005313
76,-276,u,0.00341443636751621
77,78,u,0.00046164187720348
78,77,j,6.21184761108075e-05
77,96,u,0.00333419496692245
96,77,j,0.000636319746344018
77,-277,u,0.0034164331158945
78,97,u,0.00332737267317067
97,78,j,0.000257586912598301
78,-278,u,0.00340534795200321
79,-260,u,0.00320528251318649
80,-261,u,0.00320675076960526
81,-262,u,0.00320098396680219
82,-263,u,0.00323333231693583
83,-264,u,0.00324658587029919
84,-265,u,0.00325669160388092
85,-266,u,0.00326469586668441
86,-267,u,0.00326033006641694
87,-268,u,0.00326775150070762
88,-269,u,0.00328595600228263
89,-270,u,0.0032885500214435
90,-271,u,0.00328289282675612
91,-272,u,0.0032952828803104
92,-273,u,0.00331496674381138
93,-274,u,0.00332941131987502
94,-275,u,0.00333881454740751
95,-276,u,0.00333215569915936
96,-277,u,0.00333419496692245
97,-278,u,0.00332737267317067
