ax,23,,,,,,
tt,3,4,44,45,46,65,66
tt,4,5,43,44,45,,
tt,5,41,43,44,63,64,
tt,6,41,42,43,,,
tt,7,8,41,42,61,62,
tt,8,10,39,60,61,62,
tt,39,40,42,,,,
tt,10,12,13,37,38,39,40
tt,11,38,39,59,60,,
tt,12,36,38,57,58,,
tt,14,15,34,36,37,38,
tt,23,31,33,34,37,,
tt,15,16,33,34,35,36,
tt,35,36,55,56,,,
tt,17,32,33,35,52,53,54
tt,23,30,31,32,33,50,51
tt,22,23,28,30,,,
tt,20,22,30,49,50,,
tt,21,22,29,48,49,,
tt,22,25,26,27,47,48,
tt,27,28,30,,,,
tt,28,30,31,,,,
ap,37,,,,,,
tp,26,27,47,,,,
tp,47,,,,,,
tp,28,29,,,,,
tp,30,,,,,,
tp,48,,,,,,
tp,31,50,,,,,
tp,32,33,,,,,
tp,33,51,52,,,,
tp,34,35,,,,,
tp,36,37,,,,,
tp,36,53,54,55,,,
tp,38,56,57,,,,
tp,38,40,,,,,
tp,39,58,59,,,,
tp,40,42,60,,,,
tp,,,,,,,,
tp,42,43,62,63,,,
tp,,,,,,,,
tp,44,,,,,,
tp,45,46,64,65,,,
tp,46,,,,,,
tp,66,,,,,,
bs,48,,,,,,
bs,49,,,,,,
bs,50,,,,,,
bs,51,,,,,,
bs,52,,,,,,
bs,53,,,,,,
bs,54,,,,,,
bs,55,,,,,,
bs,56,,,,,,
bs,57,,,,,,
bs,58,,,,,,
bs,59,,,,,,
bs,60,,,,,,
bs,61,,,,,,
bs,62,,,,,,
bs,63,,,,,,
bs,64,,,,,,
bs,65,,,,,,
bs,66,,,,,,
bs,,,,,,,,
