ax,5,,,,,,
tt,3,41,42,43,44,61,62
tt,4,7,40,41,61,,
tt,5,40,41,43,,,
tt,6,7,39,40,,,
tt,8,38,39,,,,
tt,37,39,40,60,,,
tt,9,13,35,37,38,39,
tt,10,34,35,36,37,58,59
tt,11,12,13,32,33,34,35
tt,33,36,,,,,
tt,32,33,54,55,,,
tt,14,30,31,32,,,
tt,15,29,30,31,51,52,53
tt,16,26,29,30,46,,
tt,17,26,27,28,29,,
tt,18,24,25,27,45,49,
tt,19,21,22,23,24,,
tt,22,24,47,48,,,
ap,38,,,,,,
tp,23,45,,,,,
tp,23,47,,,,,
tp,,,,,,,,
tp,25,45,48,,,,
tp,48,49,,,,,
tp,27,45,46,,,,
tp,28,50,,,,,
tp,29,50,51,,,,
tp,51,,,,,,
tp,31,35,38,46,,,
tp,32,53,,,,,
tp,53,54,,,,,
tp,34,36,55,56,,,
tp,35,36,,,,,
tp,38,,,,,,
tp,57,58,,,,,
tp,39,59,60,,,,
tp,39,46,,,,,
tp,40,,,,,,
tp,41,,,,,,
tp,43,,,,,,
tp,42,44,62,,,,
tp,44,,,,,,
tp,,,,,,,,
tp,,,,,,,,
tp,,,,,,,,
bs,48,,,,,,
bs,49,,,,,,
bs,50,,,,,,
bs,51,,,,,,
bs,52,,,,,,
bs,53,,,,,,
bs,54,,,,,,
bs,55,,,,,,
bs,56,,,,,,
bs,57,,,,,,
bs,58,,,,,,
bs,59,,,,,,
bs,60,,,,,,
bs,61,,,,,,
bs,62,,,,,,
bs,,,,,,,,
