Source,Target,flow,value
1,8,u,0.130591795513251
1,28,u,0.0192886741427607
-1,1,u,0.149880469656011
3,2,u,0.000959187909928771
4,2,u,0.00823785791587506
2,58,u,0.000526563617425602
2,59,u,0.00129269587267418
2,60,u,0.000414671212096529
2,78,u,0.00284550316905512
2,79,u,0.00411761195455296
4,3,u,0.00727867000594629
3,56,u,0.000144180988895615
3,58,u,0.00062248240841849
3,77,u,0.00261139673865616
3,78,u,0.00294142196004796
5,4,u,0.0227218347779351
54,4,u,0.00181432920754028
4,56,u,0.000872047989490232
57,4,u,0.000910010285939444
4,75,u,0.00138677989500251
4,76,u,0.00433155472585054
4,77,u,0.00333926373925078
6,5,u,0.0248018601268709
5,54,u,0.000457854270253222
5,55,u,0.000259997886828289
5,57,u,0.00136217319185405
6,7,u,0.00500116733418854
8,6,u,0.0372858847784237
51,6,u,0.000238927730671135
52,6,u,6.64930407184627e-05
6,53,u,0.00211005390629921
6,54,u,0.00293804028294029
6,55,u,0.00274018389951536
9,7,u,0.00193480675989055
7,50,u,0.00138620989035774
52,7,u,0.000566609774137339
7,53,u,0.00160993717288034
7,74,u,0.00450643680497862
8,9,u,0.0403522453527216
8,10,u,0.0458019091978088
8,51,u,0.00348966074717123
8,52,u,0.0036620954371239
9,10,u,0.00544966384508716
9,11,u,0.0210242755687334
9,48,u,0.00356420396775574
9,49,u,0.00231590665148014
9,50,u,0.00157969056634677
52,9,u,0.000373129098148262
9,73,u,0.00485682709157476
10,11,u,0.0155746117236463
10,17,u,0.0315089774659894
10,43,u,0.00332463019836928
10,47,u,0.00193388382749937
51,10,u,0.00109053017260963
11,12,u,0.0262136918820948
11,43,u,0.00176716902600464
11,44,u,0.00398993009248803
11,46,u,0.0029528407863034
11,48,u,0.00146177641088241
11,49,u,0.000213479094606805
12,13,u,0.0195786478205444
12,46,u,0.000331471598093946
48,12,u,0.00115959277732705
12,71,u,0.00436157713170786
12,72,u,0.0031015881090759
13,14,u,0.0140574898480929
13,45,u,0.00130936959808765
46,13,u,0.0016263931839605
13,70,u,0.00343446920867168
13,71,u,0.00240371234965342
14,15,u,0.00921094208219886
45,14,u,9.63793867216456e-05
14,69,u,0.00291420692875355
14,70,u,0.00202872022386242
15,19,u,0.00880422991446905
42,15,u,0.000475072391670173
44,15,u,0.00291614707080505
45,15,u,0.00101747359494153
15,68,u,0.00282229250461379
15,69,u,0.00199311272053371
17,16,u,0.0274910694688023
16,18,u,0.0277319185783532
16,41,u,0.00059867756367713
16,42,u,0.00208846125050841
43,16,u,0.00257537449510989
44,16,u,0.000352613428626514
17,40,u,0.00171340495395893
17,41,u,0.00334778451055735
17,43,u,0.000173732451770325
47,17,u,0.00121701391909959
18,19,u,0.00670764775790134
18,20,u,0.0189417308843163
18,39,u,0.00157959964592389
41,18,u,0.00217451429415818
42,18,u,0.0006847306073269
18,67,u,0.00336218519169691
19,20,u,0.0122340831264149
42,19,u,0.00135549538311706
19,67,u,0.0026914204159068
19,68,u,0.00194186951316686
20,21,u,0.0148836717458631
20,22,u,0.011957316507311
39,20,u,0.00031457344250776
20,66,u,0.00318138709679769
20,67,u,0.0014680121032653
22,21,u,0.00292635523855211
21,23,u,0.0100409798160725
21,35,u,0.00190748335325592
21,36,u,0.000400701032158546
37,21,u,0.000368414765353409
21,65,u,0.0041362576260715
21,66,u,0.00169301992221138
22,23,u,0.0129673350546247
22,36,u,0.000693336556013779
37,22,u,7.57792414981751e-05
38,22,u,0.0030436260071415
39,22,u,0.00151030509323884
23,24,u,0.00891249043980991
23,25,u,0.0116359424195149
23,33,u,0.000895211741615754
23,34,u,0.00126468184755391
23,35,u,0.000903385371648646
36,23,u,0.000603396949448687
24,25,u,0.00272345197970503
24,26,u,0.00560169433466617
24,31,u,0.000583381427804497
24,33,u,3.96269763474066e-06
25,27,u,0.00544814245092362
25,31,u,0.000311036229834016
25,32,u,0.00161804145197362
33,25,u,0.00026838250033574
25,34,u,0.000101087605602412
25,63,u,0.00426060371560841
25,64,u,0.00288886544561433
26,27,u,0.00256990009596247
26,29,u,0.0023313780668631
26,30,u,0.000677204177502588
26,31,u,2.32119943379239e-05
27,29,u,0.00207438805726685
27,30,u,0.000420214167906341
27,32,u,0.00107322720688123
27,62,u,0.00445021311483216
47,28,u,0.00538445874538074
47,28,j,0.0113181194936289
28,0,u,0.0246731328881414
28,0,j,0.0113181206454491
30,29,u,0.00107606581066186
29,30,j,4.59579772183314e-05
29,61,u,0.00391097025792594
61,29,j,3.66617169523121e-05
29,62,u,0.00157086167686589
62,29,j,9.29623799495556e-06
31,30,u,0.000411209050917068
30,31,j,4.82986748926572e-05
30,32,u,0.000432561585664375
32,30,j,2.34071953636667e-06
31,32,u,0.000843770636581442
32,31,j,5.06669311972727e-05
