Source,Target,flow,value
1,20,u,0.0572211364994365
1,21,u,0.0773601329575336
1,22,u,0.0169317982663609
-1,1,u,0.151513067723331
3,2,u,0.00299854664907262
2,42,u,0.000747257733697282
44,2,u,0.000204248900216353
45,2,u,0.000234399391249029
2,48,u,0.00268993720684119
4,3,u,0.00898906739152827
41,3,u,0.000576832465014654
3,42,u,0.00104711239860453
43,3,u,0.000315737776963188
3,44,u,9.56057646909425e-05
3,48,u,0.00298979187174844
3,49,u,0.00275058094939031
5,4,u,0.0106416051674963
6,4,u,0.00885518628711746
4,38,u,0.00037849656303619
39,4,u,0.000249820034246095
40,4,u,0.000420547112465997
4,41,u,0.000322074274138151
4,49,u,0.00364948768854312
4,50,u,0.00392645152897062
4,51,u,0.00290158115510968
5,6,u,0.00178641888037889
7,5,u,0.0150187211301149
36,5,u,0.000939534938254472
5,37,u,0.000629621053921969
5,38,u,0.00144265707978581
5,39,u,0.000814340482503528
5,40,u,0.000643613404283627
7,6,u,0.0168051400104938
6,37,u,0.000450979165884124
6,38,u,0.00126401519174792
6,51,u,0.00378709978382146
6,52,u,0.00423427846230302
7,8,u,0.009514725683193
7,11,u,0.00374342261930971
12,7,u,0.00971761409226979
21,7,u,0.0381644290342165
32,7,u,0.00106686257728685
7,34,u,0.000120867905871469
7,35,u,0.00105219801309895
7,36,u,0.000562337174756999
7,37,u,0.00213149316693348
8,10,u,0.00122126036026737
34,8,u,0.000830604662447865
8,35,u,0.000100725444779659
8,37,u,0.0011800205986142
8,53,u,0.00455001806522737
8,54,u,0.00329330587675254
10,9,u,0.00137447734742868
11,9,u,0.00836704077157935
14,9,u,0.000357311627447343
9,31,u,0.00201720360692952
9,33,u,0.00029376157858394
9,55,u,0.00355211945276799
9,56,u,0.00423574510817448
11,10,u,0.00699256342415067
35,10,u,2.14005912470672e-05
10,54,u,0.00317117984072577
10,55,u,0.00368956718751083
12,11,u,0.0134610367115795
11,13,u,0.00053981116362023
30,11,u,0.000249803079311439
11,33,u,0.00113046565574191
34,11,u,0.000253474356059513
11,35,u,0.000677855751168011
12,15,u,0.00256403342090372
21,12,u,0.0284468149419467
26,12,u,0.0010178691635923
12,27,u,0.000376463780954728
12,28,u,0.00125170736094513
12,30,u,0.00109630059184651
32,12,u,9.51011680598857e-05
12,34,u,0.00109262931509844
13,14,u,0.00746991798051178
15,13,u,0.011436814454296
28,13,u,0.000148377426574831
13,29,u,0.00149487889243858
30,13,u,0.000303784195673496
13,33,u,0.00107648453937985
13,59,u,0.00238750582783496
14,29,u,0.000747887094387423
14,31,u,0.00205293476967423
14,33,u,0.000329492741328696
