Source,Target,flow,value
1,6,u,0.130649206027659
1,26,u,0.0201886994110124
-1,1,u,0.150837905438671
3,2,u,0.00277668323559799
2,34,u,0.000254602203977905
2,60,u,0.00252208103162013
4,3,u,0.00859663821992018
3,34,u,0.000532270527537682
36,3,u,2.59100825968694e-05
3,60,u,0.00279974935517995
3,61,u,0.00251384518420186
5,4,u,0.0171624636904214
4,33,u,0.000370063592002801
35,4,u,3.37932219443449e-05
4,36,u,0.000833753739395116
4,38,u,0.000249895701940073
4,61,u,0.00337350900619389
4,62,u,0.00377239665291413
6,5,u,0.0275265851077739
5,7,u,0.00299371754681454
5,37,u,7.79395893706347e-05
5,38,u,0.00196614207098222
5,39,u,0.000939996787452468
5,63,u,0.00438632542273298
6,7,u,0.0305203026545885
6,9,u,0.0573113404973575
6,37,u,0.00283059810014805
6,39,u,0.00369265529822984
6,40,u,0.00447850569277941
6,41,u,0.00428921867678063
7,8,u,0.0273048349125851
7,39,u,0.000640625032771025
7,40,u,0.00142647542732055
7,64,u,0.00414208482872636
9,8,u,0.000513797069816024
8,10,u,0.0214246944542008
40,8,u,0.00130400806393793
8,42,u,0.00195535836335394
8,64,u,0.00141160133746787
8,65,u,0.00433098589131622
9,10,u,0.0219384915240168
9,13,u,0.0329364080213833
40,9,u,0.00125262835695632
41,9,u,0.0014419153729551
9,42,u,0.00200673807033556
9,51,u,0.0026104495417159
10,11,u,0.0189841160245543
10,12,u,0.0165020725927874
42,10,u,0.000187111082066149
10,43,u,0.0017859377664593
10,65,u,0.00218851644589617
10,66,u,0.0040896542305858
12,11,u,0.00248204343176694
11,25,u,0.00819833768620537
43,11,u,0.000112473835996152
11,44,u,0.00439040888383606
11,45,u,0.00171430589641508
11,66,u,0.0021912426281304
11,67,u,0.00508433819773075
13,12,u,0.00550415609542088
12,24,u,0.00807535303006679
12,25,u,0.0106803811179723
42,12,u,0.00183731834134488
12,43,u,0.000135730507180565
12,45,u,0.0019625102395918
12,48,u,0.000691750895339194
49,12,u,0.000184222192366024
13,14,u,0.0144747832744557
13,24,u,0.0135795091254877
42,13,u,0.00128690273180281
13,49,u,0.000366193417176053
51,13,u,0.000683191260422422
13,53,u,0.000981860101067378
14,15,u,0.0149252054442714
24,14,u,0.000895274148968062
51,14,u,0.00213066958786801
53,14,u,0.000465618226378162
14,55,u,0.000682966622004511
14,57,u,0.00235817317139451
15,16,u,0.0165700782185221
22,15,u,0.00635714156021139
55,15,u,0.000809553922422657
15,56,u,0.00199559282504342
15,57,u,0.000865652626967384
15,58,u,0.0026605772563729
16,17,u,0.0106075997086246
57,16,u,0.000791355194884824
16,58,u,0.00100356943452069
16,59,u,0.00160832980115702
16,75,u,0.00414193446910498
17,18,u,0.00361363813136562
17,19,u,0.00601808955570182
17,28,u,0.000428302191262908
17,59,u,0.000547569830294536
18,20,u,0.00213616558218166
18,21,u,0.00105225390165975
18,28,u,6.69383781263022e-05
18,29,u,0.000179487267927092
18,30,u,0.000111536641751409
18,31,u,6.72563597191811e-05
20,19,u,0.000268285842154548
19,27,u,0.000337799156212171
59,19,u,5.4239125275668e-05
19,73,u,0.00269654430266377
19,74,u,0.00330627106425609
21,20,u,0.00108391168052191
20,27,u,0.000364627740427625
29,20,u,3.41292902910517e-05
30,20,u,0.00010207991646678
20,73,u,0.00272337288687923
21,30,u,6.31125158538914e-06
31,21,u,3.79690304467495e-05
23,22,u,0.00288963303022871
24,22,u,0.00946333803302812
22,54,u,2.05696630711127e-05
55,22,u,0.000173839766401507
22,56,u,0.00263130698106457
22,78,u,0.00351779262531213
24,23,u,0.00657370500279941
25,23,u,0.00396867691489389
23,52,u,0.000295953163557927
23,54,u,0.000309532966093995
23,72,u,0.00324050682947852
23,78,u,0.00380675592833501
24,25,u,0.00260502808790553
48,24,u,0.000115784407667485
49,24,u,0.000991757495372703
24,50,u,0.000908428430261132
24,52,u,0.000953323663837891
53,24,u,0.000376090811481378
24,54,u,0.000966903466373914
24,55,u,0.000772494036901295
25,50,u,0.000647925621470558
25,52,u,0.000692820855047316
25,70,u,0.0067549219597943
25,71,u,0.00578202701990809
25,72,u,0.00363737452096786
51,26,u,0.00490426495867187
51,26,j,0.011677997446382
26,0,u,0.0250929643696842
26,0,j,0.0116779757173564
28,27,u,0.000330261350973901
27,28,j,2.13324311759477e-05
29,27,u,0.000259706088545301
27,29,j,1.21904222277574e-05
59,27,u,0.000234574937324827
27,59,j,5.48754118819955e-05
27,73,u,0.00152696927348422
73,27,j,8.8390857250067e-05
28,29,u,7.05552624286003e-05
29,28,j,9.1399097690361e-06
31,28,u,1.26245766222919e-06
31,28,j,3.04540411956671e-06
28,59,u,9.56864136490742e-05
28,59,j,3.35247042759208e-05
30,29,u,4.37928484805333e-05
29,30,j,3.04689395168342e-06
31,30,u,2.80248716102962e-05
30,31,j,3.04722956161676e-06
33,32,u,0.000274844325535951
32,33,j,0.000114258362763032
32,34,u,0.000275587078271431
34,32,j,0.000155981060304567
32,36,j,4.17331380488974e-05
35,33,u,0.000178882306333505
33,35,j,0.000186817432881731
33,36,u,0.000274101572800451
36,33,j,7.25410814722607e-05
36,34,u,0.000276329831006931
34,36,j,0.000197730054865071
34,60,u,0.00133878964079402
60,34,j,0.000353690171894028
35,36,u,0.000452983879133956
36,35,j,0.000259411705298968
37,35,u,0.000904155464945063
35,37,j,0.000344791356243239
35,38,u,0.000238496057533467
35,38,j,0.000101433781871918
38,36,u,0.000214487821600489
36,38,j,0.000360995753728398
36,61,u,0.00147234434659135
61,36,j,0.000453584367829947
37,38,u,0.00114265152247853
38,37,j,0.000243599402393071
37,39,u,0.000861730702094954
37,39,j,0.000588380017980755
39,38,u,0.000280920820383576
38,39,j,0.000833210093724032
38,62,u,0.00209396188738142
62,38,j,0.000523393785869726
38,63,u,0.00156965646433648
63,38,j,9.08772879317e-05
39,40,u,0.0016927554845039
39,40,j,0.00240180586977564
39,63,u,0.00185057728472005
63,39,j,0.000925871443282765
39,64,u,0.0023107542309415
64,39,j,5.43956473872374e-05
40,41,u,0.00113691950582973
40,41,j,0.00259513398297378
40,42,u,0.00328618193144351
40,42,j,0.00227079345949146
40,64,u,0.000617998746437598
64,40,j,0.00246408132496819
41,51,u,0.00398422280965528
41,51,j,0.00259510057571547
42,43,u,0.000620364759874993
43,42,j,0.00143825521686614
42,49,u,0.00148162106600323
42,49,j,0.000771609857288608
42,51,u,0.0018349603840415
42,51,j,0.00293737777881191
43,45,u,0.00107721818344651
45,43,j,0.000292183778542069
43,48,u,0.000604260503255807
43,48,j,0.000480199679469693
43,66,u,0.000748080510816718
66,43,j,0.00162624120931133
45,44,u,0.00156920293308193
44,45,j,0.000440689076863931
44,46,u,0.00204498231540143
46,44,j,0.000115588408197928
