Id,Label,P,C,S,Pi,Psi
-1,bx,0,0,0,0,0
0,bp,0.217391304347826,0,0,0,0.217391304347826
1,ax,-0.752531169151211,0,0,0,-0.752531169151211
2,tt,-1.09350688501442,0,0,0,-1.09350688501442
3,tt,-1.09103410184409,0,0,0,-1.09103410184409
4,tt,-1.09095945904406,0,0,0,-1.09095945904406
5,tt,-1.0901735680921,0,0,0,-1.0901735680921
6,tt,-1.08829096367209,0,0,0,-1.08829096367209
7,tt,-1.08130057906992,0,0,0,-1.08130057906992
8,tt,-1.06009807332564,0,0,0,-1.06009807332564
9,tt,-1.03662600732053,0,0,0,-1.03662600732053
10,tt,-1.00337537742231,0,0,0,-1.00337537742231
11,tt,-0.982740052490338,0,0,0,-0.982740052490338
12,tt,-0.964279882280544,0,0,0,-0.964279882280544
13,tt,-0.979172895674149,0,0,0,-0.979172895674149
14,tt,-0.960363820761268,0,0,0,-0.960363820761268
15,tt,-0.924041186498427,0,0,0,-0.924041186498427
16,tt,-0.9334335701218,0,0,0,-0.9334335701218
17,tt,-0.906327633696548,0,0,0,-0.906327633696548
18,tt,-0.883027064185481,0,0,0,-0.883027064185481
19,tt,-0.901639641774579,0,0,0,-0.901639641774579
20,tt,-0.91124783367792,0,0,0,-0.91124783367792
21,tt,-0.915104862455888,0,0,0,-0.915104862455888
22,tt,-0.918680446551614,0,0,0,-0.918680446551614
23,tt,-0.909193976430188,0,0,0,-0.909193976430188
24,tt,-0.918181827666569,0,0,0,-0.918181827666569
25,tt,-0.924850692638842,0,0,0,-0.924850692638842
26,ap,1.44190877695436,0.917907368262494,0,2.39454333527122,-0.952634558316861
27,tp,1.641790594153,0.989734903759196,16.6379064867673,2.58191970064255,-0.94012910648955
28,tp,1.64501947414117,0.987755164943864,16.6323025865572,2.57675515948105,-0.931735685339876
29,tp,1.64674444043275,0.986631862287998,16.6291146241502,2.57382480182068,-0.927080361387935
30,tp,1.64112277987348,0.988795459172335,16.6352495749128,2.57946897320304,-0.938346193329557
31,tp,1.64535830338301,0.986405854407864,16.6284724548588,2.57323521546175,-0.927876912078736
32,tp,1.64784570671511,0.983493442669671,16.6201756006486,2.5656376120887,-0.917791905373587
33,tp,1.64458420984392,0.982587771356389,16.6175872772459,2.56327498892851,-0.918690779084588
34,tp,1.64170352270942,0.978799608820352,16.6067174316061,2.55339281599121,-0.911689293281788
35,tp,1.6405394602457,0.97633391369898,16.5996049501013,2.54696056146986,-0.906421101224158
36,tp,1.64036429015892,0.977346429020258,16.6025297586454,2.54960190840557,-0.909237618246646
37,tp,1.63746529186331,0.973073771755538,16.590154652873,2.53845583492268,-0.900990543059378
38,tp,1.64480813281938,0.975362554143777,16.5967945980685,2.54442657750863,-0.899618444689256
39,tp,1.64205112188076,0.9763681752018,16.5997041838671,2.54704993939193,-0.904998817511175
40,tp,1.62954607080529,0.975587265320112,16.5974452162231,2.54501278115865,-0.915466710353365
41,tp,1.61733413445079,0.970402915779744,16.5823735666434,2.53148837764166,-0.914154243190865
42,tp,1.57562004833894,0.965712921133181,16.568623412493,2.51925359686564,-0.943633548526702
43,tp,1.58701890802515,0.972110721615598,16.5873531173998,2.53594352771843,-0.948924619693277
44,tp,1.51258637867533,0.9509730205728,16.5246796188754,2.48080164422881,-0.968215265553479
45,tp,1.57738362466963,0.971975207646273,16.5869585197529,2.53559001266527,-0.958206387995638
46,tp,1.57430375172218,0.976464326035086,16.5999819004906,2.54730076790142,-0.972997016179235
47,tp,1.56041290686723,0.976564049779155,16.6002700793027,2.54756091705697,-0.987148010189743
48,tp,1.53779132361137,0.971836059044821,16.5865532382927,2.53522701595369,-0.997435692342312
49,tp,1.52837380342851,0.966173482419715,16.5699785943477,2.52045506228283,-0.992081258854325
50,tp,1.52972734775903,0.971504315357121,16.5855866252343,2.53436159677974,-1.00463424902071
51,tp,1.52574303750105,0.975463421573555,16.5970867882896,2.54468971019508,-1.01894667269403
52,tp,1.52601409786655,0.972891528908258,16.5896249535816,2.53798041832789,-1.01196632046134
53,tp,1.51280442629163,0.989544844522284,16.6373693090195,2.58142389344588,-1.06861946715426
54,tp,1.51663939958045,0.982099524234344,16.6161901601164,2.56200129952097,-1.04536189994052
55,tp,1.52022527523903,0.978441605143646,16.605686708454,2.55245889243019,-1.03223361719116
56,tp,1.50466680723077,0.993498881421357,16.6485096355092,2.59173878254195,-1.08707197531118
57,tp,1.49945429184818,0.995251625058106,16.6534243354312,2.59631116178079,-1.09685686993261
58,tp,1.51252196468124,0.983334178063315,16.6197207194278,2.56522213879054,-1.0527001741093
59,tp,1.50652426932022,0.987449097505456,16.6314345500839,2.57595672189342,-1.0694324525732
60,tp,1.50252154398052,0.990875580125586,16.6411268568187,2.58489538107096,-1.08237383709045
61,tp,1.50231930595833,0.992968854195508,16.6470205923741,2.59035610145119,-1.08803679549286
62,tp,1.49673887346503,0.996450501130451,16.656777695925,2.59943866767965,-1.10269979421462
63,tp,1.50157913667523,0.993983444666538,16.6498697954625,2.5930028618264,-1.09142372515118
64,bs,1.62659432116029,0.995945379825033,16.6553656517742,2.59812095861966,-0.971526637459371
65,bs,1.62702083932129,0.995016637891218,16.6527662533808,2.59569815117231,-0.968677311851019
66,bs,1.63090536862152,0.991911580350787,16.6440464314306,2.58759799303419,-0.956692624412664
67,bs,1.63392548387487,0.989067921409691,16.6360205025834,2.58017974496186,-0.946254261086987
