Label,x,y,ID
ax,1052.55479452055,897.934620174346,1
tt,1817.68555417186,1063.71295143213,2
tt,1699.72789539228,1009.51618929016,3
tt,1486.12889165629,866.054171855542,4
tt,1671.03549190535,856.4900373599,5
tt,1546.70174346202,767.224782067248,6
tt,1396.86363636364,821.421544209215,7
tt,1384.11145703611,598.258405977584,8
tt,1231.08530510585,773.600871731009,9
tt,1135.46886674969,623.224034869241,10
tt,1171.27310087173,524.073848069739,11
tt,1028.05616438356,422.169489414695,12
tt,886.776463262765,336.838729763388,13
tt,921.84495641345,652.455168119552,14
tt,752.63897882939,565.386425902865,15
tt,644.485056039851,515.369240348693,16
tt,714.62204234122,391.035491905355,17
tt,502.009339975093,686.5699875467,18
tt,443.638231631382,824.609589041096,19
tt,364.300747198007,926.18293897883,20
tt,532.903486924035,1060.52490660025,21
tt,612.604607721046,1149.7901618929,22
tt,546.076089663761,1237.40435865504,23
tt,328.868617683686,1140.22602739726,24
tt,322.492528019925,1315.56849315069,25
tt,539.279576587796,1481.34682440847,26
tt,678.276338729763,1523.83823163138,27
tt,791.135118306351,1663.06537982565,28
tt,658.997135740971,1909.42229140722,29
tt,516.963262764633,1787.39912826899,30
tt,928.90597758406,1854.33885429639,31
tt,819.827521793275,2010.56226650062,32
ap,823.015566625156,933.003113325031,33
tp,840,1714,34
tp,788,1818,35
tp,707,2046,36
tp,654,1696,37
tp,579,1847,38
tp,619,1376,39
tp,510,1584,40
tp,511,1339,41
tp,405,1430,42
tp,535,1149,43
tp,398,1196,44
tp,606,1017,45
tp,350,1030,46
tp,449,945,47
tp,633,843,48
tp,571,790,49
tp,585,569,50
tp,695,633,51
tp,758,448,52
tp,855,536,53
tp,882,414,54
tp,1037,560,55
tp,1095,710,56
tp,1277,607,57
tp,1347,723,58
tp,1470,696,59
tp,1586,824,60
tp,1570,924,61
tp,1618,973,62
tp,1624,1061,63
tp,1870,1161,64
tp,1767,1142,65
bs,549,2057,66
bs,447,1917,67
bs,365,1768,68
bs,327,1575,69
bs,251.175591531756,1364.09626400996,70
bs,245,1141,71
bs,273,907,72
bs,339,676,73
bs,454,490,74
bs,564,348,75
bs,728,227,76
bs,947,214,77
bs,1135,359,78
bs,1344.78592777086,463.482067247821,79
bs,1493.51120797011,551.615566625156,80
bs,1594,689,81
bs,1713,792,82
bs,1807.48679950187,915.166251556663,83
bs,1902,1038,84
bp,882.08505603985,1044.61232876712,0
bx,1121.69800747198,1022.57895392279,-1
mc,395.343783663833,2096.69502302452,85
mc,288.501154294229,1925.00272338657,86
mc,207.893222183668,1745.56368934442,87
mc,178.590319875971,1518.78172434922,88
mc,118.320490317243,1277.28929566671,89
mc,132.817145341612,1028.7461145779,90
mc,185.219036290909,774.78642247497,91
mc,277.019081783237,529.903136759646,92
mc,416.648710854757,335.757305291783,93
mc,546.376280809348,190.28084392328,94
mc,733.140048317571,68.3825117619219,95
mc,976.474693574964,58.0603638893376,96
mc,1184.42445204185,208.19167393003,97
mc,1421.19106140372,324.384320227216,98
mc,1590.25939878423,425.815267556125,99
mc,1707.64054254832,578.222047495955,100
mc,1843.52666786694,701.729757687162,101
mc,1951.46545973464,848.412427177522,102
mc,2055.65621633617,998.304976975484,103
air,322.554649431479,2279.41001302224,-266
air,180.474669683152,2089.35996921023,-267
air,70.4467679531016,1886.24594782647,-268
air,13.728618039356,1626.03677038297,-269
air,-65.7431621597322,1346.59728560295,-270
air,-61.5602894285471,1058.75342176029,-271
air,-11.2546666065352,765.780329985293,-272
air,85.5490373084411,484.933728258028,-273
air,235.062974764026,260.195105214276,-274
air,375.755666866743,92.4461275388873,-275
air,578.285336601314,-52.8735969148813,-276
air,842.112030698699,-85.5700662324334,-277
air,1069.79733600277,48.3678650005446,-278
air,1338.02575416146,146.152568556908,-279
air,1535.28369093151,236.97486621611,-280
air,1680.05324098933,383.486415356228,-281
air,1848.80857817536,505.120686035675,-282
air,1990.11132985158,655.566575899693,-283
air,2128.44535056852,815.589986977755,-284
