Id,Label,P,C,S,Pi,Psi
-1,bx,0,0,0,0,0
0,bp,0.217391304347826,0,0,0,0.217391304347826
1,ax,-0.740988029609405,0,0,0,-0.740988029609405
2,tt,-1.13248379605836,0,0,0,-1.13248379605836
3,tt,-1.13007909075242,0,0,0,-1.13007909075242
4,tt,-1.12495113096121,0,0,0,-1.12495113096121
5,tt,-1.11164647553491,0,0,0,-1.11164647553491
6,tt,-1.13023506356667,0,0,0,-1.13023506356667
7,tt,-1.12820888111799,0,0,0,-1.12820888111799
8,tt,-1.09683145876096,0,0,0,-1.09683145876096
9,tt,-1.07588267559427,0,0,0,-1.07588267559427
10,tt,-1.05503104177773,0,0,0,-1.05503104177773
11,tt,-1.02768979852572,0,0,0,-1.02768979852572
12,tt,-0.99574510741451,0,0,0,-0.99574510741451
13,tt,-0.968444360533544,0,0,0,-0.968444360533544
14,tt,-0.868390770156074,0,0,0,-0.868390770156074
15,tt,-0.929517097875596,0,0,0,-0.929517097875596
16,tt,-0.946869336949999,0,0,0,-0.946869336949999
17,tt,-0.948606738697287,0,0,0,-0.948606738697287
18,tt,-0.947595786902384,0,0,0,-0.947595786902384
19,tt,-0.979765982833871,0,0,0,-0.979765982833871
20,tt,-0.907993278529229,0,0,0,-0.907993278529229
21,tt,-1.00187335360589,0,0,0,-1.00187335360589
22,tt,-1.01591059872466,0,0,0,-1.01591059872466
23,tt,-1.02285923763146,0,0,0,-1.02285923763146
24,ap,1.42775422146138,0.911063956671988,0,2.37669093950542,-0.948936718044045
25,tp,1.54494013495565,1.00272338183556,16.674214483936,2.61580272052934,-1.07086258557369
26,tp,1.56452286338813,0.995187647463907,16.6532451928284,2.59614426354345,-1.03162140015533
27,tp,1.5551173404693,0.998985204002703,16.663845405001,2.60605094259921,-1.05093360212991
28,tp,1.56707279099376,0.993826250728149,16.6494286785411,2.59259279027612,-1.02551999928237
29,tp,1.57279376557398,0.990298563262057,16.6394985834807,2.58339011819513,-1.01059635262115
30,tp,1.57584656077866,0.987717147580584,16.6321947914648,2.57665598365241,-1.00080942287375
31,tp,1.57973754306937,0.984847317110129,16.6240375491074,2.56916946195753,-0.989431918888153
32,tp,1.58190807413836,0.984138158903794,16.6220157496422,2.56731948219339,-0.985411408055031
33,tp,1.58064344322649,0.986221047243632,16.6279472073991,2.57275310933784,-0.992109666111345
34,tp,1.58895165949781,0.981695974541078,16.6150345420239,2.56094856014675,-0.971996900648939
35,tp,1.60194427664837,0.970834753144471,16.5836336204512,2.53261491101461,-0.930670634366241
36,tp,1.59483224644274,0.973689865784832,16.5919474248635,2.54006303833204,-0.945230791889303
37,tp,1.5981643092175,0.966963024530993,16.5722976710756,2.52251473939824,-0.924350430180741
38,tp,1.58243126698529,0.974687711888546,16.594836556992,2.54266611770572,-0.960234850720428
39,tp,1.57677694422688,0.963506045135155,16.562117911316,2.51349652333561,-0.936719579108726
40,tp,1.5458539479867,0.967868207334967,16.5749543650965,2.52487608818506,-0.979022140198356
41,tp,1.54603774904335,0.956261904674614,16.5405756990497,2.49459874687218,-0.948560997828832
42,tp,1.53760762539252,0.976329123421795,16.5995919017064,2.5469480650822,-1.00934043968968
43,tp,1.52790170618782,0.973786668564933,16.592226522905,2.54031556757403,-1.01241386138622
44,tp,1.48931136845098,0.946117390067079,16.5099562838301,2.46813476947867,-0.978823401027696
45,tp,1.50738426103027,0.966325378704213,16.5704250591852,2.52085131385273,-1.01346705282246
46,tp,1.50218495627536,0.980022080684984,16.6102327434035,2.55658187619186,-1.0543969199165
47,tp,1.49245327984551,0.987678721099023,16.6320859505045,2.57655574055762,-1.08410246071211
48,tp,1.49222614699838,0.989153635551148,16.6362629887805,2.58040334729175,-1.08817720029336
49,tp,1.48536567785973,0.994364702480136,16.6509391522012,2.59399744841339,-1.10863177055366
50,tp,1.48069038792746,0.996922740736629,16.6580966795209,2.60067059830873,-1.11998021038127
51,tp,1.48914536700788,0.991633465981944,16.6432630718131,2.58687247656991,-1.09772710956203
52,tp,1.47938600290855,0.996978904606897,16.658253464644,2.6008171128982,-1.12143110998965
53,tp,1.4768053136041,0.998178907679454,16.6616002949935,2.60394755880053,-1.12714224519643
54,tp,1.47564326123518,0.998875771084838,16.6635407857917,2.60576546513907,-1.13012220390389
55,tp,1.47205406779751,1.0009348598912,16.6692614168281,2.61113700648244,-1.13908293868492
56,tp,1.47639200154824,0.99825482176033,16.6618117905562,2.60414559572964,-1.1277535941814
57,tp,1.4748866856342,0.999428773428353,16.6650790825155,2.60720808137883,-1.13232139574463
58,tp,1.47569632586935,0.998714939049805,16.663093122207,2.60534590289249,-1.12964957702314
59,tp,1.47545876845472,0.999012290551991,16.6639206693412,2.60612160323264,-1.13066283477792
60,tp,1.59124015496409,0.979288522498691,16.6081245482336,2.55466824424298,-0.963428089278888
61,bs,1.53477362713155,1.00647522555526,16.6845568693613,2.62559014863441,-1.09081652150285
62,bs,1.5543041022734,0.999407446301154,16.6650198598179,2.60715244533966,-1.05284834306626
63,bs,1.5588247552669,0.99834794302135,16.6620712978544,2.60438852099929,-1.04556376573238
64,bs,1.55700242147284,0.998937105564418,16.6637115495259,2.60592546828795,-1.04892304681511
65,bs,1.56906562364052,0.993563808084707,16.6486919901833,2.5919081566143,-1.02284253297378
66,bs,1.57141721433427,0.994911925311097,16.6524728245082,2.59542498764893,-1.02400777331466
