Id,Label,P,C,S,Pi,Psi
-1,bx,0,0,0,0,0
0,bp,0.217391304347826,0,0,0,0.217391304347826
1,ax,-0.758248441607817,0,0,0,-0.758248441607817
2,tt,-0.950834362255798,0,0,0,-0.950834362255798
3,tt,-0.94397781532433,0,0,0,-0.94397781532433
4,tt,-0.940610023930073,0,0,0,-0.940610023930073
5,tt,-0.93480396804798,0,0,0,-0.93480396804798
6,tt,-0.923061946175771,0,0,0,-0.923061946175771
7,tt,-0.931957059116467,0,0,0,-0.931957059116467
8,tt,-0.923064798195209,0,0,0,-0.923064798195209
9,tt,-0.940197340072533,0,0,0,-0.940197340072533
10,tt,-0.952156499228861,0,0,0,-0.952156499228861
11,tt,-0.959874898056668,0,0,0,-0.959874898056668
12,tt,-0.963094205467624,0,0,0,-0.963094205467624
13,tt,-0.978445212143812,0,0,0,-0.978445212143812
14,tt,-0.990641258107411,0,0,0,-0.990641258107411
15,tt,-1.005436074416,0,0,0,-1.005436074416
16,tt,-1.01453851627947,0,0,0,-1.01453851627947
17,tt,-1.01839929634981,0,0,0,-1.01839929634981
18,tt,-1.02307483153919,0,0,0,-1.02307483153919
19,tt,-1.02319434982203,0,0,0,-1.02319434982203
20,tt,-1.02020040910372,0,0,0,-1.02020040910372
21,tt,-1.01358153137059,0,0,0,-1.01358153137059
22,tt,-1.01219330423248,0,0,0,-1.01219330423248
23,tt,-1.00730285452583,0,0,0,-1.00730285452583
24,tt,-0.995673332212723,0,0,0,-0.995673332212723
25,tt,-0.977501551831851,0,0,0,-0.977501551831851
26,tt,-0.94522290241551,0,0,0,-0.94522290241551
27,tt,-0.891492214676435,0,0,0,-0.891492214676435
28,ap,1.45493676535283,0.91894276675022,0,2.39724437748295,-0.942307612130117
29,tp,1.56038048877148,0.991627814143575,16.6432472003154,2.58685773262911,-1.02647724385762
30,tp,1.56234183045107,0.9904443955724,16.6399102583699,2.58377055068633,-1.02142872023526
31,tp,1.56321388357435,0.989538796163401,16.6373522118147,2.58140811510271,-1.01819423152837
32,tp,1.55760752761566,0.992218426351183,16.6449100995945,2.5883984616551,-1.03079093403944
33,tp,1.56494334385873,0.987674699272499,16.6320744186873,2.57654524882585,-1.01160190496712
34,tp,1.55980313143326,0.990691204882714,16.6406067458722,2.58441440169954,-1.02461127026629
35,tp,1.56247093827458,0.98842584959862,16.6342031322846,2.57850477335892,-1.01603383508434
36,tp,1.56531770362452,0.986287117354169,16.6281350064894,2.57292546631885,-1.00760776269433
37,tp,1.56082679969545,0.985461319245899,16.6257861534069,2.57077120824793,-1.00994440855248
38,tp,1.56109092298102,0.977908526432967,16.6041505655245,2.55106825093632,-0.989977327955303
39,tp,1.562926932183,0.97407846048342,16.5930726803746,2.54107676463798,-0.97814983245498
40,tp,1.56373845971014,0.98018934011752,16.6107133109215,2.557018205579,-0.993279745868857
41,tp,1.56828760771082,0.97913727565393,16.6076893082896,2.55427368686538,-0.985986079154557
42,tp,1.55723523706623,0.96515508852126,16.5669806008885,2.51779837991319,-0.960563142846956
43,tp,1.5691389953691,0.973245195408109,16.5906529483033,2.53890302750329,-0.96976403213419
44,tp,1.58170261323879,0.976805928605498,16.6009689729036,2.54819190592533,-0.966489292686546
45,tp,1.59183172495413,0.974278525102234,16.5936526304872,2.5415986728568,-0.94976694790267
46,tp,1.59433763136602,0.978081874699274,16.6046497373792,2.55152046425339,-0.957182832887373
47,tp,1.58958337718713,0.965528878739437,16.5680811532353,2.51877348579715,-0.929190108610023
48,tp,1.54089298708944,0.947700710956977,16.5147709276008,2.47226517589613,-0.931372188806684
49,tp,1.60002873320138,0.974552929667885,16.5944512873529,2.54231451156402,-0.942285778362637
50,tp,1.60840085103726,0.971312286755323,16.5850264679762,2.53386065210437,-0.92545980106711
51,tp,1.60896214045705,0.977382031735824,16.6026314538382,2.54969478514697,-0.940732644689924
52,tp,1.62293560876309,0.974655217904146,16.5947455807375,2.54258135070584,-0.91964574194275
53,tp,1.61738722459455,0.977916327837724,16.6041729391985,2.55108860244717,-0.933701377852622
54,tp,1.62128448695212,0.978773167210633,16.6066415730466,2.5533238378105,-0.932039350858374
55,tp,1.6251910569006,0.977335421183024,16.6024974786682,2.54957319227996,-0.924382135379361
56,tp,1.63204539639406,0.976558750512579,16.6002547738968,2.54754709286958,-0.915501696475527
57,tp,1.62450065763418,0.979356803361294,16.6083207268521,2.55484636840902,-0.930345710774837
58,tp,1.6233494294761,0.981828712579822,16.6154147551045,2.56129483363468,-0.937945404158581
59,tp,1.62595651584228,0.980262030725271,16.610922074081,2.55720783343944,-0.931251317597162
60,tp,1.62166335059409,0.987677857589919,16.6320833800952,2.57655348792294,-0.954890137328849
61,tp,1.62464936028653,0.985410773029364,16.6256422706138,2.57063934842186,-0.945989988135333
62,tp,1.62485518872384,0.982991203303728,16.6187407020417,2.56432742113914,-0.939472232415306
63,tp,1.62320748152798,0.987042796823641,16.6302815571942,2.57489680602021,-0.951689324492234
64,tp,1.62263956710988,0.988275880629559,16.6337783437784,2.57811354957341,-0.955473982463535
65,tp,1.61843347976673,0.990788591159678,16.6408814862064,2.58466845310878,-0.966234973342045
66,bs,1.5482676364635,0.996402590119095,16.6566438138323,2.59931368230869,-1.05104604584518
67,bs,1.54332450129949,0.997915385360252,16.6608659928412,2.60326010859046,-1.05993560729097
68,bs,1.54581366997427,0.996560947760808,16.6570862866682,2.59972678960978,-1.05391311963551
