ax,20,,,,,,,
tt,3,4,26,29,54,,,
tt,4,6,26,27,28,29,31,32
tt,5,29,31,54,55,,,
tt,6,7,32,34,56,57,,
tt,7,30,32,35,,,,
tt,8,35,38,57,58,,,
tt,9,11,38,39,58,59,,
tt,10,11,39,40,59,60,,
tt,11,12,40,42,60,61,,
tt,13,37,39,40,42,,,
tt,14,16,41,42,43,61,62,
tt,14,17,18,42,46,,,
tt,15,17,42,43,45,46,,
tt,16,43,44,45,66,67,,
tt,41,43,44,63,64,,,
tt,18,19,45,46,47,68,69,
tt,19,20,46,47,49,,,
tt,20,21,47,48,69,70,,
tt,21,22,48,49,51,,,
tt,22,23,48,50,51,71,,
tt,23,50,51,53,,,,
tt,24,50,52,53,72,73,,
tt,52,73,,,,,,
ap,46,,,,,,,
tp,27,29,,,,,,
tp,28,29,,,,,,
tp,30,31,32,,,,,
tp,31,54,,,,,,
tp,32,33,35,36,,,,
tp,32,34,55,,,,,
tp,34,36,,,,,,
tp,35,37,38,,,,,
tp,55,56,,,,,,
tp,36,38,,,,,,
tp,57,,,,,,,
tp,38,39,,,,,,
tp,39,58,,,,,,
tp,40,59,,,,,,
tp,42,60,,,,,,
tp,43,44,62,63,,,,
tp,43,46,,,,,,
tp,44,,,,,,,
tp,64,65,66,,,,,
tp,46,67,68,,,,,
tp,47,49,,,,,,
tp,48,49,69,,,,,
tp,49,51,70,71,,,,
tp,,,,,,,,,
tp,51,53,71,72,,,,
tp,,,,,,,,,
tp,53,73,,,,,,
tp,,,,,,,,,
bs,55,,,,,,,
bs,56,,,,,,,
bs,57,,,,,,,
bs,58,,,,,,,
bs,59,,,,,,,
bs,60,,,,,,,
bs,61,,,,,,,
bs,62,,,,,,,
bs,63,,,,,,,
bs,64,,,,,,,
bs,65,,,,,,,
bs,66,,,,,,,
bs,67,,,,,,,
bs,68,,,,,,,
bs,69,,,,,,,
bs,70,,,,,,,
bs,71,,,,,,,
bs,72,,,,,,,
bs,73,,,,,,,
bs,,,,,,,,,
