ax,7,,,,,,,
tt,3,52,72,,,,,
tt,4,50,52,53,71,72,,
tt,5,6,46,48,49,69,70,
tt,6,7,45,46,47,48,,
tt,8,9,43,46,68,69,,
tt,8,13,44,45,47,,,
tt,13,41,42,43,44,45,,
tt,10,12,41,43,66,67,,
tt,11,41,64,65,,,,
tt,12,14,39,63,64,,,
tt,13,14,39,41,42,,,
tt,15,37,39,41,42,,,
tt,15,37,39,62,63,,,
tt,16,17,34,35,36,37,60,61
tt,17,34,59,60,,,,
tt,18,19,32,33,34,,,
tt,19,31,33,57,58,,,
tt,20,29,30,31,32,,,
tt,21,24,26,28,29,,,
tt,22,24,25,26,27,28,54,55
tt,25,27,54,,,,,
ap,42,,,,,,,
tp,25,26,,,,,,
tp,27,,,,,,,
tp,29,,,,,,,
tp,28,54,,,,,,
tp,29,31,55,56,,,,
tp,30,31,,,,,,
tp,32,33,,,,,,
tp,56,57,,,,,,
tp,33,34,,,,,,
tp,58,59,,,,,,
tp,35,59,60,,,,,
tp,36,38,,,,,,
tp,37,38,40,,,,,
tp,39,61,62,,,,,
tp,40,42,,,,,,
tp,40,41,63,,,,,
tp,42,,,,,,,
tp,42,43,66,67,,,,
tp,44,,,,,,,
tp,45,46,68,,,,,
tp,45,47,,,,,,
tp,46,,,,,,,
tp,47,48,69,,,,,
tp,48,51,,,,,,
tp,49,51,,,,,,
tp,50,51,70,71,,,,
tp,51,53,,,,,,
tp,,,,,,,,,
tp,53,72,,,,,,
tp,,,,,,,,,
bs,55,,,,,,,
bs,56,,,,,,,
bs,57,,,,,,,
bs,58,,,,,,,
bs,59,,,,,,,
bs,60,,,,,,,
bs,61,,,,,,,
bs,62,,,,,,,
bs,63,,,,,,,
bs,64,,,,,,,
bs,65,,,,,,,
bs,66,,,,,,,
bs,67,,,,,,,
bs,68,,,,,,,
bs,69,,,,,,,
bs,70,,,,,,,
bs,71,,,,,,,
bs,72,,,,,,,
bs,,,,,,,,,
