Id,Label,P,C,S,Pi,Psi
-1,bx,0,0,0,0,0
0,bp,0.217391304347826,0,0,0,0.217391304347826
1,ax,-0.740844068954823,0,0,0,-0.740844068954823
2,tt,-0.966742712921799,0,0,0,-0.966742712921799
3,tt,-0.964439483484899,0,0,0,-0.964439483484899
4,tt,-0.962047752187576,0,0,0,-0.962047752187576
5,tt,-0.949539047812585,0,0,0,-0.949539047812585
6,tt,-0.933298375584245,0,0,0,-0.933298375584245
7,tt,-0.913464915191071,0,0,0,-0.913464915191071
8,tt,-0.866489191152855,0,0,0,-0.866489191152855
9,tt,-0.934794103339224,0,0,0,-0.934794103339224
10,tt,-0.930484988176654,0,0,0,-0.930484988176654
11,tt,-1.00078819636163,0,0,0,-1.00078819636163
12,tt,-1.03812501003762,0,0,0,-1.03812501003762
13,tt,-1.03141893262688,0,0,0,-1.03141893262688
14,tt,-1.04090009415209,0,0,0,-1.04090009415209
15,tt,-1.0287247558348,0,0,0,-1.0287247558348
16,tt,-1.04889841798482,0,0,0,-1.04889841798482
17,tt,-1.05902092365773,0,0,0,-1.05902092365773
18,tt,-1.08553293371107,0,0,0,-1.08553293371107
19,tt,-1.09947003671424,0,0,0,-1.09947003671424
20,tt,-1.11252348744701,0,0,0,-1.11252348744701
21,tt,-1.09845435487271,0,0,0,-1.09845435487271
22,tt,-1.11204064336637,0,0,0,-1.11204064336637
23,tt,-1.12282394376142,0,0,0,-1.12282394376142
24,tt,-1.12718341409963,0,0,0,-1.12718341409963
25,tt,-1.12557193613061,0,0,0,-1.12557193613061
26,tt,-1.13712554236148,0,0,0,-1.13712554236148
27,tt,-1.14154270146493,0,0,0,-1.14154270146493
28,tt,-1.14194718057198,0,0,0,-1.14194718057198
29,tt,-1.14059163957796,0,0,0,-1.14059163957796
30,tt,-1.13899472231099,0,0,0,-1.13899472231099
31,ap,1.45447023099173,0.927877020561143,0,2.42055114966745,-0.966080918675713
32,tp,1.47827072441882,0.989717081548146,16.6378560463569,2.58187320787196,-1.10360248345314
33,tp,1.50438853553128,0.975428155034815,16.5969847599012,2.54459771043757,-1.04020917490629
34,tp,1.6221458409652,0.97182625948165,16.5865247295044,2.5352014518505,-0.913055610885296
35,tp,1.46359309843933,0.998270196315207,16.6618547102727,2.60418570330387,-1.14059260486455
36,tp,1.46366993622274,0.998225974047367,16.6617315078004,2.60407034075163,-1.1404004045289
37,tp,1.46420122999649,0.997986436192527,16.6610640330955,2.6034454587715,-1.13924422877501
38,tp,1.46226546457958,0.998759097045937,16.6632161935166,2.60546109777924,-1.14319563319966
39,tp,1.46453732243434,0.997816299144833,16.660589771419,2.60300162255477,-1.13846430012043
40,tp,1.46651333983679,0.996928769688661,16.6581135280505,2.60068632602528,-1.13417298618849
41,tp,1.47184133415441,0.993780830736127,16.6493012505515,2.59247430322291,-1.1206329690685
42,tp,1.47726261594503,0.990866083777192,16.6411000972404,2.58487060796363,-1.1076079920186
43,tp,1.48183206142753,0.989051678328982,16.6359745695506,2.58013737166582,-1.09830531023828
44,tp,1.48830299058812,0.983615428496695,16.6205241567351,2.56595583630086,-1.07765284571273
45,tp,1.49326097022509,0.985332976498116,16.6254207202097,2.57043640074779,-1.0771754305227
46,tp,1.50722214398467,0.981013391645575,16.6130782365208,2.55916790734919,-1.05194576336452
47,tp,1.51632462983786,0.984963483885326,16.6243684420146,2.56947250601943,-1.05314787618157
48,tp,1.52597909670785,0.985279581855008,16.625269096063,2.57029711023633,-1.04431801352848
49,tp,1.53452432000285,0.981756543663786,16.6152080722041,2.5611065667105,-1.02658224670765
50,tp,1.53922365559882,0.975473608373223,16.597116300667,2.54471628448144,-1.00549262888262
51,tp,1.50781316471139,0.967697927993319,16.5744561776724,2.52443188076634,-1.01661871605496
52,tp,1.56698435172211,0.974667430320311,16.594780747737,2.54261320921438,-0.975628857492276
53,tp,1.56427995706351,0.972003860947744,16.5870424106484,2.53566476048236,-0.971384803418857
54,tp,1.60853392297545,0.970638040368151,16.5830597628214,2.53210174674141,-0.923567823765962
55,tp,1.61502146178196,0.980154102838343,16.6106121560546,2.55692628215086,-0.941904820368896
56,tp,1.60673627515619,0.988777376165788,16.6351984166926,2.5794218000957,-0.97268552493951
57,tp,1.61204029409577,0.984291134239414,16.6224521053974,2.56771854868206,-0.955678254586285
58,tp,1.60914222980168,0.987075430277337,16.6303742029712,2.5749819368534,-0.965839707051721
59,tp,1.60528747548588,0.989341727791937,16.6367950355298,2.58089402318909,-0.975606547703213
60,bs,1.44526877758284,1.00533725663972,16.6814267188915,2.62262153112825,-1.17735275354541
61,bs,1.4486694654885,1.00424768091289,16.6784241595052,2.61977915684829,-1.17110969135978
62,bs,1.45441644259804,1.00198968080507,16.6721844262911,2.61388871594307,-1.15947227334503
63,bs,1.4572425603721,1.00103852671719,16.6695489705249,2.61140744194887,-1.15416488157677
64,bs,1.46296725110222,0.998468140141903,16.6624060337715,2.60470207901602,-1.1417348279138
65,bs,1.47069171311233,0.99566381160746,16.6545780381756,2.59738643210628,-1.12669471899395
66,bs,1.48332140027195,0.992013065495343,16.6443321164275,2.58786273715209,-1.10454133688014
67,bs,1.48858336712579,0.994162400375476,16.6503718131707,2.59346970326919,-1.1048863361434
68,bs,1.49837798901167,0.991984857836001,16.6442527657635,2.58778915188083,-1.08941116286916
69,bs,1.50898912339154,0.990251231879588,16.6393648053301,2.58326664490103,-1.07427752150948
