ax,18,21,,,,,,,
tt,3,4,62,64,,,,,
tt,5,6,64,,,,,,
tt,62,83,84,,,,,,
tt,6,7,8,60,63,,,,
tt,61,62,63,64,,,,,
tt,8,59,60,61,62,63,81,82,83
tt,9,11,58,59,60,,,,
tt,10,11,56,58,59,80,81,,
tt,11,55,56,79,80,,,,
tt,12,54,55,56,57,58,,,
tt,13,51,53,54,57,,,,
tt,14,16,49,50,51,52,54,55,
tt,49,52,77,78,,,,,
tt,16,47,49,76,77,,,,
tt,18,46,47,48,49,50,,,
tt,19,43,45,73,74,75,,,
tt,19,21,44,45,46,48,,,
tt,21,42,43,44,45,46,,,
tt,38,41,42,43,71,72,73,,
tt,22,37,39,40,41,42,44,,
tt,23,35,37,38,39,,,,
tt,24,35,,,,,,,
tt,25,34,35,36,68,69,,,
tt,26,33,34,67,68,,,,
tt,27,31,32,33,66,67,,,
tt,29,30,32,65,66,,,,
ap,44,48,,,,,,,
tp,30,31,32,,,,,,
tp,32,65,,,,,,,
tp,32,33,,,,,,,
tp,33,66,,,,,,,
tp,33,34,,,,,,,
tp,35,,,,,,,,
tp,36,38,39,,,,,,
tp,38,69,70,71,,,,,
tp,39,40,,,,,,,
tp,39,41,71,,,,,,
tp,40,41,,,,,,,
tp,44,,,,,,,,
tp,42,,,,,,,,
tp,43,44,,,,,,,
tp,72,73,,,,,,,
tp,,,,,,,,,,
tp,46,47,75,76,,,,,
tp,47,48,49,,,,,,
tp,49,76,,,,,,,
tp,49,50,,,,,,,
tp,77,,,,,,,,
tp,51,,,,,,,,
tp,53,,,,,,,,
tp,55,78,79,,,,,,
tp,54,,,,,,,,
tp,55,57,,,,,,,
tp,56,79,,,,,,,
tp,58,80,,,,,,,
tp,58,,,,,,,,
tp,59,,,,,,,,
tp,60,81,,,,,,,
tp,63,,,,,,,,
tp,62,63,,,,,,,
tp,64,83,,,,,,,
tp,64,,,,,,,,
tp,,,,,,,,,,
bs,66,,,,,,,,
bs,67,,,,,,,,
bs,68,,,,,,,,
bs,69,,,,,,,,
bs,70,,,,,,,,
bs,71,,,,,,,,
bs,72,,,,,,,,
bs,73,,,,,,,,
bs,74,,,,,,,,
bs,75,,,,,,,,
bs,76,,,,,,,,
bs,77,,,,,,,,
bs,78,,,,,,,,
bs,79,,,,,,,,
bs,80,,,,,,,,
bs,81,,,,,,,,
bs,82,,,,,,,,
bs,83,,,,,,,,
bs,84,,,,,,,,
bs,,,,,,,,,,
