Source,Target,flow,value
1,18,u,0.119269317702713
1,23,u,0.0241781005282526
-1,1,u,0.143447418230965
2,3,u,0.00148032315652569
6,2,u,0.00248537501999335
2,52,u,0.000697280832162495
2,53,u,8.53527093025441e-05
2,54,u,0.000222418322002893
3,4,u,0.00461494165219567
6,3,u,0.00396569817651904
3,49,u,0.000344510770689555
3,52,u,0.000549248516509948
53,3,u,6.26796063500024e-05
5,4,u,0.00092757073795835
4,48,u,0.00216217116022643
49,4,u,0.00011698339452999
4,51,u,0.00340957027316735
4,52,u,8.77543512904033e-05
7,5,u,0.0149988983638525
43,5,u,0.000513605081242519
46,5,u,0.000664883839465436
5,48,u,0.00225492823402229
49,5,u,2.42263207341775e-05
5,69,u,0.00318310099559405
5,70,u,0.00478317025907744
5,71,u,0.00505284337864378
7,6,u,0.00734582927309613
6,46,u,0.000100423069610178
6,49,u,0.000741080588341481
50,6,u,0.000280637792669536
6,53,u,0.000333890211301924
8,7,u,0.0106304492014375
9,7,u,0.0130433239743442
7,43,u,0.00098628475514273
44,7,u,0.000667907058392947
7,46,u,0.000835005996919813
47,7,u,0.000278283289478676
7,50,u,0.000453945134640055
9,8,u,0.00241287477290664
11,8,u,0.0154061385838864
42,8,u,0.000721184508207884
8,43,u,0.0020493296752865
8,44,u,0.000395137861750783
8,67,u,0.0014719521092271
8,68,u,0.00399332901729945
10,9,u,0.0158745000440901
42,9,u,0.00047989703091722
9,44,u,0.000636425339041491
9,45,u,0.000261772988715236
10,11,u,0.00288123623311032
12,10,u,0.0119079185695696
40,10,u,0.00611684193178648
41,10,u,0.00183852874933543
10,42,u,0.00110755297349181
12,11,u,0.0147891548026799
41,11,u,0.00212665237264642
11,42,u,0.000819429350180734
11,66,u,0.000558909506753968
11,67,u,0.00301256596761577
38,12,u,0.0113247059139537
39,12,u,0.00894030163231623
40,12,u,0.00492605007482951
41,12,u,0.00064773689237847
65,12,u,0.0028961038457926
12,66,u,0.00203782498702196
14,13,u,0.0290880716819739
13,37,u,0.00380542879626975
13,38,u,0.0118913921077947
13,63,u,0.00333115291981838
13,64,u,0.0100600978580916
15,14,u,0.0451782350625513
35,14,u,0.00337580912440627
14,36,u,0.00440561405198601
14,37,u,0.00671423596446714
14,62,u,0.00210616240051511
14,63,u,0.00623996008801577
17,15,u,0.0523005379446294
32,15,u,0.00446603451883396
15,35,u,0.00114201438184889
60,15,u,0.000820377551293161
15,61,u,0.00464271466358683
15,62,u,0.00662398590677027
18,16,u,0.0275060595524892
19,16,u,0.00384667014231277
16,20,u,0.0127507233080754
