Label,x,y,ID
ax,1070.3981069934,1787.91120556796,1
tt,685.464871194379,664.481264637003,2
tt,691.46018735363,898.298594847776,3
tt,793.38056206089,961.249414519907,4
tt,523.591334894614,991.22599531616,5
tt,742.42037470726,1144.10655737705,6
tt,472.631147540984,1252.02224824356,7
tt,556.565573770492,1416.89344262295,8
tt,412.677985948478,1584.76229508197,9
tt,437.07172172282,1775.49304115089,10
tt,691.46018735363,1902.51405152225,11
tt,697.45550351288,2025.41803278689,12
tt,526.588992974239,2067.38524590164,13
tt,655.488290398127,2169.3056206089,14
tt,871.319672131148,2298.20491803279,15
tt,850.33606557377,2172.30327868853,16
tt,1036.19086651054,2328.18149882904,17
tt,1027.19789227166,2136.33138173302,18
tt,1172.22705521338,2212.61242863176,19
tt,1293.92506650067,2180.32520114738,20
tt,1425.88641686183,2130.33606557377,21
tt,1562.15741790938,1944.38007722304,22
tt,1373.40131876992,1944.38007722304,23
tt,1517.45202600793,1807.78026863527,24
tt,1680.68735362998,1752.63114754098,25
ap,889.305620608899,1725.65222482436,26
tp,1691,1654,27
tp,1610,1674,28
tp,1559,1736,29
tp,1648,1805,30
tp,1577,1858,31
tp,1483,1868,32
tp,1457,1986,33
tp,1322,2040,34
tp,1199,1979,35
tp,1218,2105,36
tp,1079,2015,37
tp,1114,2121,38
tp,1087,2244,39
tp,943,2230,40
tp,944,2113,41
tp,858,2078,42
tp,767,2162,43
tp,874.191109203692,1917.06011550549,44
tp,755,2052,45
tp,591,2069,46
tp,548,1933,47
tp,593,1820,48
tp,694,1792,49
tp,637,1749,50
tp,529,1648,51
tp,666,1668,52
tp,412.235392888679,1452.62076630706,53
tp,566,1493,54
tp,672,1540,55
tp,437,1320,56
tp,450,1170,57
tp,658,1387,58
tp,633,1307,59
tp,648,1229,60
tp,601,1114,61
tp,610,814,62
tp,696,974,63
bs,1761,1728,64
bs,1735,1852,65
bs,1650,1963,66
bs,1528,2094,67
bs,1395,2226,68
bs,1228,2296,69
bs,1068,2399,70
bs,889,2375,71
bs,729,2283,72
bs,540,2193,73
bs,439.555354606234,2038.75812679278,74
bs,351,1863,75
bs,306,1708,76
bs,313,1567,77
bs,273,1393,78
bs,340,1231,79
bs,372,1038,80
bs,441,836,81
bs,545,671,82
bp,901.230014150245,1545.14557804847,0
bx,1147.39356300972,1564.64368092843,-1
mc,1826.85425749357,1860.07504570368,83
mc,1783.61157359134,1991.34674678884,84
mc,1677.05203671371,2108.08200521533,85
mc,1528.6306206169,2241.58117510475,86
mc,1371.31637458765,2371.66978689827,87
mc,1180.95868725757,2435.88465184976,88
mc,1002.02600940029,2531.01527749473,89
mc,804.017584407093,2495.65898212588,90
mc,626.718696359741,2389.39142753676,91
mc,420.338798726809,2279.38169851026,92
mc,308.213638181446,2106.06306312178,93
mc,209.942552201138,1906.39812609009,94
mc,160.030435636904,1729.75976119602,95
mc,165.446147326381,1569.90886383867,96
mc,127.703991689581,1367.12199975426,97
mc,201.567159027859,1179.84387164726,98
mc,249.9131955406,955.081889164356,99
mc,345.242641348039,723.700715978865,100
mc,479.145742506429,538.924954296315,101
air,2007.13796557727,1890.90643207719,-264
air,1958.54446208492,2044.74407171636,-265
air,1841.93750725169,2187.23736758321,-266
air,1676.67344205352,2348.98747290524,-267
air,1499.64854437665,2501.99109744789,-268
air,1286.40670812514,2585.3286369453,-269
air,1085.74497379796,2693.63115859588,-270
air,862.465120569035,2668.96990302448,-271
air,658.23501296745,2569.55666162371,-272
air,419.122418210363,2462.27869193705,-273
air,279.369764934196,2286.67541253958,-274
air,150.079459716467,2079.22520714018,-275
air,74.9330593604448,1891.65857631517,-276
air,60.3380941554324,1719.5921526345,-277
air,-4.53806877633775,1493.47399708651,-278
air,49.0711576474098,1280.82782754668,-279
air,77.6213409069481,1016.46842362444,-280
air,162.844105595072,737.249293073747,-281
air,298.862034422727,508.093567922807,-282
