Source,Target,flow,value
1,9,u,0.068922729517931
1,10,u,0.0705018343994929
1,35,u,0.019656589891068
-1,1,u,0.159081153808492
3,2,u,0.00097939125313895
4,2,u,0.00199419730803208
2,36,u,0.000386036883633256
2,37,u,0.000300611511240101
2,71,u,0.00228694016629811
4,3,u,0.00101480605489312
5,3,u,0.00533841089367515
3,37,u,0.000398550636553985
3,38,u,0.000127633013888451
3,71,u,0.002384879291612
3,72,u,0.00246276275337456
5,4,u,0.00432360483878202
4,36,u,0.000585456614436453
4,37,u,0.000500031242043342
4,38,u,0.000229113619377763
6,5,u,0.00334379602752677
7,5,u,0.0125352279880087
5,38,u,0.000661474103255966
39,5,u,0.000209642907812135
5,72,u,0.00299660384274203
5,73,u,0.00276857324489135
7,6,u,0.00919143196048189
8,6,u,0.00118112396626591
6,40,u,0.000434113321741858
6,41,u,0.00019445217409757
6,73,u,0.00310295284764401
6,74,u,0.00329724155573783
9,7,u,0.0255071596365146
7,39,u,0.00104387989098873
7,40,u,0.00135325651779006
7,41,u,0.00111359537014573
7,42,u,0.00026976790909985
9,8,u,0.0335174676307306
8,11,u,0.0210715748292092
8,41,u,0.000312564570724172
42,8,u,0.000531262890321749
8,45,u,0.0025912299217981
8,74,u,0.00341535395236443
8,75,u,0.00547688328069089
9,10,u,0.00157910488156188
9,42,u,0.00282048387275133
9,43,u,0.0021788649201258
9,44,u,0.00331964857624536
10,12,u,0.0523941940434607
10,43,u,0.00202095443196959
10,46,u,0.00394239738719846
10,47,u,0.00457827260585102
10,53,u,0.00914512081257537
12,11,u,0.000615743534917224
11,14,u,0.022069996336463
44,11,u,0.0021392556697486
11,45,u,0.000484072438877181
46,11,u,0.00135859637063933
11,48,u,0.0026311016291737
12,13,u,0.0472384392987335
46,12,u,0.00129702201714759
47,12,u,0.000661146798495027
12,48,u,0.0026926759826654
12,50,u,0.00380550404278734
15,13,u,0.00830292860793802
13,16,u,0.0195782619254588
13,18,u,0.0378122385702699
48,13,u,0.00203116794720795
13,49,u,0.00110037524523605
50,13,u,0.000918339887086006
14,15,u,0.0162497708194153
45,14,u,0.0017229271947691
14,48,u,0.000424101995527382
14,76,u,0.00317770819375029
14,77,u,0.00394134252253995
48,15,u,0.00120087508641413
15,49,u,0.00193066810602986
15,77,u,0.00231636544059843
15,78,u,0.00490068375126347
16,17,u,0.0160249178809908
49,16,u,0.000857450947309824
51,16,u,0.000100005046150908
16,52,u,0.00142333550852238
16,54,u,0.00308746452940691
17,18,u,0.00220905876382038
52,17,u,0.00017915627957672
17,54,u,0.00148497274130781
17,79,u,0.00328498883277062
17,80,u,0.00437935658748363
17,81,u,0.00484569723518504
18,19,u,0.024754034375448
18,20,u,0.0218398443098666
50,18,u,0.004699563744113
51,18,u,0.00192340271063203
53,18,u,0.00459936637867107
18,54,u,0.00126406686492575
18,55,u,0.000688034499301837
18,56,u,0.00269765011796181
19,21,u,0.0121932564480225
19,22,u,0.0141259001852518
55,19,u,0.00178736893824296
19,56,u,0.000222246680417015
20,21,u,0.0151074465136039
54,20,u,0.000919917566060891
20,56,u,0.000513665686975173
20,82,u,0.00340252413001108
20,83,u,0.00373612554533849
21,22,u,0.00193264373722934
21,24,u,0.0184623529140049
56,21,u,0.000997078964385256
21,57,u,0.00144388814248781
21,83,u,0.00222538089397806
21,84,u,0.00423351623831074
22,23,u,0.0145414638576282
22,57,u,0.00125062376876492
22,58,u,0.000266456296088613
23,24,u,0.00198824531914732
23,25,u,0.0132129401374439
58,23,u,0.00118769008967421
59,23,u,8.07860818638595e-05
23,60,u,0.000608754572575432
24,25,u,0.0112246948182966
57,24,u,0.000402347148912652
59,24,u,0.000279610613778569
24,60,u,0.000409930040660722
24,61,u,0.00155963748346819
24,85,u,0.00355855625229458
24,86,u,0.00437973740112314
25,26,u,0.0103450389283728
25,30,u,0.0106434540177782
60,25,u,0.000712539441168936
25,61,u,0.000437168001638533
25,62,u,0.00177206159554224
25,64,u,0.00110814820725533
25,65,u,0.000844303646320643
26,27,u,0.00842276758636906
26,30,u,0.000298415089405424
26,62,u,0.000737557702704939
26,63,u,0.00100285448199275
26,64,u,7.36443144180754e-05
65,26,u,0.000190200246516614
27,28,u,0.00238967343229612
62,27,u,0.000104719055931968
27,63,u,0.000160577723355848
27,87,u,0.00310345952070143
27,88,u,0.00287377596594753
29,28,u,0.00449727173116554
63,28,u,7.83896198738088e-05
28,66,u,0.000598334649520416
28,88,u,0.00263480862271788
28,89,u,0.00373219151109772
30,29,u,0.00601675419809422
29,31,u,0.000876093200081529
29,63,u,0.000371337553242768
64,29,u,0.000557872614331867
29,66,u,0.00104806182263695
67,29,u,0.000218137494700832
30,32,u,0.00454855716150915
30,64,u,4.3802805477533e-05
65,30,u,0.000220041755457157
30,67,u,0.000383537925108568
30,68,u,0.000169258772450753
32,31,u,0.0023442902366666
31,33,u,5.27113124191292e-05
31,34,u,0.00239020986325045
31,66,u,0.000960452502628817
67,31,u,0.000305746814709007
31,69,u,0.000193005486325015
70,31,u,7.02489131672479e-05
32,33,u,0.00239700154908573
67,32,u,7.13177910423468e-05
68,32,u,0.000285596943700162
32,70,u,0.000164180110499412
33,34,u,0.00233749855083132
33,69,u,0.000187734355083125
70,33,u,7.5520044409183e-05
34,66,u,0.000721431516303772
69,34,u,4.60155000000295e-05
34,90,u,0.00405229239777869
53,35,u,0.00586960225545132
53,35,j,0.00724604981970198
55,35,u,0.00150893209677859
55,35,j,0.00560300028598299
35,0,u,0.0270351242432979
35,0,j,0.012849054076922
