ax,18,,,,,,,,
tt,3,4,62,82,,,,,
tt,4,5,6,62,63,,,,
tt,6,63,,,,,,,
tt,6,7,57,61,62,63,80,81,
tt,7,60,61,63,,,,,
tt,8,56,57,59,60,61,79,,
tt,9,53,54,56,58,59,,,
tt,10,51,53,54,76,77,,,
tt,11,13,47,48,50,51,74,75,76
tt,12,13,44,47,48,49,,,
tt,13,14,16,43,44,45,46,47,
tt,14,46,47,73,74,,,,
tt,16,43,46,72,73,,,,
tt,16,17,40,43,71,72,,,
tt,18,40,41,42,43,72,,,
tt,18,19,39,40,70,71,,,
tt,19,23,37,38,39,40,41,,
tt,20,36,38,39,69,,,,
tt,21,34,36,68,69,,,,
tt,22,23,33,34,67,68,,,
tt,23,24,25,31,32,33,66,67,
tt,24,32,33,34,35,,,,
tt,25,29,31,32,,,,,
tt,27,28,29,30,64,65,,,
ap,44,,,,,,,,
tp,28,64,,,,,,,
tp,29,30,,,,,,,
tp,30,31,,,,,,,
tp,31,65,66,,,,,,
tp,32,66,,,,,,,
tp,33,,,,,,,,
tp,34,67,,,,,,,
tp,35,36,,,,,,,
tp,36,37,38,,,,,,
tp,37,38,69,,,,,,
tp,41,,,,,,,,
tp,39,,,,,,,,
tp,40,69,,,,,,,
tp,41,71,,,,,,,
tp,42,,,,,,,,
tp,43,44,45,,,,,,
tp,45,72,,,,,,,
tp,49,,,,,,,,
tp,46,,,,,,,,
tp,47,73,,,,,,,
tp,48,74,,,,,,,
tp,49,50,51,,,,,,
tp,50,52,,,,,,,
tp,51,52,,,,,,,
tp,52,54,55,,,,,,
tp,55,,,,,,,,
tp,54,56,77,78,,,,,
tp,55,58,,,,,,,
tp,58,,,,,,,,
tp,57,78,79,,,,,,
tp,61,79,80,,,,,,
tp,59,,,,,,,,
tp,60,,,,,,,,
tp,61,,,,,,,,
tp,63,,,,,,,,
tp,63,81,82,,,,,,
tp,,,,,,,,,,
bs,65,,,,,,,,
bs,66,,,,,,,,
bs,67,,,,,,,,
bs,68,,,,,,,,
bs,69,,,,,,,,
bs,70,,,,,,,,
bs,71,,,,,,,,
bs,72,,,,,,,,
bs,73,,,,,,,,
bs,74,,,,,,,,
bs,75,,,,,,,,
bs,76,,,,,,,,
bs,77,,,,,,,,
bs,78,,,,,,,,
bs,79,,,,,,,,
bs,80,,,,,,,,
bs,81,,,,,,,,
bs,82,,,,,,,,
bs,,,,,,,,,,
