Source,Target,flow,value
1,6,u,0.117399926269578
1,24,u,0.0196512600375479
-1,1,u,0.137051186307126
3,2,u,0.000441029396951564
4,2,u,0.00247777228544044
2,47,u,9.44190332162531e-05
2,66,u,0.00282438264917584
49,3,u,0.000441029396951542
5,4,u,0.00655076489684947
7,4,u,0.00221276560487382
46,4,u,0.000170907452864588
4,47,u,0.00034219626176033
4,65,u,0.00304230952966735
4,66,u,0.00307215987771987
6,5,u,0.0125913792084222
5,7,u,0.00433799929197565
5,46,u,0.000484169036820337
5,47,u,0.000997272751445255
48,5,u,0.000196548150250608
5,49,u,0.00041772138158227
6,7,u,0.0169293785003979
6,8,u,0.028036031013107
6,11,u,0.0511269952963764
6,44,u,0.00236267528621679
6,45,u,0.00354757023680254
6,46,u,0.00174330695766254
6,48,u,0.00106258977059159
7,8,u,0.0111066525127091
7,44,u,0.000669737436176998
7,46,u,5.03691076227941e-05
7,64,u,0.00396426704083543
7,65,u,0.00326358609015474
8,9,u,0.0255801789389639
8,42,u,0.00300384227439121
8,43,u,0.0024051559167749
44,8,u,0.000440927815093906
8,45,u,0.000743967135491852
8,63,u,0.00499686528572361
8,64,u,0.00285360178956449
9,10,u,0.0181889633909333
9,42,u,0.00044582438049483
9,62,u,0.00450654377570872
9,63,u,0.00243884739182723
12,10,u,0.000380339910452276
10,13,u,0.0101622305347152
10,40,u,0.00205292895980098
10,41,u,0.000330224303972804
42,10,u,0.00137307195859853
10,61,u,0.00470934402487972
10,62,u,0.0026876474366154
11,12,u,0.0202978381361756
11,15,u,0.0255534498479556
11,37,u,0.00266783444401315
11,39,u,0.00207858935000149
11,43,u,9.60594884479527e-05
45,11,u,0.0015651292928351
11,50,u,0.00199835332261755
12,13,u,0.0105425704451675
12,14,u,0.0104362017709339
12,37,u,0.00063805063039557
12,38,u,0.00115237384054523
12,39,u,4.88055363839113e-05
12,41,u,0.000368258295018054
42,12,u,0.00133503796755328
43,12,u,0.00193372432516958
14,13,u,0.000106368674233637
13,38,u,9.8116796028469e-05
13,40,u,0.00103670590632947
41,13,u,0.000685998749498706
13,57,u,0.00375432673298959
13,58,u,0.00576795157366927
13,59,u,0.00609841901361539
13,60,u,0.00474164838098332
14,36,u,0.00252603552395936
37,14,u,0.000405569546697793
14,38,u,0.000108753663451822
39,14,u,0.000994814640709452
14,56,u,0.00533046449628296
14,57,u,0.00376496360041294
15,17,u,0.024238126009451
15,35,u,0.00175982604146516
15,37,u,0.00011248945921758
50,15,u,0.000556991662178019
17,16,u,0.0123887587160196
16,19,u,0.00774802769947636
33,16,u,0.00043247880253241
16,34,u,0.000792964405229002
35,16,u,0.00190286243108186
36,16,u,0.000618593942672341
16,54,u,0.00332790687716722
16,55,u,0.00347379491043403
17,18,u,0.0146877610469651
17,33,u,0.000806397069069576
35,17,u,0.000663986559479923
50,17,u,0.0029808042631231
18,19,u,0.00544902536853087
18,21,u,0.00863723377211201
18,29,u,0.00070081676981455
33,18,u,0.000662379035626959
18,34,u,0.000563064172134453
19,20,u,0.00692115964630868
19,32,u,0.000634389253624734
19,34,u,1.81616352813663e-05
19,53,u,0.00307023842557346
19,54,u,0.00255310410721954
21,20,u,0.00373295124272754
20,22,u,0.00436552497339693
20,23,u,0.00039944504490419
26,20,u,6.98101504593485e-05
20,31,u,0.000570540767727978
32,20,u,5.77267110061452e-05
20,52,u,0.00306801450352885
20,53,u,0.00237812246094258
21,23,u,0.00413239628763173
21,25,u,0.000315739462070308
21,26,u,0.000303484973813406
29,21,u,0.000162906607396662
21,32,u,0.000315568413266609
23,22,u,0.00396607992849274
22,27,u,0.000318352383286857
28,22,u,0.000154188030400526
22,30,u,0.00126956090867663
22,31,u,0.000133988270388263
22,51,u,0.00413242936374991
22,52,u,0.00263146200618918
25,23,u,9.75001666928765e-05
26,23,u,0.000109754654949734
23,28,u,0.000242419962448759
23,31,u,0.000530596263237548
50,24,u,0.00646520106828963
50,24,j,0.0120385040552819
24,0,u,0.0261164611058376
24,0,j,0.0120385028067347
25,26,u,5.9689378881543e-05
25,26,j,0.000140174142149238
25,28,u,0.00015854991649583
28,25,j,0.000140175028501969
29,26,u,0.000169103932279652
26,29,j,0.000292616858188234
26,31,u,0.000352713479565887
31,26,j,0.000152440836821065
28,27,u,0.000246781848543968
27,28,j,0.000140175313827374
27,30,u,0.000565134231830872
30,27,j,0.000140175715278795
29,32,u,0.000311548238623212
32,29,j,1.51550877456414e-05
29,34,u,5.72579915149919e-05
29,34,j,0.000307765454502903
30,51,u,0.00183469514050732
51,30,j,0.000140176014924172
31,52,u,0.00158783878091989
52,31,j,0.000152441651307897
34,32,u,0.00025429024710822
32,34,j,0.000323055308885773
32,53,u,0.00145806944161687
53,32,j,0.000338216902411405
33,34,u,0.000261185530714218
34,33,j,0.00114787776740233
35,33,u,0.000250843380047718
33,35,j,0.0015073366504072
36,33,u,0.000298802919756393
36,33,j,0.000359509830110323
34,54,u,0.00143834348776651
54,34,j,0.00051703113641388
36,35,u,4.79595397086749e-05
36,35,j,0.00186609386535366
37,35,u,0.00188139393447755
37,35,j,0.00160093251245463
