Id,Label,P,C,S,Pi,Psi
-1,bx,0,0,0,0,0
0,bp,0.217391304347826,0,0,0,0.217391304347826
1,ax,-0.756791606110792,0,0,0,-0.756791606110792
2,tt,-0.955681477616714,0,0,0,-0.955681477616714
3,tt,-0.952420430991954,0,0,0,-0.952420430991954
4,tt,-0.941265714276416,0,0,0,-0.941265714276416
5,tt,-0.923792055964256,0,0,0,-0.923792055964256
6,tt,-0.939077994621439,0,0,0,-0.939077994621439
7,tt,-0.888875476895929,0,0,0,-0.888875476895929
8,tt,-0.924985885489809,0,0,0,-0.924985885489809
9,tt,-0.957633758562667,0,0,0,-0.957633758562667
10,tt,-0.966902608845027,0,0,0,-0.966902608845027
11,tt,-0.968125025912093,0,0,0,-0.968125025912093
12,tt,-0.959270055817416,0,0,0,-0.959270055817416
13,tt,-0.940459057662739,0,0,0,-0.940459057662739
14,tt,-0.971500620115148,0,0,0,-0.971500620115148
15,tt,-0.979980318177932,0,0,0,-0.979980318177932
16,tt,-0.99524820209073,0,0,0,-0.99524820209073
17,tt,-1.00336605358979,0,0,0,-1.00336605358979
18,tt,-1.01695713435702,0,0,0,-1.01695713435702
19,tt,-1.01856751686422,0,0,0,-1.01856751686422
20,tt,-1.03204831427641,0,0,0,-1.03204831427641
21,tt,-1.04260073817883,0,0,0,-1.04260073817883
22,tt,-1.04557552301392,0,0,0,-1.04557552301392
23,ap,1.47850452304942,0.930748052916552,0,2.42804080671749,-0.94953628366807
24,tp,1.55484099941596,0.994121917310557,16.6502582836987,2.59336409516902,-1.03852309575306
25,tp,1.55225913311525,0.995279999897421,16.653503780686,2.59638518317414,-1.04412605005889
26,tp,1.55554571559394,0.993628264228756,16.6488729191907,2.59207630324379,-1.03653058764984
27,tp,1.54961878120523,0.996460256119837,16.6568049543778,2.59946411550328,-1.04984533429805
28,tp,1.54913593457387,0.99643981812373,16.6567478449623,2.59941079893883,-1.05027486436495
29,tp,1.55749469829124,0.992695553684452,16.6462522741954,2.58964314288924,-1.032148444598
30,tp,1.56096364779071,0.989814808632842,16.6381322782173,2.58212814834572,-1.02116450055502
31,tp,1.55362089845123,0.994692352661366,16.6518577007571,2.59485218886421,-1.04123129041298
32,tp,1.56341470570046,0.987638579359637,16.6319719891583,2.57645102287277,-1.01303631717231
33,tp,1.55994769920447,0.989829867057657,16.6381748244586,2.58216743123202,-1.02221973202755
34,tp,1.56608889620922,0.984414906790278,16.6228050892677,2.56804143391755,-1.00195253770832
35,tp,1.56753417600981,0.976731291392439,16.6007532470096,2.54799719995905,-0.980463023949238
36,tp,1.56901578560429,0.974848058657224,16.595304627433,2.54308441403882,-0.974068628434534
37,tp,1.57636006915828,0.979037696149368,16.6074024510291,2.55401391398717,-0.977653844828898
38,tp,1.56712728961564,0.971074127574709,16.5843321916709,2.53323936666927,-0.966112077053628
39,tp,1.58037678195235,0.976077676849856,16.5988648332156,2.54629211685274,-0.965915334900399
40,tp,1.5696973139835,0.970945510468617,16.5839567959058,2.53290384345108,-0.96320652946758
41,tp,1.58414696008499,0.974791848013717,16.5951400959043,2.54293777743209,-0.958790817347093
42,tp,1.56226747279248,0.961778071695186,16.5570025946712,2.5089887620655,-0.946721289273017
43,tp,1.59821709429539,0.97504461874425,16.5958746051182,2.54359717999173,-0.94538008569634
44,tp,1.59941910138878,0.965181017058764,16.5670567568207,2.51786601964332,-0.918446918254539
45,tp,1.60750047540113,0.969273520452347,16.5790724713562,2.5285421260398,-0.921041650638665
46,tp,1.60478599053232,0.974485264260408,16.5942522124132,2.54213799293468,-0.93735200240236
47,tp,1.61028490849126,0.970658775822966,16.583120673837,2.53215583928588,-0.921870930794614
48,tp,1.60697923177671,0.974989323734451,16.5957138513042,2.54345293199703,-0.936473700220323
49,tp,1.60117840129808,0.980575786500117,16.6118227666739,2.5580263275768,-0.956847926278717
50,tp,1.60342540059016,0.979361276774521,16.6083336266975,2.55485803819423,-0.951432637604069
51,tp,1.60546419717814,0.976392802653202,16.5997751147015,2.54711418498104,-0.941649987802901
52,tp,1.60390273276797,0.982855978443361,16.6183541596265,2.56397466028402,-0.960071927516046
53,tp,1.60441234174526,0.980848197267549,16.6126043864223,2.55873696506612,-0.95432462332086
54,bs,1.53845552763646,1.00086645576799,16.6690717514034,2.61095856076667,-1.07250303313021
55,bs,1.53327370766606,1.00258905424387,16.673843000494,2.61545230037742,-1.08217859271137
56,bs,1.53143289250211,1.00299662164217,16.6749698807148,2.61651552073171,-1.0850826282296
57,bs,1.5396979873717,0.99969098784491,16.6658080785097,2.60789211966558,-1.06819413229388
58,bs,1.54419554120008,0.996736943409799,16.6575779049715,2.6001859091494,-1.05599036794931
59,bs,1.55232350046474,0.991802795884786,16.6437400478836,2.58731420718928,-1.03499070672455
60,bs,1.55969949174585,0.988999474856652,16.6358269240895,2.58000118855947,-1.02030169681362
61,bs,1.56002160630001,0.988591653970301,16.6346727070254,2.57893730693137,-1.01891570063136
62,bs,1.56380473278223,0.987875057845891,16.6326426205423,2.57706792388345,-1.01326319110122
63,bs,1.57218096936036,0.986168233006189,16.6277968074535,2.57261533292962,-1.00043436356925
64,bs,1.57317911281755,0.988317341290255,16.6338958640911,2.57822170792596,-1.00504259510842
65,bs,1.56576079422553,0.99018788779171,16.6391860330028,2.58310139929052,-1.01734060506499
66,bs,1.57043197624369,0.986926207564718,16.6299508490431,2.57459265982576,-1.00416068358207
