Source,Target,flow,value
1,12,u,0.130336624083846
1,30,u,0.0188136438991901
-1,1,u,0.149150267983036
3,2,u,0.00296467790576049
4,2,u,0.00522881061343661
2,61,u,0.000713678102875814
2,75,u,0.00335082175270816
2,76,u,0.00412898866361364
4,3,u,0.00226413270767611
5,3,u,0.00812488669091438
3,58,u,0.000136509942154683
59,3,u,0.000365305708450281
3,60,u,0.000184242776991184
3,61,u,0.00101014589345185
3,74,u,0.00281145904539866
3,75,u,0.00364728954328419
5,4,u,0.00586075398323826
7,4,u,0.0074628875715641
55,4,u,0.000247136588610619
4,58,u,0.000362923212922306
4,73,u,0.00267703929320988
4,74,u,0.00303787231616628
6,5,u,0.0138698435871623
54,5,u,0.000592379340810734
5,55,u,0.000338938809713207
56,5,u,0.000777001802388977
57,5,u,0.000481536325390985
5,58,u,0.000948998611246132
5,59,u,0.000447182960641124
6,7,u,0.0122677099988364
12,6,u,0.0289469015546061
52,6,u,0.000119961211954589
6,53,u,0.000619273573004131
6,54,u,0.00079460501790547
6,56,u,0.000609982556327227
6,57,u,0.000905448033325218
8,7,u,0.00053452497676032
52,7,u,0.00134673221183821
53,7,u,0.000607497426879533
54,7,u,0.000432165981978194
7,55,u,0.000499152168545791
7,72,u,0.00380326280581689
7,73,u,0.00342332805036629
8,9,u,0.00631136725603187
11,8,u,0.0161917792923658
51,8,u,0.000316137499427294
53,8,u,0.000554044929203501
8,63,u,0.00161562868864364
8,72,u,0.00385671530349288
8,77,u,0.00474372549606885
10,9,u,0.00267250337405212
9,50,u,0.000367018407990605
9,63,u,0.000984491963040446
9,78,u,0.00430697007057415
9,79,u,0.00332539018847928
13,10,u,0.0146012597776382
10,14,u,0.00187251484680684
46,10,u,1.42716619120353e-05
48,10,u,0.000125781803691005
10,50,u,0.000634268745395783
10,62,u,0.00136432209925728
10,79,u,0.00359264052588446
10,80,u,0.00460506365184425
12,11,u,0.0244883072843164
11,13,u,0.00522938339670742
11,49,u,0.000373072950327114
11,51,u,0.00130304042980929
11,52,u,0.000325898215074405
11,53,u,0.00106513300003308
12,13,u,0.0297176906810238
12,16,u,0.0381537183886034
12,47,u,0.00343337355303062
12,49,u,0.00282190367875876
12,52,u,0.00277472894350606
13,14,u,0.016473774624445
13,46,u,0.0014458543158518
13,47,u,0.000461604484928246
13,48,u,0.00133434417407283
49,13,u,0.000149865389343651
13,51,u,0.000780102090138524
14,15,u,0.008393787270356
46,14,u,0.000201523146592697
14,62,u,0.00117707061457657
14,71,u,0.00435722747046654
14,81,u,0.00461972726244579
16,15,u,0.0164315341872214
15,17,u,0.00421263737357347
15,18,u,0.0145749677930691
15,44,u,0.00142283229782842
45,15,u,0.000183142492304755
46,15,u,0.00104090187362833
47,15,u,0.00202515170455184
15,70,u,0.0043462313201581
15,71,u,0.00351784874343091
16,17,u,0.0206441715607949
16,45,u,0.00146001092641739
47,16,u,0.000381998285829699
17,18,u,0.0103623304194956
17,19,u,0.00982263659222726
17,43,u,0.000639159143435508
17,44,u,0.00100156856047109
45,17,u,0.000604406229662136
17,69,u,0.0036355204483995
19,18,u,0.000539693827268373
18,20,u,0.00808723321527072
18,21,u,0.010050905473134
18,41,u,0.0012070113808452
18,42,u,0.000333274664137573
43,18,u,0.000397073898514044
44,18,u,3.46644814784636e-05
18,68,u,0.00363101827998689
18,69,u,0.0025992874064499
19,20,u,0.00862692704253909
19,39,u,0.000611876191342597
19,42,u,0.00038724404686441
43,19,u,0.000343104515787207
20,22,u,0.00636983556126347
20,25,u,0.00914177381282621
20,37,u,0.000515851950396762
39,20,u,0.000250816512911323
20,40,u,0.00101467604430447
20,41,u,0.000398288059318164
42,20,u,0.000475448657389466
21,22,u,0.00440616330340016
21,41,u,0.00020192083353181
21,67,u,0.00281689360352897
21,68,u,0.00262592773267349
22,23,u,0.00544027855698437
22,40,u,0.000377692488178116
41,22,u,0.000238695496808194
22,66,u,0.00282044604312075
22,67,u,0.00237627727318892
23,24,u,0.00299485335705296
25,23,u,0.00266834030542162
23,38,u,0.000316049208122671
40,23,u,0.000166335367520309
23,65,u,0.0026876334773287
23,66,u,0.00227641818742228
26,24,u,0.00210260843610488
24,29,u,0.000342792089877308
24,36,u,0.000143520414428755
24,38,u,1.65638724173967e-05
24,64,u,0.00220643727481091
24,65,u,0.00238814814162338
25,26,u,0.00356058522636971
25,27,u,0.00229586328480358
25,34,u,4.63691100583752e-05
25,35,u,0.000285559415369896
37,25,u,0.000398325430885826
25,38,u,0.000582883238664866
25,40,u,0.000100498663021842
27,26,u,0.00126472194156613
28,26,u,0.000272380908217906
26,29,u,0.00244540052598219
26,32,u,3.95722472659621e-05
35,26,u,7.04991072670413e-05
26,36,u,0.000353781258039243
26,38,u,0.000226824716027885
27,28,u,0.000992341033348221
27,32,u,0.000166044441422564
34,27,u,0.000183217218422005
27,35,u,5.59730868895603e-05
28,31,u,0.000272130438181595
28,32,u,6.68103380877749e-05
28,36,u,0.000381019348861011
29,33,u,0.00050644104983415
29,36,u,0.000109241205441046
29,64,u,0.00217215806582316
49,30,u,0.00814353840558207
49,30,j,0.0125019502454097
30,0,u,0.0269571823047722
30,0,j,0.0125019502431381
32,31,u,0.0001233084034823
31,32,j,2.75236535391167e-05
31,33,u,0.000323049034276382
33,31,j,2.81609379272786e-05
31,36,u,7.27421021490478e-05
35,32,u,4.69318823366166e-05
32,35,j,5.44235282340819e-05
32,36,u,0.000196050505631348
36,32,j,2.69116339844482e-05
36,33,u,0.000250306932127334
33,36,j,2.87787955852717e-05
33,64,u,0.00107979701623786
64,33,j,5.69533728142244e-05
34,35,u,0.00010286655671332
35,34,j,0.000116480394162141
37,34,u,0.000239714665076886
34,37,j,0.000116493035052404
35,36,u,0.000242982387967964
