Label,x,y,ID
ax,908.772242942762,1036.01880187932,1
tt,1387.96393442623,733.874004683841,2
tt,1324.29789227166,809.11569086651,3
tt,1231.69274004684,770.530210772834,4
tt,1092.7850117096,718.43981264637,5
tt,1117.86557377049,841.913348946136,6
tt,963.523653395784,836.125526932084,7
tt,946.16018735363,724.227634660421,8
tt,755.16206088993,710.722716627635,9
tt,595.032318501171,731.944730679157,10
tt,446.478220140515,747.378922716627,11
tt,450.336768149883,911.367213114754,12
tt,591.173770491803,843.84262295082,13
tt,782.171896955503,890.145199063232,14
tt,753.232786885246,1000.11381733021,15
tt,568.905098187291,1017.71826331556,16
tt,346.684272770252,1051.70497779111,17
tt,263.19718969555,922.942857142857,18
tt,234.258079625293,1054.13348946136,19
tt,446.030053544928,1195.49492364919,20
tt,421.397658079625,1285.64637002342,21
tt,705.00093676815,1439.98829039813,22
tt,558.376112412178,1368.60515222482,23
tt,620.112880562061,1521.01779859485,24
tt,732.010772833723,1656.06697892272,25
tt,828.474473067916,1490.14941451991,26
tt,892.140515222482,1696.58173302108,27
tt,965.452927400468,1783.39906323185,28
tt,1075.42154566745,1548.02763466042,29
tt,946.16018735363,1551.88618266979,30
tt,1216.25854800937,1609.7644028103,31
tt,1243.4106623943,1815.09887216494,32
tt,1376.38829039813,1667.64262295082,33
ap,770.5962529274,1171.81920374707,34
tp,1310,1558,35
tp,1230,1533,36
tp,1287,1659,37
tp,1146,1531,38
tp,1131,1599,39
tp,1106,1726,40
tp,985,1618,41
tp,813,1622,42
tp,715,1519,43
tp,652,1612,44
tp,638,1401,45
tp,601,1308,46
tp,525,1450,47
tp,548,1236,48
tp,299,1163,49
tp,439,1122,50
tp,568.905098187291,1122.29276939417,51
tp,462,1003,52
tp,368,920,53
tp,333,825,54
tp,548,925,55
tp,499,814,56
tp,681,811,57
tp,689,929,58
tp,845,795,59
tp,1037,796,60
tp,1160,747,61
tp,1301,727,62
tp,1182,836,63
tp,1273,814,64
bs,1208,1912,65
bs,1039,1867,66
bs,857,1820,67
bs,663,1745,68
bs,531,1623,69
bs,391,1491,70
bs,283,1334,71
bs,163,1182,72
bs,114,1020,73
bs,172,898,74
bs,216,782,75
bs,351,686,76
bs,517,691,77
bs,680,686,78
bs,852,671,79
bs,1031,669,80
bs,1198,652,81
bs,1352,640,82
bs,1487,688,83
bp,958.445133330101,1315.75560563959,0
bx,1094.39199123229,1190.26619834526,-1
mc,1131.52225364103,2019.85094975214,84
mc,936.17711111612,1950.11514045081,85
mc,736.378203851681,1874.13922186861,86
mc,533.011356055366,1769.15834216208,87
mc,398.80242543385,1620.88473892577,88
mc,261.306802624423,1465.30277047842,89
mc,159.296775542156,1287.32896712824,90
mc,46.4669595957154,1119.54422729068,91
mc,6.08039056612192,943.619171579354,92
mc,72.7935797207288,810.60000442816,93
mc,125.9959214552,685.149915354262,94
mc,273.547060271468,578.847234389432,95
mc,448.415275776503,577.965453715371,96
mc,624.352651811999,566.066494713827,97
mc,816.157020018516,543.736675209894,98
mc,1021.4603538518,537.130108811935,99
mc,1219.84128627046,521.602027375281,100
mc,1403.42794464276,518.197538775254,101
mc,1563.47774635897,580.14905024786,102
air,1183.38760741004,2175.28107097423,-265
air,944.020672722924,2113.78253502291,-266
air,702.216142439505,2034.39367910699,-267
air,462.011406442995,1916.83211999599,-268
air,299.911823139821,1751.53383491431,-269
air,140.667563227866,1576.18429023045,-270
air,22.0686973071535,1376.86662428223,-271
air,-101.296919450019,1190.35646884577,-272
air,-149.303075093113,995.624133885118,-273
air,-87.2305559325688,845.82518736755,-274
air,-36.7417215737504,704.254811221036,-275
air,109.694807584044,577.858905519508,-276
air,285.173226737175,563.803147048024,-277
air,463.682460345734,533.916423502519,-278
air,662.65481278729,486.41643550488,-279
air,882.606956997028,450.134294621889,-280
air,1105.43224489837,404.302799939554,-281
air,1319.27335182536,377.604004029038,-282
air,1511.61239258996,424.718929025769,-283
