ax,6,,,,,,,
tt,3,34,60,,,,,
tt,4,34,36,60,61,,,
tt,5,33,35,36,38,61,62,
tt,6,7,37,38,39,63,,
tt,7,9,37,39,40,41,,
tt,8,39,40,64,,,,
tt,9,10,40,42,64,65,,
tt,10,13,40,41,42,51,,
tt,11,12,42,43,65,66,,
tt,12,25,43,44,45,66,67,
tt,13,24,25,42,43,45,48,49
tt,14,24,42,49,51,53,,
tt,15,24,51,53,55,57,,
tt,16,22,55,56,57,58,,
tt,17,57,58,59,75,,,
tt,18,19,28,59,,,,
tt,20,21,28,29,30,31,,
tt,20,27,59,73,74,,,
tt,21,27,29,30,73,,,
tt,30,31,,,,,,
tt,23,24,54,55,56,78,,
tt,24,25,52,54,72,78,,
tt,25,48,49,50,52,53,54,55
tt,50,52,70,71,72,,,
ap,51,,,,,,,
tp,28,29,59,73,,,,
tp,29,31,59,,,,,
tp,30,,,,,,,
tp,31,,,,,,,
tp,,,,,,,,,
tp,33,34,36,,,,,
tp,35,36,,,,,,
tp,36,60,,,,,,
tp,36,37,38,,,,,
tp,38,61,,,,,,
tp,38,39,,,,,,
tp,39,62,63,,,,,
tp,40,63,64,,,,,
tp,41,42,64,,,,,
tp,51,,,,,,,
tp,43,49,51,,,,,
tp,45,48,66,,,,,
tp,45,46,47,67,68,,,
tp,47,48,50,67,,,,
tp,47,68,69,70,,,,
tp,50,70,,,,,,
tp,49,50,,,,,,
tp,51,53,,,,,,
tp,52,,,,,,,
tp,53,55,,,,,,
tp,54,72,,,,,,
tp,53,54,55,,,,,
tp,55,78,,,,,,
tp,56,57,,,,,,
tp,57,58,76,77,,,,
tp,58,59,,,,,,
tp,59,75,76,,,,,
tp,74,75,,,,,,
bs,61,,,,,,,
bs,62,,,,,,,
bs,63,,,,,,,
bs,64,,,,,,,
bs,65,,,,,,,
bs,66,,,,,,,
bs,67,,,,,,,
bs,68,,,,,,,
bs,69,,,,,,,
bs,70,,,,,,,
bs,71,,,,,,,
bs,72,,,,,,,
bs,78,,,,,,,
bs,74,,,,,,,
bs,75,,,,,,,
bs,76,,,,,,,
bs,77,,,,,,,
bs,78,,,,,,,
bs,,,,,,,,,
