ax,4,,,,,,,,
tt,3,46,66,67,,,,,
tt,4,5,45,46,65,66,,,
tt,5,45,46,47,,,,,
tt,6,43,45,47,,,,,
tt,7,8,43,44,45,,,,
tt,42,44,45,62,63,64,,,
tt,9,15,23,38,43,44,,,
tt,10,12,14,38,39,41,42,44,
tt,11,12,37,38,,,,,
tt,12,15,35,36,37,38,54,55,
tt,13,37,39,56,57,,,,
tt,14,39,40,41,58,60,,,
tt,40,41,42,61,62,,,,
tt,16,23,30,35,38,,,,
tt,17,18,30,33,34,35,36,,
tt,18,19,32,34,36,52,53,,
tt,27,32,33,34,,,,,
tt,20,31,32,51,52,,,,
tt,21,26,29,31,32,,,,
tt,24,25,26,28,29,31,48,49,50
ap,43,,,,,,,,
tp,30,38,43,,,,,,
tp,25,48,,,,,,,
tp,26,,,,,,,,
tp,27,29,,,,,,,
tp,29,32,33,,,,,,
tp,48,49,,,,,,,
tp,32,,,,,,,,
tp,33,35,,,,,,,
tp,32,50,51,,,,,,
tp,34,52,,,,,,,
tp,34,,,,,,,,
tp,36,,,,,,,,
tp,36,38,,,,,,,
tp,53,54,,,,,,,
tp,39,55,56,,,,,,
tp,,,,,,,,,,
tp,41,57,58,,,,,,
tp,41,60,61,,,,,,
tp,42,,,,,,,,
tp,44,62,,,,,,,
tp,44,47,,,,,,,
tp,,,,,,,,,,
tp,47,64,65,,,,,,
tp,47,66,,,,,,,
tp,,,,,,,,,,
tp,,,,,,,,,,
bs,50,,,,,,,,
bs,51,,,,,,,,
bs,52,,,,,,,,
bs,53,,,,,,,,
bs,54,,,,,,,,
bs,55,,,,,,,,
bs,56,,,,,,,,
bs,57,,,,,,,,
bs,58,,,,,,,,
bs,59,,,,,,,,
bs,60,,,,,,,,
bs,61,,,,,,,,
bs,62,,,,,,,,
bs,63,,,,,,,,
bs,64,,,,,,,,
bs,65,,,,,,,,
bs,66,,,,,,,,
bs,67,,,,,,,,
bs,,,,,,,,,,
