Source,Target,flow,value
1,15,u,0.1296180445676
1,34,u,0.0202820226221717
-1,1,u,0.149900067189772
3,2,u,0.00319845844152222
4,2,u,0.00698090944863827
2,62,u,0.000400911041232988
2,82,u,0.00410579030144875
2,83,u,0.00567266654747911
4,3,u,0.00378245100711605
3,62,u,0.000720756885385177
64,3,u,0.000136764319791061
6,4,u,0.0115174100125592
61,4,u,0.000128129159728552
4,62,u,0.0010990019860968
63,4,u,0.000458304050483616
4,64,u,0.000241480780920522
6,5,u,0.000295016942821746
8,5,u,0.00713979675385734
60,5,u,1.2606278270999e-05
5,61,u,0.00099411014724522
5,80,u,0.00250771727995884
5,81,u,0.00394559254774638
7,6,u,0.0135463711636916
6,60,u,1.68954160111756e-05
6,61,u,0.00102361184152739
6,63,u,0.00069343695077233
7,8,u,0.00670159135265602
14,7,u,0.0219075770957373
7,59,u,0.000288082047009342
7,60,u,0.00137153253238034
9,8,u,0.00652805267273715
59,8,u,0.000382077088256239
8,60,u,0.000701373397114713
8,79,u,0.00254885400733351
8,80,u,0.0032216969553446
9,10,u,0.0085162216204473
14,9,u,0.0220811157756562
9,57,u,0.000238996559495197
9,59,u,0.000270728179017432
9,78,u,0.0033254574693518
9,79,u,0.00320165927460718
10,11,u,0.0050990496742549
13,10,u,0.00233789949703245
10,56,u,0.00053747556497874
57,10,u,0.00061262560254951
10,77,u,0.00335638617348861
10,78,u,0.00247383530730709
12,11,u,0.00443927676008682
11,54,u,0.00186799268754507
11,56,u,2.75705975532059e-05
11,76,u,0.00479628194318043
11,77,u,0.00284648120606308
13,12,u,0.00299767241120052
16,12,u,0.00658929363106986
12,52,u,0.000897828528006217
12,53,u,0.00179583395131977
12,54,u,0.00231192036355372
55,12,u,0.000329391834257731
12,56,u,0.000471498273561899
16,13,u,0.00359162121986933
55,13,u,2.96245931376671e-05
13,56,u,0.000771265514681963
57,13,u,0.000378835652846288
58,13,u,0.00210675595706187
15,14,u,0.0496338285978827
14,57,u,0.00244710813706082
14,58,u,0.000719187832845236
14,59,u,0.0024788397565831
15,16,u,0.0743016452770844
15,58,u,0.00568257069263352
16,17,u,0.0307680116615171
16,20,u,0.0313125066308048
16,51,u,0.00190151054893595
16,52,u,0.00155675789111323
16,55,u,0.000329537528849277
58,16,u,0.00174759383507492
17,18,u,0.00805510232891604
17,19,u,0.0110934282170324
17,20,u,0.000544494969287657
17,21,u,0.0117048624879181
17,49,u,0.00166936894065968
50,17,u,0.000157164155535083
52,17,u,0.0015200432750385
53,17,u,0.000622037851724944
18,19,u,0.00303832588811637
53,18,u,0.00142754808461656
54,18,u,0.000911461672382608
18,74,u,0.00393494815204019
18,75,u,0.00342083804575926
19,49,u,0.000560026118956447
19,72,u,0.00470277362881726
19,73,u,0.00523783879414719
19,74,u,0.00363111556322853
20,21,u,0.0111603675186305
20,23,u,0.0205230684043374
20,49,u,0.00161491944373093
50,20,u,0.000211613652463827
51,20,u,0.00122974011414452
21,23,u,0.0093627008857069
21,46,u,0.000662122081126526
21,47,u,0.00245082517832937
48,21,u,5.82529529570053e-05
21,49,u,0.000498882691867841
21,70,u,0.00525833711922732
21,71,u,0.00469061500324885
23,22,u,0.0131198804688288
22,24,u,0.0023764962985513
22,26,u,0.0102005358538177
22,43,u,0.000831208350295931
45,22,u,0.000288360033836366
23,24,u,0.0154963767673801
23,45,u,0.00102362801304654
46,23,u,0.000274148007444186
23,47,u,0.00151455508975866
48,23,u,0.000994523041527717
24,25,u,0.0125550483277157
24,43,u,0.000593558720440779
24,44,u,0.00173999670837768
45,24,u,0.000526009663691518
47,24,u,3.50825869793514e-05
24,69,u,0.0035453615600689
25,27,u,0.00603242111006241
25,42,u,0.00017251425159257
43,25,u,0.000661946112330814
25,44,u,0.000484491875606086
25,67,u,0.00304725423096532
25,68,u,0.0034803129718203
26,30,u,0.00974376596006632
26,42,u,0.000645615128837518
43,26,u,0.000188845235085866
27,28,u,0.00411007664480501
30,27,u,0.00101966392244535
27,40,u,0.000748599096956415
27,41,u,0.000180125030201328
42,27,u,0.000430727859413649
27,67,u,0.00244401211995906
30,28,u,0.00512974056725035
28,32,u,0.00407424016714408
28,40,u,0.000337591432475914
41,28,u,0.000230882634279173
28,66,u,0.00302586379123695
28,67,u,0.00203300445547856
30,29,u,0.00364103151509343
29,31,u,0.00333386573343319
29,38,u,0.000204378872679412
29,39,u,0.000184798638044814
41,29,u,8.20117290635025e-05
30,41,u,0.000282091422445863
42,30,u,0.000328761467169114
31,32,u,0.00222908348586781
31,33,u,0.00107956900025807
31,35,u,5.19453781895773e-05
31,36,u,3.76480422126235e-06
31,37,u,9.40229365106848e-05
38,31,u,0.00012900770066393
39,31,u,0.000148587935298528
31,40,u,0.000153075764348287
33,32,u,0.00114951448560974
37,32,u,0.000128885412076096
