Source,Target,flow,value
1,5,u,0.0335565613590472
1,6,u,0.0860102377171185
1,24,u,0.0196338284814815
-1,1,u,0.139200627557647
2,3,u,0.00647326971106343
5,2,u,0.0122009510660506
2,49,u,0.000147876588351359
2,50,u,0.00111495238262704
2,51,u,0.000316766956091508
2,68,u,0.00414808542791705
4,3,u,0.00114045108258698
49,3,u,0.00049945038275494
3,67,u,0.00461241271959478
3,68,u,0.00350075845681075
5,4,u,0.017533769694527
4,46,u,0.00372556235318782
4,47,u,0.000700491934060787
49,4,u,0.000385405274496264
4,66,u,0.00762621177133473
4,67,u,0.00472645782785346
5,47,u,0.00245386890351349
5,49,u,0.00136797169495644
6,7,u,0.0285637969050138
6,14,u,0.0483038695767927
6,35,u,0.0075806552394591
6,48,u,0.00156191599585278
7,8,u,0.0254621021062766
7,44,u,0.00296401382841638
7,45,u,0.00148264755951031
46,7,u,0.00262280800366801
7,66,u,0.00127784141447891
8,9,u,0.0223186829075961
8,44,u,0.000417803617788737
8,65,u,0.00399398437704068
66,8,u,0.00126836879614878
9,10,u,0.017532720939195
9,43,u,0.00101034400367039
44,9,u,0.00181406467297092
9,64,u,0.00382756655142065
9,65,u,0.00176211608628107
10,11,u,0.00748279711576161
10,41,u,0.000825667625947624
43,10,u,0.000742928090249118
10,62,u,0.00375065847069207
10,63,u,0.00414223135954175
10,64,u,0.00207429445750114
12,11,u,0.00130304707667994
11,39,u,0.0012757215199994
40,11,u,0.000177855033144292
11,41,u,7.73879143714851e-05
11,61,u,0.00460821103209925
11,62,u,0.00300237875911593
13,12,u,0.0122584132565439
12,38,u,0.000121615705429656
12,39,u,0.00140602622766739
40,12,u,4.75503254762977e-05
12,59,u,0.00452647140701119
12,60,u,0.00494880316523254
14,13,u,0.0394947700638266
13,15,u,0.0246598938899234
37,13,u,0.000198120992535777
13,38,u,0.00134745703108403
42,13,u,0.00115064208137534
13,52,u,0.00257776896018651
14,35,u,0.00275026828177984
14,37,u,0.00375135601384691
14,42,u,0.00279883492500734
45,14,u,0.000491359707667582
15,16,u,0.0137457278087669
15,18,u,0.0144469537511953
15,33,u,0.000906669046749853
35,15,u,0.00366519811359516
15,36,u,0.0017780722071401
37,15,u,0.0026641103815281
15,52,u,0.000111779571194193
16,18,u,0.000701225942428385
33,16,u,0.000467903734126862
16,34,u,0.00103562667599406
16,36,u,0.000403499426263387
16,56,u,0.00432232873488259
16,57,u,0.00442254163315385
16,58,u,0.00332840913017227
18,17,u,0.0183669628450982
17,19,u,0.0101275594567475
31,17,u,0.000373063700650267
17,32,u,0.00215947063987545
34,17,u,0.000871192202758575
17,55,u,0.0049086787957545
17,56,u,0.00241550985612995
18,31,u,0.00146363258385955
33,18,u,0.000538026328369723
18,34,u,0.000965504081751245
35,18,u,0.00510989348871469
19,20,u,0.00984468202156064
19,27,u,0.000521982387311493
31,19,u,0.001385819646325
19,32,u,0.00114671469420071
20,21,u,0.00553777205092532
20,23,u,0.00430690997063565
21,22,u,0.00193385369274435
21,30,u,0.00060620679315706
32,21,u,0.000391530713047894
21,54,u,0.00338924227807151
23,22,u,0.00316471577303401
22,28,u,0.000931593932253616
22,29,u,8.18275777529465e-05
22,30,u,0.000412821423882637
22,53,u,0.0036723265318896
25,23,u,0.000174996864604404
23,26,u,0.000189598905963706
23,29,u,0.000398299155056314
23,30,u,0.000729293001186049
35,24,u,0.00868968975163647
35,24,j,0.013276324422038
24,0,u,0.028323518233118
24,0,j,0.0132763237604365
25,26,u,0.000106454089813424
26,25,j,0.000143800467095126
27,25,u,0.00028145095441785
25,27,j,0.000143800534635372
26,29,u,6.21859288915561e-05
29,26,j,7.98313570544941e-05
26,30,u,0.000233867066885618
30,26,j,6.39691764396188e-05
27,30,u,0.000621772111116892
30,27,j,0.000351603048365475
31,27,u,0.000505029794500334
27,31,j,0.000856168662739748
27,32,u,0.000123789116277218
32,27,j,0.000360765464707075
29,28,u,0.000370631523706799
28,29,j,9.57219004491021e-05
28,53,u,0.00130222545596026
53,28,j,9.57218763029681e-05
29,30,u,0.000171681137994062
29,30,j,1.58904743245012e-05
30,53,u,0.001501175841673
53,30,j,0.000207619106423394
30,54,u,0.00127446569254965
54,30,j,0.000192062350342898
33,31,u,0.000522293717668099
31,33,j,0.000915819754655453
34,31,u,0.000277986839947486
34,31,j,5.96501880321305e-05
32,54,u,0.00177244868738933
54,32,j,0.000182339655897285
32,55,u,0.00126599504991649
55,32,j,0.000178425637035321
33,34,u,0.000244306877720613
34,33,j,0.000974920156274071
35,33,u,0.000407458616231149
33,35,j,0.00361864844728879
36,33,u,0.000458402994904272
36,33,j,0.00172791193644688
34,56,u,0.0010962585927599
56,34,j,0.00103457002366295
37,35,u,0.000988434509842895
37,35,j,0.00286606500349584
48,35,u,0.006552881939095
48,35,j,0.00679160786487808
52,36,u,0.00103680000122948
52,36,j,0.000405651773099072
36,57,u,0.00173846198085239
57,36,j,0.000490582978073819
36,58,u,0.00102150665887653
58,36,j,0.000831671703923209
52,37,u,9.9309870059705e-05
52,37,j,0.00286606145157676
40,38,u,0.000523339789419008
40,38,j,0.000852120378447167
42,38,u,0.0017326653224252
42,38,j,0.000950627171495688
38,52,u,0.00140998194945754
38,52,j,0.00154824321101089
38,59,u,0.00231509589890087
38,59,j,0.00025454422931714
40,39,u,0.000686154235719583
39,40,j,6.79640093923178e-05
39,60,u,0.00186301802413316
39,60,j,0.00021303084724173
39,61,u,0.00150488395925323
61,39,j,0.000280997745873809
41,40,u,0.000225573850752325
41,40,j,0.000683761559002704
42,40,u,0.00120932553300619
42,40,j,0.000100388953033775
42,41,u,0.000983751682253864
41,42,j,0.000581824899725361
43,41,u,0.000874941174161137
43,41,j,0.000186992500473198
41,62,u,0.00128243421338903
62,41,j,0.000323249889448994
41,63,u,0.00125374033259271
63,41,j,0.000755299030501513
42,43,u,0.000108810508092727
43,42,j,0.000767485189494345
44,42,u,0.000961325616822184
44,42,j,0.000117237683460661
45,42,u,0.00142503458532481
42,45,j,0.000415428187448787
44,43,u,0.00107013612491491
43,44,j,0.000648801000456897
43,64,u,0.000571421372267666
64,43,j,0.00160326679234721
45,44,u,0.00046370896850263
44,45,j,0.00053157970658459
48,45,u,0.000897455701984851
45,48,j,0.000947029947608972
47,46,u,0.00118967978189686
46,47,j,0.000626849219500526
46,48,u,0.00234937093166512
46,48,j,0.00324084512705659
66,46,u,5.69368002484083e-05
66,46,j,0.0038676932003385
47,48,u,0.00353905071356198
47,48,j,0.00260373987174891
49,47,u,0.00157436965788427
49,47,j,0.00197688933894962
51,49,u,0.000943377031828052
51,49,j,0.00197688965854448
50,51,u,0.000626610075736611
50,51,j,0.00197688959565361
50,68,u,0.000488342306890188
68,50,j,0.00197688958349312
52,58,u,0.002058306660106
58,52,j,0.000423551045594786
52,59,u,0.000905113949443326
59,52,j,0.00129993880527253
54,53,u,0.000226710149123344
53,54,j,1.55127787981341e-05
53,69,u,0.00329831306808011
69,53,j,0.000318853847676637
53,-253,u,0.0034041249105661
55,54,u,0.000506453637472837
54,55,j,3.75370208858183e-06
54,70,u,0.00330462819144759
70,54,j,0.00036264295949972
54,-254,u,0.0034112719549124
56,55,u,0.00107654220788163
55,56,j,0.000301266797582887
55,71,u,0.00331801698863836
71,55,j,0.000475939108946358
55,-255,u,0.00342674542744141
57,56,u,6.05064845323966e-05
57,56,j,0.000214453376850335
56,72,u,0.00335391849888749
72,56,j,0.000518848577949398
56,-256,u,0.00346414296153572
58,57,u,0.000716955321975865
58,57,j,0.00034290615711282
57,73,u,0.00335481268338795
73,57,j,0.000362134597000832
57,-257,u,0.00346263976806176
59,58,u,0.00115319271066268
59,58,j,0.00088080182410584
58,74,u,0.00336540808223489
74,58,j,0.000717316350292327
58,-258,u,0.00347905175560672
60,59,u,0.000289263428467135
60,59,j,0.000970343060653567
59,75,u,0.00338245033904272
75,59,j,0.000955865650434043
59,-259,u,0.00350030163411712
61,60,u,0.000358134064879923
61,60,j,0.00049565609843528
60,76,u,0.00338672516803482
76,60,j,0.000261652868483308
60,-260,u,0.00349396665774366
62,61,u,0.00113417783233611
62,61,j,0.00066360958892089
61,77,u,0.0033920177896833
77,61,j,0.000113041414745429
61,-261,u,0.00349712096912538
63,62,u,2.86938807963155e-05
63,62,j,0.000433136772141975
62,78,u,0.00340877903843704
78,62,j,0.000553735179918002
62,-262,u,0.00352120845322019
64,63,u,0.00155726013448618
64,63,j,0.00104264419890728
63,79,u,0.00340920308593649
79,63,j,0.000145799806450621
63,-263,u,0.00351533485988784
65,64,u,0.00206254844921996
65,64,j,0.00202776723474826
64,80,u,0.00343221678250532
80,64,j,0.000618145707227718
64,-264,u,0.00354635391341791
66,65,u,0.00334648145036363
66,65,j,0.00143705172465231
65,81,u,0.00346269779407011
81,65,j,0.000590715208124876
65,-265,u,0.00357733567039531
67,66,u,0.00293615801390252
67,66,j,0.00290499831445538
66,82,u,0.00351215318496212
82,66,j,0.00239974753678966
66,-266,u,0.00365627096799324
68,67,u,0.000852599426304668
68,67,j,0.00058346029666696
67,83,u,0.00355554468270456
83,67,j,0.0023215375388212
67,-267,u,0.00369976727714583
68,84,u,0.00356814467422621
84,68,j,0.00256034992521912
68,-268,u,0.0037164420910871
69,-253,u,0.00329831306808011
70,-254,u,0.00330462819144759
71,-255,u,0.00331801698863836
72,-256,u,0.00335391849888749
73,-257,u,0.00335481268338795
74,-258,u,0.00336540808223489
75,-259,u,0.00338245033904272
76,-260,u,0.00338672516803482
77,-261,u,0.0033920177896833
78,-262,u,0.00340877903843704
79,-263,u,0.00340920308593649
80,-264,u,0.00343221678250532
81,-265,u,0.00346269779407011
82,-266,u,0.00351215318496212
83,-267,u,0.00355554468270456
84,-268,u,0.00356814467422621
