Id,Label,P,C,S,Pi,Psi
-1,bx,0,0,0,0,0
0,bp,0.217391304347826,0,0,0,0.217391304347826
1,ax,-0.719855047273137,0,0,0,-0.719855047273137
2,tt,-0.962940560633148,0,0,0,-0.962940560633148
3,tt,-0.959684148278492,0,0,0,-0.959684148278492
4,tt,-0.958458613232264,0,0,0,-0.958458613232264
5,tt,-0.94998624688619,0,0,0,-0.94998624688619
6,tt,-0.955699287697641,0,0,0,-0.955699287697641
7,tt,-0.930944978173144,0,0,0,-0.930944978173144
8,tt,-0.903112627135768,0,0,0,-0.903112627135768
9,tt,-0.880659919213355,0,0,0,-0.880659919213355
10,tt,-0.896022034864274,0,0,0,-0.896022034864274
11,tt,-0.842824589230933,0,0,0,-0.842824589230933
12,tt,-0.869212566690917,0,0,0,-0.869212566690917
13,tt,-0.881974850831053,0,0,0,-0.881974850831053
14,tt,-0.928147707224621,0,0,0,-0.928147707224621
15,tt,-0.969916261569331,0,0,0,-0.969916261569331
16,tt,-1.00549991947442,0,0,0,-1.00549991947442
17,tt,-1.03962758406191,0,0,0,-1.03962758406191
18,tt,-1.07167948545221,0,0,0,-1.07167948545221
19,tt,-1.08018050331281,0,0,0,-1.08018050331281
20,tt,-1.08453320182172,0,0,0,-1.08453320182172
21,tt,-1.08342314386886,0,0,0,-1.08342314386886
22,tt,-1.09516680228552,0,0,0,-1.09516680228552
23,tt,-1.11654301820389,0,0,0,-1.11654301820389
24,tt,-1.12596928699352,0,0,0,-1.12596928699352
25,tt,-1.13353021932654,0,0,0,-1.13353021932654
26,tt,-1.13322472520372,0,0,0,-1.13322472520372
27,tt,-1.1369246072145,0,0,0,-1.1369246072145
28,tt,-1.12858960657704,0,0,0,-1.12858960657704
29,tt,-1.12332616547487,0,0,0,-1.12332616547487
30,ap,1.48319131756481,0.925005814746949,0,2.41306104011578,-0.929869722550971
31,tp,1.48537730387672,1.00837538798207,16.6897703650674,2.63054709901129,-1.14516979513457
32,tp,1.49031171973925,1.00655444754539,16.6847745494072,2.62579681490057,-1.13548509516132
33,tp,1.48810082726982,1.00730243127218,16.6868285776599,2.62774807873155,-1.13964725146173
34,tp,1.49453331329978,1.00443241579363,16.6789336620684,2.62026107440637,-1.12572776110659
35,tp,1.49719148123863,1.00322630736868,16.6756045507588,2.617114701482,-1.11992322024337
36,tp,1.49223522836497,1.00551096402707,16.6819047581938,2.62307468128377,-1.1308394529188
37,tp,1.50181257709844,1.00118780461662,16.6699627990817,2.61179686294224,-1.1099842858438
38,tp,1.49788936404029,1.00310999570655,16.6752834643449,2.61681127945382,-1.11892191541353
39,tp,1.50921014175479,0.99764665879,16.6601168187784,2.60255908205983,-1.09334894030504
40,tp,1.50197629923678,1.00141019261022,16.6705791558214,2.61237700610954,-1.11040070687276
41,tp,1.51436623059639,0.994422954415699,16.6511025265472,2.59414941013512,-1.07978317953873
42,tp,1.51322126857615,0.995526003451321,16.6541923810498,2.59702693221202,-1.08380566363587
43,tp,1.52638378541003,0.988098368983854,16.6332754077536,2.57765047525583,-1.0512666898458
44,tp,1.52376189461341,0.990976797292655,16.6414123185898,2.58515942611647,-1.06139753150306
45,tp,1.53996089308208,0.983991560825347,16.6215975403075,2.56693705204429,-1.02697615896221
46,tp,1.55298595205782,0.980378863414854,16.6112575173583,2.55751261467103,-1.00452666261321
47,tp,1.54795883145107,0.976546718431705,16.6002200008925,2.54751570480139,-0.999556873350321
48,tp,1.55393402016417,0.960269091226148,16.5525238678198,2.50505228737303,-0.951118267208863
49,tp,1.61178277573642,0.960789316415134,16.5540689047365,2.50640939790749,-0.894626622171078
50,tp,1.64514897608369,0.969551407405508,16.5798852661325,2.52926704924518,-0.88411807316149
51,tp,1.65568552027139,0.974059596395457,16.5930179248269,2.54102755392493,-0.88534203365354
52,tp,1.66430068752524,0.973301542129493,16.5908167194383,2.53905001909614,-0.874749331570908
53,tp,1.66918091861576,0.973829588932872,16.5923503392378,2.5404275338623,-0.871246615246537
54,tp,1.65909653648993,0.979525103044726,16.6088046874077,2.55528541149683,-0.896188875006907
55,tp,1.6484317442747,0.984282905885005,16.6224286607874,2.5676970833884,-0.919265339113703
56,tp,1.65292886493684,0.982835801153501,16.618296473077,2.56392202382349,-0.910993158886643
57,tp,1.6450750901612,0.986868174631946,16.6297857790554,2.57444126941622,-0.929366179255027
58,tp,1.63792934557024,0.990945311276072,16.641323524666,2.58507728860045,-0.947147943030206
59,tp,1.63846901459281,0.990477476660046,16.64000362975,2.58385684926142,-0.945387834668609
60,tp,1.63277519076317,0.993498288658814,16.6485079716061,2.59173723620335,-0.95896204544018
61,tp,1.62947238193807,0.995211044969791,16.6533107126827,2.59620530057585,-0.966732918637788
62,tp,1.62934536555691,0.995527307434443,16.6541960393487,2.59703033391049,-0.96768496835358
63,tp,1.62680679650037,0.99655583231014,16.6570719959213,2.59971344494263,-0.972906648442258
64,tp,1.63088228743635,0.995047545912745,16.6528528392177,2.59577878087364,-0.964896493437285
65,bs,1.47129872490785,1.01360051145622,16.7040224977269,2.64417786941755,-1.1728791445097
66,bs,1.47734946829838,1.01134517150713,16.6978858237333,2.63829436806373,-1.16094489976535
67,bs,1.48096719133597,1.0098884089064,16.6939100729097,2.63449411403235,-1.15352692269638
68,bs,1.4847711202281,1.0083360262178,16.6896624304047,2.63044441604616,-1.14567329581806
