Source,Target,flow,value
1,5,u,0.128009136409852
1,20,u,0.0193459243497515
-1,1,u,0.147355060759603
3,2,u,0.0160017963143684
2,45,u,0.000380290664941541
47,2,u,0.000620050856223031
2,48,u,0.00437709544073748
2,49,u,0.000740846510677828
2,52,u,3.44650832043492e-05
2,69,u,0.00453142988801907
2,70,u,0.00655771958301155
4,3,u,0.0231794300650029
3,43,u,0.000126772351763016
3,45,u,0.00198047029637838
46,3,u,0.000135671292906059
3,47,u,0.000980128775213807
3,68,u,0.00422593362018637
5,4,u,0.0435875617939123
4,6,u,0.0130005793406198
41,4,u,0.000625364147766216
42,4,u,0.000695776562956496
4,43,u,0.00244471535826332
4,44,u,0.000602243633626776
4,67,u,0.00568173410712225
5,6,u,0.0565881411345321
5,38,u,0.00941097612399022
5,39,u,0.00669281196581379
5,40,u,0.0043332737435434
5,41,u,0.00373339203162502
5,42,u,0.00366297961643474
6,7,u,0.0579703037233414
6,38,u,0.00375216201053701
40,6,u,0.00132554036990982
41,6,u,0.0019254220818282
6,66,u,0.00673554101995162
6,67,u,0.00438167617306027
7,8,u,0.0489066575075667
7,37,u,0.00442223164448641
38,7,u,0.00204486836179711
7,65,u,0.00574777228546823
7,66,u,0.000938510647617497
8,9,u,0.0388449656055128
8,35,u,0.000387675192441916
37,8,u,0.000468434106270266
8,62,u,0.00569431262483486
8,63,u,0.0044481381910479
9,10,u,0.0289243138908855
9,33,u,0.0023313184491303
9,34,u,4.55896416285739e-05
35,9,u,0.00349682136810938
9,60,u,0.00459318225700054
9,61,u,0.00463756667069384
9,62,u,0.00180981606428356
10,11,u,0.0018696668783249
10,13,u,0.0212908651223012
10,31,u,0.00100404535214098
33,10,u,0.000561112939958219
10,59,u,0.00362009861016506
10,60,u,0.00170075086791202
11,12,u,0.0109241420055786
11,30,u,0.000905447449250785
11,31,u,0.000817078664308513
32,11,u,0.000743022069323152
33,11,u,0.000748079627790732
34,11,u,0.00303380843529246
36,11,u,0.00625209110840594
12,14,u,0.0129465450267672
30,12,u,0.000186966751307072
32,12,u,0.00183543626988101
13,14,u,0.00444948878836948
13,15,u,0.00885659807184513
13,28,u,0.00013477954237775
13,29,u,0.00104296339374987
30,13,u,0.00103667237514684
31,13,u,0.00112504116008911
13,57,u,0.00338604965170277
13,58,u,0.0040916871115583
13,59,u,0.00149101209793496
14,15,u,0.00440710928347565
14,16,u,0.0102277280929406
14,26,u,0.000766934806549724
14,27,u,0.00170641645371523
28,14,u,0.000310169336459198
14,29,u,0.000598014514912926
15,16,u,0.00582061880946494
15,27,u,0.00126570552536767
15,29,u,0.00015730358656536
15,56,u,0.00351968958940443
15,57,u,0.00250038984451826
16,17,u,0.0144220209536876
16,24,u,0.00119852030704184
26,16,u,0.000255838002744335
16,27,u,0.000683643644421173
17,18,u,0.00253986892298763
17,19,u,0.00495747495367116
24,17,u,0.000243681788326944
17,25,u,0.000587290950888431
27,17,u,0.000758558450947566
17,54,u,0.00294796535517845
17,55,u,0.00289623539714796
17,56,u,0.00149542561308915
18,19,u,0.00241760603068353
18,21,u,6.35574157147545e-05
22,18,u,0.000123731016618311
18,23,u,0.000346801115244544
24,18,u,0.000497668680625729
18,25,u,0.00033330405858969
19,23,u,0.000105040512176213
19,25,u,9.15434555213146e-05
19,51,u,0.00107063064977773
19,53,u,0.00365564850706765
19,54,u,0.00245221785981133
39,20,u,0.00551554731997712
39,20,j,0.0113919356787926
20,0,u,0.0248614716697286
20,0,j,0.0113919474061376
22,21,u,0.000117700204306275
21,22,j,1.33104534674632e-05
21,23,u,0.00018125762002105
23,21,j,1.331062087969e-05
24,22,u,0.000241431220924602
22,24,j,1.33103074691943e-05
23,51,u,0.000633099247441831
51,23,j,1.33107666929888e-05
24,25,u,0.000537489393585025
25,24,j,2.73872040245796e-05
27,24,u,0.00032175077642034
24,27,j,4.06973071167055e-05
25,54,u,0.00154962785858504
54,25,j,2.73872882850957e-05
26,27,u,0.000590080034247373
27,26,j,6.86664010875609e-05
29,26,u,7.89832304420203e-05
26,29,j,6.86662766905146e-05
29,27,u,0.000669063264689393
27,29,j,0.000137381501355402
27,55,u,0.00238343865392816
55,27,j,7.73678934362619e-05
27,56,u,0.00145116104114531
56,27,j,8.79824424283829e-05
28,29,u,0.000375968105932458
29,28,j,0.000470576350349422
30,28,u,0.000551357900013896
28,30,j,0.00047057670483987
29,57,u,0.00142620310602971
57,29,j,0.000264528951300981
32,30,u,0.000869549577216885
30,32,j,0.000470573276443724
33,31,u,0.000942421794589926
31,33,j,0.000202713981591682
31,59,u,0.0016385046509505
59,31,j,0.000202712186474054
36,32,u,0.00344800791642104
32,36,j,0.000470589226214901
34,33,u,0.00115278998313129
33,34,j,0.000762675958616346
33,60,u,0.00123249406992275
60,33,j,0.000559970357934814
35,34,u,0.00262777842188656
35,34,j,0.000546505890340101
36,34,u,0.00151323035490868
34,36,j,0.00130921475089246
37,35,u,0.00105338835342973
37,35,j,0.000993692821400384
38,35,u,0.00468353624412422
35,38,j,0.000447128707844932
38,36,u,0.00579808431110209
38,36,j,0.00138992275250852
39,36,u,0.00541524506863372
36,39,j,0.00316963292668319
38,37,u,0.00363014789069449
37,38,j,0.00143372112106741
37,63,u,0.00308250257487484
63,37,j,0.000398664669379284
37,64,u,0.0032525794516432
64,37,j,0.000608266441691174
37,65,u,0.0001954750489629
65,37,j,0.00142066614140883
38,39,u,0.000382839242468374
38,39,j,0.00452373734338379
40,38,u,0.00350262617671359
40,38,j,0.000186452118814065
38,66,u,0.000126288261055257
66,38,j,0.00384593984454751
42,39,u,0.00385514118032857
42,39,j,0.00369865727821481
41,40,u,0.000494892803080226
41,40,j,0.000186530386657128
41,42,u,0.000525217041933616
41,42,j,0.00117028908768907
41,44,u,0.000162495957017156
44,41,j,0.00135680582456458
44,42,u,0.00036272108491646
44,42,j,0.00252835263200549
44,43,u,0.000142569371816692
43,44,j,0.00224300497616876
43,45,u,0.000723772480212603
45,43,j,0.00106179107749134
43,46,u,0.00011687976209407
43,46,j,0.000601326304215288
43,68,u,0.00187340483953667
68,43,j,0.00178253541340981
44,46,u,0.000259449133910762
46,44,j,0.0016421631359643
47,45,u,0.000366235115019494
45,47,j,0.00062273863149473
45,68,u,0.00114963235932406
68,45,j,0.000719774759263613
45,69,u,0.00230113619722782
69,45,j,0.000964753737795762
46,47,u,0.000240657603099039
47,46,j,0.00104083626554517
47,52,u,0.000234500407070516
52,47,j,0.000418098480999753
50,48,u,0.00100981200095263
48,50,j,0.000418099218516819
48,70,u,0.00141054260855171
70,48,j,8.35110178249985e-05
48,71,u,0.00397636483313823
71,48,j,0.000334588224691855
49,50,u,0.00100981200095257
50,49,j,0.000418098971507393
52,49,u,0.000268965490274864
49,52,j,0.000418098676262094
51,53,u,0.00170372989721967
53,51,j,1.3310867781325e-05
54,53,u,0.000790100937743371
53,54,j,1.18420046118789e-05
53,72,u,0.00304005932178195
72,53,j,2.5152959449575e-05
53,-253,u,0.00310942002024875
55,54,u,2.54293746622354e-05
54,55,j,1.82896502230431e-05
54,73,u,0.00305766803053595
73,54,j,3.3834927981243e-05
54,-254,u,0.00312747147995773
56,55,u,0.000932277612782857
56,55,j,1.07459139326139e-05
55,74,u,0.00305827485986823
74,55,j,4.83325054412499e-05
55,-255,u,0.00312824742932852
57,56,u,0.000694021199804992
