ax,5,6,,,,,
tt,3,5,49,50,51,68,
tt,4,49,67,68,,,
tt,5,46,47,49,66,67,
tt,47,49,,,,,
tt,7,14,35,48,,,
tt,8,44,45,46,66,,
tt,9,44,65,66,,,
tt,10,43,44,64,65,,
tt,11,41,43,62,63,64,
tt,12,39,40,41,61,62,
tt,13,38,39,40,59,60,
tt,14,15,37,38,42,52,
tt,35,37,42,45,,,
tt,16,18,33,35,36,37,52
tt,18,33,34,36,56,57,58
tt,18,19,31,32,34,55,56
tt,31,33,34,35,,
tt,20,27,31,32,,,
tt,21,23,,,,,
tt,22,30,32,54,,,
tt,23,28,29,30,53,,
tt,25,26,29,30,,,
ap,35,,,,,,
tp,26,27,,,,,
tp,29,30,,,,,
tp,30,31,32,,,,
tp,29,53,,,,,
tp,30,,,,,,
tp,53,54,,,,,
tp,33,34,,,,,
tp,54,55,,,,,
tp,34,35,36,,,,
tp,56,,,,,,
tp,37,48,,,,,
tp,52,57,58,,,,
tp,52,,,,,,
tp,40,42,52,59,,,
tp,40,60,61,,,,
tp,41,42,,,,,
tp,42,43,62,63,,,
tp,43,44,45,,,,
tp,44,64,,,,,
tp,45,,,,,,
tp,48,,,,,,
tp,47,48,66,,,,
tp,48,49,,,,,
tp,,,,,,,,
tp,51,,,,,,
tp,51,68,,,,,
tp,,,,,,,,
tp,58,59,,,,,
bs,54,,,,,,
bs,55,,,,,,
bs,56,,,,,,
bs,57,,,,,,
bs,58,,,,,,
bs,59,,,,,,
bs,60,,,,,,
bs,61,,,,,,
bs,62,,,,,,
bs,63,,,,,,
bs,64,,,,,,
bs,65,,,,,,
bs,66,,,,,,
bs,67,,,,,,
bs,68,,,,,,
bs,,,,,,,,
