ax,15,,,,,,,,
tt,3,4,26,27,28,,,,
tt,4,28,,,,,,,
tt,5,6,27,28,31,52,53,,
tt,12,27,29,31,,,,,
tt,12,13,31,33,53,54,,,
tt,8,9,48,50,51,,,,
tt,9,48,51,67,68,,,,
tt,10,11,45,48,50,66,67,,
tt,11,45,47,50,,,,,
tt,14,45,46,47,49,65,,,
tt,30,31,32,33,,,,,
tt,24,33,54,55,,,,,
tt,15,16,44,46,49,64,65,,
tt,17,23,43,44,46,,,,
tt,17,18,41,43,44,63,64,,
tt,18,21,37,40,41,43,,,
tt,19,21,38,39,40,41,60,61,62
tt,20,38,39,58,59,,,,
tt,21,24,35,38,57,58,,,
tt,22,23,35,36,37,38,40,,
tt,23,24,34,35,36,56,,,
tt,24,32,33,34,36,37,42,,
tt,34,55,56,,,,,,
ap,42,,,,,,,,
tp,27,,,,,,,,
tp,28,29,,,,,,,
tp,52,,,,,,,,
tp,30,31,,,,,,,
tp,31,32,,,,,,,
tp,33,53,,,,,,,
tp,33,42,,,,,,,
tp,34,54,,,,,,,
tp,35,36,56,,,,,,
tp,36,38,57,,,,,,
tp,37,40,,,,,,,
tp,42,43,,,,,,,
tp,39,40,58,,,,,,
tp,59,60,,,,,,,
tp,41,,,,,,,,
tp,62,63,,,,,,,
tp,43,,,,,,,,
tp,44,,,,,,,,
tp,46,64,,,,,,,
tp,47,50,65,66,,,,,
tp,49,,,,,,,,
tp,49,,,,,,,,
tp,50,51,67,,,,,,
tp,,,,,,,,,,
tp,,,,,,,,,,
tp,68,,,,,,,,
bs,53,,,,,,,,
bs,54,,,,,,,,
bs,55,,,,,,,,
bs,56,,,,,,,,
bs,57,,,,,,,,
bs,58,,,,,,,,
bs,59,,,,,,,,
bs,60,,,,,,,,
bs,61,,,,,,,,
bs,62,,,,,,,,
bs,63,,,,,,,,
bs,64,,,,,,,,
bs,65,,,,,,,,
bs,66,,,,,,,,
bs,67,,,,,,,,
bs,68,,,,,,,,
bs,,,,,,,,,,
