ax,9,10,,,,,,
tt,3,4,36,37,71,,,
tt,4,5,37,38,71,72,,
tt,5,36,37,38,,,,
tt,6,7,38,39,72,73,,
tt,7,8,40,41,73,74,,
tt,9,39,40,41,42,,,
tt,9,11,41,42,45,74,75,
tt,10,42,43,44,,,,
tt,12,43,46,47,53,,,
tt,12,14,44,45,46,48,,
tt,13,46,47,48,50,,,
tt,15,16,18,48,49,50,,
tt,15,45,48,76,77,,,
tt,48,49,77,78,,,,
tt,17,49,51,52,54,,,
tt,18,52,54,79,80,81,,
tt,19,20,50,51,53,54,55,56
tt,21,22,55,56,,,,
tt,21,54,56,82,83,,,
tt,22,24,56,57,83,84,,
tt,23,57,58,,,,,
tt,24,25,58,59,60,,,
tt,25,57,59,60,61,85,86,
tt,26,30,60,61,62,64,65,
tt,27,30,62,63,64,65,,
tt,28,62,63,87,88,,,
tt,29,63,66,88,89,,,
tt,30,31,63,64,66,67,,
tt,32,64,65,67,68,,,
tt,32,33,34,66,67,69,70,
tt,33,67,68,70,,,,
tt,34,69,70,,,,,
tt,66,69,90,,,,,
ap,53,55,,,,,,
tp,37,38,71,,,,,
tp,38,71,,,,,,
tp,39,40,72,,,,,
tp,40,41,,,,,,
tp,41,73,,,,,,
tp,42,74,,,,,,
tp,43,44,45,,,,,
tp,44,46,47,,,,,
tp,45,46,,,,,,
tp,75,76,,,,,,
tp,47,48,,,,,,
tp,50,53,,,,,,
tp,49,50,77,,,,,
tp,51,52,77,78,,,,
tp,51,53,,,,,,
tp,53,54,,,,,,
tp,78,79,,,,,,
tp,55,,,,,,,
tp,80,81,82,,,,,
tp,56,58,,,,,,
tp,57,83,,,,,,
tp,58,59,84,85,,,,
tp,59,,,,,,,
tp,60,,,,,,,
tp,61,,,,,,,
tp,62,86,,,,,,
tp,63,86,87,,,,,
tp,64,66,88,,,,,
tp,65,67,,,,,,
tp,68,,,,,,,
tp,69,89,90,,,,,
tp,68,70,,,,,,
tp,,,,,,,,,
tp,70,,,,,,,
tp,,,,,,,,,
bs,72,,,,,,,
bs,73,,,,,,,
bs,74,,,,,,,
bs,75,,,,,,,
bs,76,,,,,,,
bs,77,,,,,,,
bs,78,,,,,,,
bs,79,,,,,,,
bs,80,,,,,,,
bs,81,,,,,,,
bs,82,,,,,,,
bs,83,,,,,,,
bs,84,,,,,,,
bs,85,,,,,,,
bs,86,,,,,,,
bs,87,,,,,,,
bs,88,,,,,,,
bs,89,,,,,,,
bs,90,,,,,,,
bs,,,,,,,,,
