Source,Target,flow,value
1,16,u,0.133754411657746
1,20,u,0.0206964669629812
-1,1,u,0.154450878620728
3,2,u,0.00300211261914485
4,2,u,0.00242008583765885
5,2,u,0.000130860025840729
2,26,u,0.000230073612450754
2,28,u,0.000203618105089687
2,51,u,0.00253107311846934
2,52,u,0.00258829364663544
3,4,u,0.000582026781486
3,5,u,0.00287125259330412
8,3,u,0.00735541151958619
3,21,u,0.000240199090706117
3,22,u,5.40472123854663e-05
25,3,u,0.000340975878002325
3,26,u,0.000530284874365217
27,3,u,8.73651408092258e-05
3,28,u,0.000503829367004194
6,4,u,0.00901311339616573
4,28,u,0.000445626688855594
4,31,u,0.000358392093430737
4,52,u,0.00283030223040135
4,53,u,0.00354073332730529
21,5,u,4.69261686243172e-05
5,26,u,0.000243159615034783
5,51,u,0.00254415912105337
7,6,u,0.00722541202773419
6,8,u,0.00107567509509354
9,6,u,0.00985044005745639
29,6,u,6.59590007985322e-05
6,31,u,0.00125970343304731
32,6,u,0.000613490828016872
6,54,u,0.00398359375447472
6,55,u,0.00242321623522228
7,8,u,0.00830108712282773
11,7,u,0.0156811198653788
7,29,u,0.000656582201974842
30,7,u,0.000611011861914479
7,32,u,0.000109050374756592
8,25,u,0.000394565273956271
8,27,u,0.000648176011149371
29,8,u,0.000173526510307909
8,31,u,0.00115213592353793
10,9,u,0.00389856052254589
11,9,u,0.0130560918356566
9,32,u,0.000371553177728767
9,55,u,0.00340826024096792
9,56,u,0.00332439888205016
11,10,u,0.0091575313131107
12,10,u,0.00305530764150919
10,33,u,0.0005855865202538
10,56,u,0.00371425493430477
10,57,u,0.00401443697751627
11,12,u,0.00610222367160151
15,11,u,0.0444628945400791
23,11,u,0.00274598133176189
24,11,u,0.00051259703528812
11,30,u,0.0009571001246234
11,32,u,0.00167716236129447
11,33,u,0.00150133965156485
34,11,u,0.000411095916103799
13,12,u,0.000956789655161439
12,33,u,0.000891117284404697
34,12,u,0.00102131828326395
12,35,u,0.0010537380412718
37,12,u,0.000750200184194583
38,12,u,1.33466706605301e-05
12,58,u,0.00384371549769655
14,13,u,0.0141088405849417
13,35,u,0.00114941700678797
13,36,u,0.0020937062052969
13,38,u,8.2332294855636e-05
13,59,u,0.00454070595198131
13,60,u,0.0052858894708586
15,14,u,0.0354994879715775
14,36,u,0.00350459026379109
14,37,u,0.000756362839815727
14,38,u,0.00149321635334978
14,39,u,0.00532751663354487
40,14,u,0.00150192629229493
14,41,u,0.00137102907500166
42,14,u,0.00071950180942939
14,63,u,0.00667160707531989
