Id,Label,P,C,S,Pi,Psi
-1,bx,0,0,0,0,0
0,bp,0.217391304347826,0,0,0,0.217391304347826
1,ax,-0.718821179110816,0,0,0,-0.718821179110816
2,tt,-1.11429516838291,0,0,0,-1.11429516838291
3,tt,-1.10671469359558,0,0,0,-1.10671469359558
4,tt,-1.10308703369787,0,0,0,-1.10308703369787
5,tt,-1.09352119615381,0,0,0,-1.09352119615381
6,tt,-1.06901302957158,0,0,0,-1.06901302957158
7,tt,-1.03616301696,0,0,0,-1.03616301696
8,tt,-1.01710979654752,0,0,0,-1.01710979654752
9,tt,-0.9546523495423,0,0,0,-0.9546523495423
10,tt,-0.996514654021411,0,0,0,-0.996514654021411
11,tt,-1.01682684859785,0,0,0,-1.01682684859785
12,tt,-0.913165026963056,0,0,0,-0.913165026963056
13,tt,-0.939587553794057,0,0,0,-0.939587553794057
14,tt,-0.84231892469492,0,0,0,-0.84231892469492
15,tt,-0.858600980664103,0,0,0,-0.858600980664103
16,tt,-0.871134114122142,0,0,0,-0.871134114122142
17,tt,-0.89157900923354,0,0,0,-0.89157900923354
18,tt,-0.915039560409538,0,0,0,-0.915039560409538
19,tt,-0.908288073637536,0,0,0,-0.908288073637536
20,ap,1.47608039022671,0.919066235056562,0,2.39756646903629,-0.921486078809584
21,tp,1.63743153773788,0.983644982355918,16.6206083240532,2.56603293340137,-0.928601395663489
22,tp,1.6415793456891,0.981056515828561,16.6132018686977,2.55928040532941,-0.917701059640305
23,tp,1.64134654724285,0.982418110129502,16.6171018809677,2.56283239398468,-0.921485846741829
24,tp,1.64387127427393,0.97783839269717,16.6039483635778,2.55088529318324,-0.907014018909311
25,tp,1.64382942867752,0.979109423455519,16.6076091653976,2.55420102888443,-0.910371600206909
26,tp,1.64721310166117,0.973009348101637,16.5899674992914,2.53828777305019,-0.891074671389029
27,tp,1.65171659062263,0.967169894139156,16.5729068049092,2.52305439978079,-0.871337809158153
28,tp,1.64985122750371,0.967806953758667,16.5747763456031,2.52471629608843,-0.874865068584716
29,tp,1.64803951877664,0.964131753579833,16.5639628097601,2.51512880785345,-0.867089289076805
30,tp,1.61848691948649,0.973756926680532,16.5921393845292,2.54023797997257,-0.921751060486081
31,tp,1.61948054436109,0.965268638242249,16.5673151456575,2.51809459687039,-0.898614052509296
32,tp,1.60370314750441,0.971951135045889,16.5868884166356,2.53552721451504,-0.931824067010626
33,tp,1.59749441258851,0.954724049276731,16.5359689195168,2.49058694620369,-0.893092533615179
34,tp,1.5818956411841,0.966165970686511,16.5699565055931,2.52043546643765,-0.938539825253549
35,tp,1.58429539212474,0.976404327486241,16.5998085048569,2.54714424979269,-0.962848857667956
36,tp,1.55116931023554,0.95230888303858,16.5287085089404,2.48428650629101,-0.933117196055471
37,tp,1.55026592912518,0.968609823988412,16.5771296131192,2.52681074224301,-0.976544813117834
38,tp,1.5551023763132,0.977800099391537,16.6038378506359,2.55078539750427,-0.995683021191068
39,tp,1.54304707111368,0.976287488110971,16.5994707490811,2.54683945112017,-1.00379238000648
40,tp,1.54622088909877,0.983559093378138,16.620363241046,2.56580887497628,-1.01958798587751
41,tp,1.54037585854909,0.982420152377376,16.6171077292152,2.56283772159311,-1.02246186304402
42,tp,1.53940549694226,0.985407568053053,16.6256329385401,2.5706309876058,-1.03122549066354
43,tp,1.52935209752464,0.991142403574736,16.6418794504035,2.58559144293292,-1.05623934540828
44,tp,1.53425788025563,0.987121610071714,16.6305054818534,2.57510240600168,-1.04084452574605
45,tp,1.5230098651369,0.993560199170904,16.6486811278956,2.59189874204722,-1.06888887691032
46,tp,1.5115716387004,0.999259545998907,16.6646105430683,2.60676661808163,-1.09519497938123
47,tp,1.51698237059704,0.996714788915111,16.657515631941,2.60012811475811,-1.08314574416108
48,tp,1.50368311451618,1.00282584477476,16.6744968149099,2.6160700154184,-1.11238690090223
49,tp,1.5009514745434,1.00411718809866,16.6780643185343,2.61943874047358,-1.11848726593018
50,tp,1.5134314073632,0.998374128711018,16.6621443112229,2.60445683156182,-1.09102542419862
51,tp,1.50896735234725,1.0007611475457,16.6687796228959,2.61068384339261,-1.10171649104536
52,tp,1.51183405807135,0.999341071931332,16.664835285508,2.60697929463799,-1.09514523656664
53,tp,1.49758909327098,1.00557162893953,16.6820718974284,2.62323293773408,-1.1256438444631
54,tp,1.50467441506601,1.00269274076564,16.6741297682665,2.61572278722419,-1.11104837215818
55,tp,1.50203199529835,1.00380870048269,16.677212909547,2.618633989373,-1.11660199407466
56,tp,1.50217661797288,1.00381461714338,16.6772291980692,2.61864942415532,-1.11647280618244
57,bs,1.62264528347563,0.98996888651178,16.6385675745466,2.5825300910372,-0.959884807561572
58,bs,1.62569229848763,0.989175254962742,16.6363242224516,2.5804597458127,-0.954767447325076
59,bs,1.62913367311436,0.987661534199769,16.6320370868875,2.5765109051238,-0.947377232009444
60,bs,1.63870915352916,0.983660018271955,16.62065125273,2.56607215756906,-0.927363004039898
61,bs,1.61970573765069,0.983579546491172,16.6204214889781,2.56586223097623,-0.946156493325542
62,bs,1.59125711140959,0.988048567540853,16.6331342796467,2.57752055831917,-0.986263446909586
63,bs,1.58640593677169,0.98561837219216,16.626233106733,2.57118091199229,-0.984774975220602
64,bs,1.57767149069395,0.985625236772277,16.6262526689156,2.57119881961036,-0.993527328916406
65,bs,1.56860156735348,0.98603447042845,16.627416684154,2.57226638672861,-1.00366481937513
