Label,x,y,ID
ax,1854.55152224824,1701.67096018735,1
tt,1072.16276346604,1614.73887587822,2
tt,1171.08548009368,1725.65222482436,3
tt,1276.00351288056,1830.57025761124,4
tt,1488.83723653396,1944.481264637,5
tt,1590.75761124122,1995.44145199063,6
tt,1689.68032786885,2085.37119437939,7
tt,1851.55386416862,1992.44379391101,8
tt,1716.65925058548,1893.52107728337,9
tt,1932.4906323185,1818.57962529274,10
tt,2100.35948477752,1887.52576112412,11
tt,2106.35480093677,2016.42505854801,12
tt,2145.3243559719,2142.32669789227,13
tt,1953.47423887588,2202.27985948478,14
tt,2322.18618266979,1956.4718969555,15
tt,2217.2681498829,1764.62177985949,16
tt,2418.1112412178,1725.65222482436,17
tt,2346.16744730679,1593.75526932084,18
tt,2463.07611241218,1377.92388758782,19
tt,2433.09953161592,1213.05269320843,20
tt,2274.22365339578,844.34074941452,21
tt,2091.36651053864,994.223653395785,22
tt,2274.22365339578,1168.08782201405,23
tt,2256.23770491803,1467.85362997658,24
ap,1989.44613583138,1674.69203747073,25
tp,2172,1111,26
tp,2288,921,27
tp,2187,1203,28
tp,2277,1025,29
tp,2361,1101,30
tp,2213,1303,31
tp,2186,1400,32
tp,2319.93548009368,1234.4262295082,33
tp,2298,1376,34
tp,2394,1479,35
tp,2256,1525,36
tp,2449,1614,37
tp,2324,1647,38
tp,2228,1656,39
tp,2369,1785,40
tp,2150,1659,41
tp,2082.21744730679,1757.82295081967,42
tp,2187,1864,43
tp,2243,2029,44
tp,1999,1906,45
tp,1939,2056,46
tp,1821,2131,47
tp,1821,1880,48
tp,1757,1952,49
tp,1639,1935,50
tp,1655,1867,51
tp,1573,1835,52
tp,1498,1841,53
tp,1410.76826697892,1870.4262295082,54
tp,1334,1792,55
tp,1265,1733,56
tp,1213,1661,57
tp,1138,1630,58
tp,2031.41334894614,2151.31967213115,59
bs,2350,800,60
bs,2443,966,61
bs,2490,1135,62
bs,2523,1300,63
bs,2551.39777517564,1497.16721311475,64
bs,2516,1727,65
bs,2442,1891,66
bs,2385,2035,67
bs,2252,2170,68
bs,2067,2272,69
bs,1862,2284,70
bs,1694,2177,71
bs,1523,2082,72
bs,1366,1969,73
bs,1230,1868,74
bs,1141,1777,75
bs,1078,1685,76
bp,1929.59666276347,1507.59344262295,0
bx,1727.32781030445,1501.33770491803,-1
mc,2487.38045400717,769.974754950944,77
mc,2583.55925323762,970.242736470014,78
mc,2626.07440816857,1170.47759750947,79
mc,2648.77680278361,1362.88958868528,80
mc,2660.03806027601,1586.45435069225,81
mc,2599.37580669881,1840.2403609178,82
mc,2503.21567640536,2017.59994251857,83
mc,2427.88078268173,2168.92588607164,84
mc,2270.63735783373,2309.38275853365,85
mc,2058.23404428586,2412.34978626235,86
mc,1826.99926583529,2420.19784539926,87
mc,1637.4182584674,2305.73776061673,88
mc,1441.70464041559,2196.74305640653,89
mc,1261.34093704236,2062.92222859525,90
mc,1107.93294294215,1937.81789215313,91
mc,1009.28985537482,1826.26806558295,92
mc,940.619545992834,1715.02524504906,93
air,2557.92468125824,610.614296058163,-260
air,2690.69850455151,832.789381891571,-261
air,2761.1653860673,1060.37459324832,-262
air,2803.74140152006,1283.15116008641,-263
air,2828.85540629574,1543.17678676099,-264
air,2773.65149424218,1839.76225187827,-265
air,2674.62860427235,2049.0618562721,-266
air,2593.19758034472,2224.08565644302,-267
air,2423.66360922051,2392.78066164565,-268
air,2192.16670558856,2523.85891635197,-269
air,1937.57479552377,2554.90232227765,-270
air,1724.73530950154,2456.5620837734,-271
air,1496.93536318675,2362.03616309626,-272
air,1278.64741408007,2236.33713484472,-273
air,1088.39154739852,2110.99519354444,-274
air,962.139403219893,1994.04493740548,-275
air,870.075318741765,1874.38570394184,-276
