Label,x,y,ID
ax,1374.9262295082,1635.7224824356,1
tt,937.268149882904,1317.97072599532,2
tt,988.228337236534,1509.82084309134,3
tt,1096.14402810304,1788.60304449649,4
tt,1240.03161592506,1782.60772833724,5
tt,1192.06908665105,1980.45316159251,6
tt,1421.75491803279,1821.6118768819,7
tt,1389.91451990632,1983.45081967213,8
tt,1362.9355971897,2262.23302107728,9
tt,1515.81615925059,2292.20960187354,10
tt,1620.73419203747,2229.25878220141,11
tt,1539.79742388759,2094.36416861827,12
tt,1563.77868852459,2016.42505854801,13
tt,1731.64754098361,2121.3430913349,14
tt,1827.57259953162,1869.53981264637,15
tt,1911.50702576112,1752.63114754098,16
tt,1818.57962529274,1605.74590163934,17
tt,1953.47423887588,1467.85362997658,18
tt,1887.52576112412,1443.87236533958,19
tt,1773.61475409836,1201.06206088993,20
tt,1809.58665105386,1054.17681498829,21
tt,1893.52107728337,823.357142857144,22
ap,1491.83489461358,1662.70140515223,23
tp,1692,1053,24
tp,1756,978,25
tp,1708,1188,26
tp,1891,920,27
tp,1918,1113,28
tp,1830,1279,29
tp,1785,1455,30
tp,1955,1283,31
tp,1775,1546,32
tp,1904.22055871529,1552.12656406825,33
tp,1815,1723,34
tp,1706,1814,35
tp,1688,1915,36
tp,1736,1993,37
tp,1579,1828,38
tp,1630,2072,39
tp,1593,1913,40
tp,1439,2152,41
tp,1484,1974,42
tp,1303,2030,43
tp,1409,1887,44
tp,1315,1909,45
tp,1211,1844,46
tp,1327,1768,47
tp,1171,1703,48
tp,1061,1658,49
tp,1077,1549,50
tp,1178,1578,51
tp,986,1372,52
tp,1072,1418,53
bs,2032,896,54
bs,2060,1051,55
bs,2060,1202,56
bs,2068,1374,57
bs,2041,1532,58
bs,1983,1664,59
bs,1923,1809,60
bs,1882,1956,61
bs,1821,2083,62
bs,1710,2188,63
bs,1609,2306,64
bs,1481,2353,65
bs,1334,2370,66
bs,1219.64093342255,2247.57253261961,67
bs,1161,2062,68
bs,1091,1868,69
bs,996,1716,70
bs,950,1557,71
bs,882,1403,72
bp,1547.80449983272,1545.60675811308,0
bx,1397.84896286383,1458.67601204416,-1
mc,2178.40039039339,892.70015007656,73
mc,2202.55528784258,1084.49557022911,74
mc,2189.92015588614,1269.56268505155,75
mc,2175.66265934261,1473.26084374078,76
mc,2123.47192107237,1653.00556000237,77
mc,2040.53100381635,1798.66308668948,78
mc,1955.30561143446,1951.82965653778,79
mc,1895.49550919574,2101.8143838872,80
mc,1817.93917281908,2229.40558272765,81
mc,1687.5762095015,2332.71052807773,82
mc,1571.06837599081,2447.43958150702,83
mc,1427.66931393709,2489.38108828175,84
mc,1264.67753215969,2498.98976226578,85
mc,1136.28253221944,2367.96912835934,86
mc,1065.95042137677,2173.39811901644,87
mc,979.657877165623,1963.11516703234,88
mc,867.140693654628,1785.56466405471,89
mc,809.441624205579,1598.07683423646,90
mc,735.599609606607,1406.29984992344,91
air,2282.27306448584,743.884101881858,-254
air,2340.40857166007,966.460741622724,-255
air,2352.59099597362,1189.10184731892,-256
air,2353.73803980017,1438.26216521857,-257
air,2304.85111749753,1659.11585685007,-258
air,2217.30970830983,1839.71230423388,-259
air,2121.78461691184,2024.08261051659,-260
air,2051.18929148823,2195.06241217124,-261
air,1962.10407453711,2339.64273497695,-262
air,1815.87138363604,2461.06977751924,-263
air,1684.7400815095,2588.91216538063,-264
air,1525.00963041828,2642.54966015844,-265
air,1342.9197258603,2662.73928974088,-266
air,1195.65654304078,2539.46395470226,-267
air,1107.76741960299,2349.99678062731,-268
air,993.264953260621,2144.08642470479,-269
air,842.373798436442,1965.34883889959,-270
air,747.62258593116,1768.70553970605,-271
air,631.726935514165,1555.11589811814,-272
