Source,Target,flow,value
1,27,u,0.133302778768466
1,28,u,0.0186711835202778
-1,1,u,0.151973962288744
3,2,u,0.00541931999421674
2,60,u,0.000887320761304933
2,61,u,0.00120240095155171
2,80,u,0.00332959828136059
4,3,u,0.0104408304202381
3,59,u,0.000270743579085897
3,60,u,0.00142925276072661
3,79,u,0.00332151408620884
5,4,u,0.0148486215028253
4,57,u,3.61962900777613e-05
58,4,u,0.000504863407557243
4,59,u,0.00131482662110969
4,78,u,0.00356163157895719
7,5,u,0.0163077810924013
55,5,u,0.00037697127349503
56,5,u,0.000664926320014558
5,57,u,0.0015210584403603
5,58,u,0.000979998742725297
7,6,u,0.0013501034647313
8,6,u,0.00639475174474857
53,6,u,0.000333623458211951
6,55,u,0.001118796489272
6,76,u,0.00268342607185348
6,77,u,0.00427625610656643
9,7,u,0.0191650281841623
53,7,u,0.000198613111738855
54,7,u,0.000513901886200907
7,55,u,0.0012538068357451
7,56,u,0.000965851789225569
9,8,u,0.0141203799041451
8,10,u,0.00126260818916202
51,8,u,0.000157659120031184
8,53,u,0.000305851716262895
8,75,u,0.00299192612767563
8,76,u,0.00332290124632832
9,26,u,0.000210539649172947
27,9,u,0.0370658097048686
9,50,u,2.0330419547987e-05
9,51,u,0.00125437887038329
52,9,u,0.0008253379614374
9,53,u,0.00171788970667737
9,54,u,0.00140260093221531
10,11,u,0.00995651193629066
26,10,u,0.0151724484441341
10,49,u,0.000403892225674474
51,10,u,0.000283919938947408
10,74,u,0.00349290710151839
10,75,u,0.0028656653087594
11,13,u,0.00262897244796767
11,45,u,0.00146111216844296
47,11,u,0.000393141013981246
49,11,u,0.000591758967954625
11,73,u,0.00435407139392754
11,74,u,0.0024972559078893
13,12,u,0.00734012650948546
15,12,u,0.00312405530021331
12,44,u,0.00029116135937004
12,45,u,0.000464202272697634
12,71,u,0.0054170891990549
12,72,u,0.00429172897857635
14,13,u,0.0103541366837142
13,15,u,0.00421607120927214
43,13,u,0.000140439262264058
13,44,u,0.00102517401031856
