Id,Label,P,C,S,Pi,Psi
-1,bx,0,0,0,0,0
0,bp,0.217391304347826,0,0,0,0.217391304347826
1,ax,-0.772254393103637,0,0,0,-0.772254393103637
2,tt,-1.07086150643625,0,0,0,-1.07086150643625
3,tt,-1.06785939381711,0,0,0,-1.06785939381711
4,tt,-1.06844142059859,0,0,0,-1.06844142059859
5,tt,-1.07073064641041,0,0,0,-1.07073064641041
6,tt,-1.05942830720243,0,0,0,-1.05942830720243
7,tt,-1.05220289517469,0,0,0,-1.05220289517469
8,tt,-1.06050398229752,0,0,0,-1.06050398229752
9,tt,-1.04957786714497,0,0,0,-1.04957786714497
10,tt,-1.04567930662243,0,0,0,-1.04567930662243
11,tt,-1.03652177530932,0,0,0,-1.03652177530932
12,tt,-1.04262399898092,0,0,0,-1.04262399898092
13,tt,-1.04166720932576,0,0,0,-1.04166720932576
14,tt,-1.02755836874081,0,0,0,-1.02755836874081
15,tt,-0.992058880769236,0,0,0,-0.992058880769236
16,tt,-0.906008804761383,0,0,0,-0.906008804761383
17,tt,-0.926090892459531,0,0,0,-0.926090892459531
18,tt,-0.931527680353886,0,0,0,-0.931527680353886
19,tt,-0.93058762211018,0,0,0,-0.93058762211018
20,ap,1.42481499776759,0.921545472158419,0,2.40403405049829,-0.979219052730702
21,tp,1.49814140840238,0.984553423270944,16.6232000053332,2.56840278161675,-1.07026137321438
22,tp,1.49766103608193,0.983655696647573,16.6206389234672,2.56606088375514,-1.06839984767321
23,tp,1.48691919609847,0.956791853520877,16.5421609525201,2.49598122349426,-1.00906202739579
24,tp,1.49020442021483,0.966612454443529,16.5712692553527,2.52160020782838,-1.03139578761355
25,tp,1.49827444013401,0.98237659853932,16.6169830982175,2.56272410277247,-1.06444966263846
26,tp,1.49662359144546,0.985083617992325,16.6247107128962,2.56978589965282,-1.07316230820736
27,tp,1.4983763487994,0.983387816393123,16.6198739508873,2.56536206500706,-1.06698571620767
28,tp,1.49644191448674,0.984912494345546,16.6242233487744,2.56933948969679,-1.07289757521005
29,tp,1.498365552907,0.980233806669386,16.6108410568264,2.55713420539455,-1.05876865248755
30,tp,1.49753951425004,0.975058086858856,16.595912951553,2.54363231423859,-1.04609279998855
31,tp,1.49600772369976,0.984411769352196,16.6227960448621,2.56803324928835,-1.07202552558858
32,tp,1.50132427647809,0.979269134257616,16.6080686092583,2.55461766617263,-1.05329338969453
33,tp,1.50270934539148,0.979126093430682,16.6076571270948,2.55424451581928,-1.0515351704278
34,tp,1.4988461575137,0.970314210385997,16.5821144751286,2.53125697203719,-1.03241081452348
35,tp,1.50552878196869,0.980830249876139,16.6125529126083,2.55869014573775,-1.05316136376906
36,tp,1.50948516232245,0.98596663886615,16.627223844573,2.57208943465148,-1.06260427232903
37,tp,1.50655004534628,0.974306667309129,16.593734721059,2.54167208738237,-1.03512204203609
38,tp,1.51128190342625,0.978945126418657,16.6071364090375,2.55377242749367,-1.04249052406742
39,tp,1.50487106960659,0.991185786919827,16.6420015656312,2.58570461698887,-1.08083354738227
40,tp,1.51050409128685,0.967165559257585,16.5728941336475,2.52304309138287,-1.01253900009601
41,tp,1.53210774627523,0.986459990703194,16.6286262894275,2.57337644072005,-1.04126869444482
42,tp,1.5375281593675,0.980524137660696,16.6116744909699,2.55789159134035,-1.02036343197285
43,tp,1.55945328164796,0.984041140106724,16.6217389176813,2.56706638942832,-1.00761310778036
44,tp,1.59439298472312,0.981193776910165,16.6135956851156,2.55963847807129,-0.965245493348168
45,tp,1.51835984998119,0.95535287233398,16.537854277289,2.49222735580586,-0.973867505824665
46,tp,1.61278337805987,0.979071953248174,16.607501300591,2.55410328042051,-0.941319902360636
47,tp,1.61711650849938,0.978230078086967,16.6050772069189,2.5519070821699,-0.93479057367052
48,tp,1.62684240021556,0.977211569316683,16.6021401140382,2.54925010013432,-0.922407699918757
49,tp,1.62656297214909,0.979656591579204,16.6091826768238,2.55562842540519,-0.929065453256099
50,tp,1.62588199890863,0.982243124917909,16.6166011737191,2.56237591037133,-0.936493911462699
51,bs,1.48637783629727,0.989976532955009,16.6385891923983,2.58255003830019,-1.09617220200291
52,bs,1.48571337147021,0.989941208165416,16.6384893502737,2.58245788658378,-1.09674451511357
53,bs,1.48116638525628,0.990921461339767,16.6412562968485,2.58501507131361,-1.10384868605733
54,bs,1.48395872692558,0.990234473657229,16.6393176620617,2.58322292775587,-1.09926420083029
55,bs,1.49297644388053,0.987709844417928,16.6321740700266,2.57663693190484,-1.08366048802431
56,bs,1.49579866245879,0.988470216619613,16.6343287856977,2.57862051352846,-1.08282185106967
57,bs,1.49192524679103,0.988136107288273,16.6333823410369,2.57774892310412,-1.08582367631309
58,bs,1.49396606722172,0.98709279177594,16.6304234750572,2.57502722776424,-1.08106116054251
59,bs,1.49303022604058,0.989039076464251,16.6359389857906,2.58010449720348,-1.08707427116291
60,bs,1.49286279388449,0.991831428030136,16.6438206719633,2.58738889981644,-1.09452610593195
61,bs,1.48504012653337,0.99736301827871,16.6593255903617,2.60181914955749,-1.11677902302412
62,bs,1.48122159680817,1.00094638365425,16.669293432903,2.61116706850281,-1.12994547169464
63,bs,1.50203103965705,0.995249429911573,16.6534182124572,2.59630543530589,-1.09427439564884
64,bs,1.51661463690313,0.992468432419089,16.6456134518718,2.58905065204422,-1.07243601514109
65,bs,1.53143967673022,0.990181686776001,16.6391687710859,2.58308522271176,-1.05164554598153
