ax,6,,,,,,,,
tt,3,4,5,45,47,48,50,,
tt,4,5,45,48,71,72,,,
tt,48,49,72,73,,,,,
tt,6,7,44,45,46,70,71,,
tt,7,16,43,46,53,,,,
tt,8,9,43,44,69,70,,,
tt,9,42,43,68,69,,,,
tt,10,11,13,40,41,42,43,,
tt,11,41,66,67,74,,,,
tt,12,13,39,40,41,65,74,,
tt,14,39,64,65,,,,,
tt,14,15,16,38,39,40,,,
tt,15,39,63,,,,,,
tt,17,19,36,38,61,62,,,
tt,17,38,40,43,52,54,,,
tt,18,19,33,36,38,54,,,
tt,19,20,21,23,32,33,34,35,
tt,20,35,36,60,61,,,,
tt,21,34,35,59,60,,,,
tt,23,30,34,58,59,,,,
tt,23,24,25,28,29,30,56,57,58
tt,24,29,30,,,,,,
tt,25,28,29,,,,,,
tt,27,28,,,,,,,
ap,53,54,,,,,,,
tp,28,55,,,,,,,
tp,29,56,,,,,,,
tp,30,,,,,,,,
tp,31,34,57,58,,,,,
tp,32,34,,,,,,,
tp,33,34,,,,,,,
tp,35,36,54,,,,,,
tp,35,59,,,,,,,
tp,36,60,,,,,,,
tp,38,61,,,,,,,
tp,38,39,62,63,,,,,
tp,54,,,,,,,,
tp,40,63,,,,,,,
tp,41,43,52,,,,,,
tp,42,67,,,,,,,
tp,67,68,,,,,,,
tp,44,52,53,69,,,,,
tp,46,52,53,,,,,,
tp,47,48,71,,,,,,
tp,47,,,,,,,,
tp,48,,,,,,,,
tp,49,50,72,,,,,,
tp,50,51,73,,,,,,
tp,51,,,,,,,,
tp,,,,,,,,,,
tp,53,54,,,,,,,
tp,54,,,,,,,,
tp,,,,,,,,,,
bs,56,,,,,,,,
bs,57,,,,,,,,
bs,58,,,,,,,,
bs,59,,,,,,,,
bs,60,,,,,,,,
bs,61,,,,,,,,
bs,62,,,,,,,,
bs,63,,,,,,,,
bs,64,,,,,,,,
bs,65,,,,,,,,
bs,74,,,,,,,,
bs,67,74,,,,,,,
bs,68,,,,,,,,
bs,69,,,,,,,,
bs,70,,,,,,,,
bs,71,,,,,,,,
bs,72,,,,,,,,
bs,73,,,,,,,,
bs,,,,,,,,,,
bs,,,,,,,,,,
