Source,Target,flow,value
1,18,u,0.13049589503427
1,26,u,0.0200103387959724
-1,1,u,0.150506233830242
3,2,u,0.00247278317032773
4,2,u,0.00254742597035484
2,62,u,0.000919290915068327
2,82,u,0.00410091822561434
4,3,u,7.46428000271138e-05
5,3,u,0.000860533751992021
6,3,u,0.00274313817200089
3,62,u,0.0011665692321011
3,63,u,3.89623215899082e-05
6,4,u,0.00266849537197378
4,63,u,4.64266015926196e-05
6,5,u,0.00188260442000887
7,5,u,0.00887298902217681
5,57,u,0.000668330170210041
61,5,u,0.00021367726750654
5,62,u,0.00125262260730028
5,63,u,0.000125015696789088
5,80,u,0.00382714426171162
5,81,u,0.00423562422168939
7,6,u,0.00699038460216794
60,6,u,0.000591712675101785
61,6,u,2.54168255056531e-05
6,63,u,0.000313276138789975
8,7,u,0.0212025057442766
7,56,u,0.000577139647426028
7,57,u,0.00155562907242772
59,7,u,0.00118681265701608
7,60,u,0.000107325785115009
7,61,u,0.000673621634711141
7,79,u,0.00361222863726858
9,8,u,0.0234720660051078
8,53,u,0.000852139295487486
54,8,u,0.00147361718882792
8,56,u,0.00269739022185367
58,8,u,0.000739789985093164
8,59,u,0.000933437917411562
10,9,u,0.0332506298982209
51,9,u,0.00176793385263081
9,53,u,0.00319934589599824
9,54,u,0.000873589411682874
9,76,u,0.00230476590116768
9,77,u,0.00516879653689544
11,10,u,0.0206353249319755
13,10,u,0.024202481748165
47,10,u,0.00162273687345453
48,10,u,0.000593968250437094
10,50,u,0.000125887239455125
10,51,u,0.00155712913719128
10,74,u,0.00161229241734708
10,75,u,0.00487874422082881
10,76,u,0.00562982889098977
12,11,u,0.0184601702097941
13,11,u,0.00356715681618947
44,11,u,0.00145247799024038
11,47,u,0.000440795619743017
11,48,u,0.00146956424276046
11,49,u,0.000934120221745172
12,13,u,0.0148930133936046
14,12,u,0.00391606151927626
16,12,u,0.0308463121587442
43,12,u,0.0015355260676321
12,44,u,0.000393539030739021
45,12,u,0.000607348920603412
12,46,u,0.000871713391393847
12,47,u,0.00228681264072241
14,13,u,0.0188090749128809
46,13,u,0.000617587947966625
