Label,x,y,ID
ax,1500.46557377049,1048.6962529274,1
tt,823.433723653396,1105.64285714286,2
tt,796.378220140515,931.272833723654,3
tt,856.331381733021,874.317330210773,4
tt,1090.14871194379,976.237704918033,5
tt,1003.21662763466,859.329039812647,6
tt,1096.14402810304,700.453161592506,7
tt,1156.09718969555,811.366510538642,8
tt,1293.98946135831,763.403981264637,9
tt,1335.95667447307,649.492974238876,10
tt,1485.83957845433,631.507025761125,11
tt,1536.79976580796,421.670960187354,12
tt,1752.63114754098,337.736533957846,13
tt,1857.54918032787,352.724824355972,14
tt,1965.46487119438,514.598360655738,15
tt,1974.45784543325,724.434426229509,16
tt,1704.66861826698,682.467213114755,17
tt,1869.53981264637,919.282201405153,18
tt,1629.72716627635,940.26580796253,19
tt,1728.64988290398,1150.1018735363,20
tt,1648.10491803279,1160.48032786885,21
tt,1618.57704918033,1282.81007025761,22
ap,1431.88173302108,913.286885245902,23
tp,860,998,24
tp,763,1016,25
tp,958,909,26
tp,1107,858,27
tp,1252,804,28
tp,921,811,29
tp,1056,764,30
tp,1356,713,31
tp,1217,685,32
tp,1529,703,33
tp,1437,651,34
tp,1420,540,35
tp,1586,567,36
tp,1627,423,37
tp,1793,410,38
tp,1725,527,39
tp,1960,361,40
tp,1806.28992974239,605.778220140515,41
tp,1631.2318501171,787.163700234192,42
tp,1841,759,43
tp,1728.25199063232,759.744964871194,44
tp,1771,912,45
tp,1739,1020,46
tp,1637,1025,47
tp,1588,1217,48
tp,1578,1340,49
tp,1553.19391100703,1133.06159250585,50
bs,654,960,51
bs,753,845,52
bs,835,752,53
bs,978,661,54
bs,1127,560,55
bs,1288,497,56
bs,1430,395,57
bs,1608,296,58
bs,1754,224,59
bs,1902,205,60
bs,2038,274,61
bs,2155,354,62
bs,2137,504,63
bs,2072,669,64
bs,1968,826,65
bs,1883,984,66
bs,1787,1107,67
bs,1710,1223,68
bs,1661,1363,69
bp,1333.84402810304,993.858782201405,0
bx,1392.89976580796,1137.27985948478,-1
mc,552.278499854534,860.695253506331,70
mc,683.08763102972,721.222146839673,71
mc,796.479505184532,615.161161408073,72
mc,984.870170972272,519.008813587506,73
mc,1174.68037521037,426.077342888463,74
mc,1366.69099741387,378.609024017764,75
mc,1525.25247619918,289.474353610413,76
mc,1716.89458666397,204.618025501196,77
mc,1870.40179459352,142.39535256235,78
mc,2025.5997921814,134.773312475028,79
mc,2169.11979718926,219.079192895003,80
mc,2291.30956362723,313.64657224261,81
mc,2276.3664538511,475.969876757561,82
mc,2213.42842285469,654.623022680316,83
mc,2110.15729028834,826.032952878916,84
mc,2023.50199009503,1005.63069687624,85
mc,1922.53907222132,1149.87022474164,86
mc,1834.51169093594,1291.59690290595,87
mc,1762.72150014547,1462.30474649367,88
air,378.508447032258,889.720633785683,-251
air,508.130371705647,700.522838444793,-252
air,631.441707254989,553.508673925533,-253
air,847.908298768166,408.193879934303,-254
air,1075.66217527677,280.358778387822,-255
air,1305.90582963686,213.249817027231,-256
air,1489.45648193414,116.971742752506,-257
air,1705.2289822724,28.8271906081418,-258
air,1874.00917489053,-33.745190089279,-259
air,2045.85443233817,-40.2359830219183,-260
air,2210.18534350492,47.7545745121989,-261
air,2350.74166200251,147.796249237414,-262
air,2350.35965569836,316.083948550582,-263
air,2302.58423669898,502.669921968351,-264
air,2214.25660232464,683.899785772197,-265
air,2147.98728228537,880.963475897734,-266
air,2064.63078423972,1045.71433516309,-267
air,1994.25747774332,1217.30163013903,-268
air,1936.49155296774,1433.27936621432,-269
