Id,Label,P,C,S,Pi,Psi
-1,bx,0,0,0,0,0
0,bp,0.217391304347826,0,0,0,0.217391304347826
1,ax,-0.795405769042457,0,0,0,-0.795405769042457
2,tt,-0.908688688331725,0,0,0,-0.908688688331725
3,tt,-0.907709297078586,0,0,0,-0.907709297078586
4,tt,-0.906694491023693,0,0,0,-0.906694491023693
5,tt,-0.902370886184911,0,0,0,-0.902370886184911
6,tt,-0.899027090157384,0,0,0,-0.899027090157384
7,tt,-0.889835658196902,0,0,0,-0.889835658196902
8,tt,-0.897845966191118,0,0,0,-0.897845966191118
9,tt,-0.864328498560388,0,0,0,-0.864328498560388
10,tt,-0.86590760344195,0,0,0,-0.86590760344195
11,tt,-0.918917541020328,0,0,0,-0.918917541020328
12,tt,-0.91830179748541,0,0,0,-0.91830179748541
13,tt,-0.965540236784144,0,0,0,-0.965540236784144
14,tt,-0.940987537356791,0,0,0,-0.940987537356791
15,tt,-0.957237308176206,0,0,0,-0.957237308176206
16,tt,-0.985118498709603,0,0,0,-0.985118498709603
17,tt,-1.00114341659059,0,0,0,-1.00114341659059
18,tt,-1.00335247535441,0,0,0,-1.00335247535441
19,tt,-1.02810650972986,0,0,0,-1.02810650972986
20,tt,-1.02519231966428,0,0,0,-1.02519231966428
21,tt,-1.04029976617788,0,0,0,-1.04029976617788
22,tt,-1.04223240991511,0,0,0,-1.04223240991511
23,tt,-1.05677387377274,0,0,0,-1.05677387377274
24,tt,-1.05876211909189,0,0,0,-1.05876211909189
25,tt,-1.06998681391019,0,0,0,-1.06998681391019
26,tt,-1.08033185283856,0,0,0,-1.08033185283856
27,tt,-1.08875462042493,0,0,0,-1.08875462042493
28,tt,-1.09114429385722,0,0,0,-1.09114429385722
29,tt,-1.08664702212606,0,0,0,-1.08664702212606
30,tt,-1.08063026792796,0,0,0,-1.08063026792796
31,tt,-1.08752311532614,0,0,0,-1.08752311532614
32,tt,-1.08517882508947,0,0,0,-1.08517882508947
33,tt,-1.08757582663856,0,0,0,-1.08757582663856
34,tt,-1.08991332518939,0,0,0,-1.08991332518939
35,ap,1.56914751651272,0.950545248563893,0,2.56111925821133,-0.991971741698608
36,tp,1.73971625173471,0.984373591526534,0.496062638766793,2.65226528283866,-0.912549031103959
37,tp,1.74016335689505,0.984222479801158,0.496024260941165,2.65185813215269,-0.91169477525764
38,tp,1.73971808255641,0.983051771132195,0.495726713702539,2.64870381149056,-0.908985728934147
39,tp,1.74036789936453,0.980059796040508,0.494964751806001,2.64064232779056,-0.900274428426034
40,tp,1.73974150575656,0.980975534424996,0.495198218601962,2.6431096645276,-0.903368158771039
41,tp,1.73508447766534,0.978357669051255,0.494530214471289,2.63605617029971,-0.900971692634364
42,tp,1.72344017837356,0.970904066462537,0.49261864922632,2.61597341762501,-0.892533239251446
43,tp,1.71422596012896,0.965102935125674,0.491120817772831,2.60034303158215,-0.886117071453196
44,tp,1.71435608617077,0.969385399149499,0.492227287968616,2.61188156812272,-0.897525481951948
45,tp,1.70992520261032,0.977476983852782,0.494305144413527,2.63368327976594,-0.923758077155623
46,tp,1.70053041511224,0.967150813436869,0.491650773706045,2.60586077057375,-0.905330355461508
47,tp,1.68541330042013,0.963901058586303,0.490809191827019,2.59710473318907,-0.911691432768943
48,tp,1.67798720358376,0.973592791906346,0.493309516014677,2.62321783499976,-0.945230631415999
49,tp,1.66317997215393,0.979717993967305,0.494877981062046,2.63972138702156,-0.976541414867637
50,tp,1.65780287171798,0.970230404357334,0.49244538203499,2.61415832361052,-0.956355451892543
51,tp,1.64395270740929,0.975394732939296,0.493771766282844,2.62807292831448,-0.984120220905191
52,tp,1.65341707565699,0.984560697404078,0.496110065446064,2.65276941503755,-0.999352339380561
53,tp,1.63816489599684,0.963313963668665,0.490657254000228,2.59552288308543,-0.957357987088583
54,tp,1.63261705332051,0.983016724256164,0.495717953801297,2.64860938228871,-1.0159923289682
55,tp,1.59852989749283,0.968227969745417,0.491928720687267,2.60876302669474,-1.01023312920191
56,tp,1.60318583911422,0.977414419526977,0.494289130958991,2.63351470841183,-1.03032886929761
57,tp,1.59363837941117,0.982930540944588,0.49569587669989,2.64837717268128,-1.05473879327011
58,tp,1.59230832213574,0.97878412160869,0.494639180386001,2.63720519067429,-1.04489686853854
59,tp,1.59202284181572,0.982786414840111,0.495659245539443,2.64798884383281,-1.05596600201709
60,tp,1.59295563431584,0.985691812809146,0.496397177774726,2.65581705685319,-1.06286142253736
61,tp,1.59148706773656,0.989413835112505,0.497339376673921,2.66584555682731,-1.07435848909075
62,tp,1.58720935817274,0.992780570964402,0.498188604759541,2.67491678414724,-1.0877074259745
63,tp,1.5878472336756,0.994001951162676,0.498495976983695,2.67820763258621,-1.0903603989106
64,tp,1.59291222028051,0.992433080180914,0.498101085639118,2.67398051589596,-1.08106829561544
65,tp,1.5943435097238,0.99198505101704,0.497988200503742,2.67277336019077,-1.07842985046697
66,tp,1.58541321685839,0.995610203424591,0.498900136809289,2.68254085696061,-1.09712764010222
67,tp,1.59131459608588,0.993101039081974,0.498269289700865,2.67578024337635,-1.08446564729047
68,tp,1.59237311177145,0.992698616042962,0.498167965825252,2.67469596738137,-1.08232285560992
69,tp,1.58917566382121,0.994158277766837,0.498535291219779,2.67862883407776,-1.08945317025655
70,tp,1.59031715997882,0.993604883570047,0.49839609231013,2.67713778613773,-1.0868206261589
