ax,12,,,,,,,,
tt,3,4,61,75,76,,,,
tt,4,5,58,59,60,61,74,75,
tt,5,7,55,58,73,74,,,
tt,6,54,55,56,57,58,59,,
tt,7,12,52,53,54,56,57,,
tt,8,52,53,54,55,72,73,,
tt,9,11,51,53,63,72,77,,
tt,10,50,63,78,79,,,,
tt,13,14,46,48,50,62,79,80,
tt,12,13,49,51,52,53,,,
tt,13,16,47,49,52,,,,
tt,14,46,47,48,49,51,,,
tt,15,46,62,71,81,,,,
tt,16,17,18,44,45,46,47,70,71
tt,17,45,47,,,,,,
tt,18,19,43,44,45,69,,,
tt,19,20,21,41,42,43,44,68,69
tt,20,39,42,43,,,,,
tt,22,25,37,39,40,41,42,,
tt,22,41,67,68,,,,,
tt,23,40,41,66,67,,,,
tt,24,25,38,40,65,66,,,
tt,26,29,36,38,64,65,,,
tt,26,27,34,35,37,38,40,,
tt,27,28,29,32,35,36,38,,
tt,28,32,34,35,,,,,
tt,31,32,36,,,,,,
tt,31,33,36,64,,,,,
ap,49,,,,,,,,
tp,32,33,36,,,,,,
tp,35,36,,,,,,,
tp,36,64,,,,,,,
tp,35,37,,,,,,,
tp,36,38,40,,,,,,
tp,38,64,,,,,,,
tp,39,40,,,,,,,
tp,40,65,,,,,,,
tp,42,,,,,,,,
tp,41,66,,,,,,,
tp,42,67,,,,,,,
tp,43,,,,,,,,
tp,44,45,,,,,,,
tp,45,69,70,,,,,,
tp,47,,,,,,,,
tp,47,48,62,,,,,,
tp,49,,,,,,,,
tp,50,51,62,,,,,,
tp,51,52,,,,,,,
tp,51,63,79,,,,,,
tp,53,63,,,,,,,
tp,53,54,56,,,,,,
tp,54,55,,,,,,,
tp,55,56,,,,,,,
tp,73,,,,,,,,
tp,57,,,,,,,,
tp,59,,,,,,,,
tp,59,74,,,,,,,
tp,60,,,,,,,,
tp,61,,,,,,,,
tp,76,,,,,,,,
tp,80,81,,,,,,,
tp,77,78,,,,,,,
bs,65,,,,,,,,
bs,66,,,,,,,,
bs,67,,,,,,,,
bs,68,,,,,,,,
bs,69,,,,,,,,
bs,70,,,,,,,,
bs,71,,,,,,,,
bs,81,,,,,,,,
bs,73,77,,,,,,,
bs,74,,,,,,,,
bs,75,,,,,,,,
bs,76,,,,,,,,
bs,,,,,,,,,,
bs,78,,,,,,,,
bs,79,,,,,,,,
bs,80,,,,,,,,
bs,81,,,,,,,,
bs,,,,,,,,,,
