Source,Target,flow,value
1,14,u,0.129997687171257
1,33,u,0.0197500115524156
-1,1,u,0.149747698723672
3,2,u,0.00150213361413598
5,2,u,0.00581294670170929
2,64,u,0.00120801020626815
2,65,u,0.000479811933499041
2,83,u,0.00186906060248626
2,84,u,0.00375819757359195
5,3,u,0.00431081308757331
3,62,u,0.00016495306165627
3,63,u,0.000624452447881607
3,83,u,0.00201927396389987
4,6,u,0.00539507625273561
7,4,u,0.00906692232336359
4,59,u,0.000402193307062326
4,60,u,0.00175866942961287
4,61,u,0.0015109833339531
6,5,u,0.0154223483409087
60,5,u,0.000323073029751564
61,5,u,0.000570759125411291
5,62,u,0.000596034370413623
5,82,u,0.00314603106371889
5,83,u,0.00245035527265718
7,6,u,0.0144619985760992
59,6,u,0.000137314318211201
6,60,u,0.0012191618043393
6,81,u,0.0033528790017983
8,7,u,0.0068784288703343
9,7,u,0.0173538648731718
58,7,u,0.000605512695356447
7,59,u,0.0013088855393987
11,8,u,0.0148014751520628
57,8,u,0.000920601228929119
8,58,u,8.23301916769825e-05
8,59,u,0.00199672842643213
8,79,u,0.00232828839758592
8,80,u,0.00443630049496306
10,9,u,0.0168549124931024
56,9,u,0.00175576854338448
9,57,u,0.000126942371354621
9,58,u,0.00112987379196072
10,11,u,0.0125288733438772
14,10,u,0.0309659905201093
55,10,u,0.000159951643460765
56,10,u,7.02772940742058e-05
10,57,u,0.00181243362066486
12,11,u,0.00862604401461609
55,11,u,0.0014128389778485
11,57,u,0.000559546286277168
11,78,u,0.00339829898521087
11,79,u,0.00380843591279221
12,13,u,0.0156786217179349
14,12,u,0.0348688198493704
12,53,u,0.000571665604706917
12,54,u,0.00178280342523744
55,12,u,0.000550234576386854
12,77,u,0.00449901627658957
12,78,u,0.00426090338667247
13,17,u,0.0092995599615997
13,54,u,0.000214941253443968
13,76,u,0.00323296639809567
13,77,u,0.00293115410479605
14,15,u,0.0465688607481373
14,51,u,0.00757249929750707
14,53,u,0.00405854758964397
14,55,u,0.00293664740855015
14,56,u,0.00302632175793671
15,16,u,0.0291796384232272
15,17,u,0.0132781407807677
15,51,u,0.00291561322269338
15,52,u,0.00179380680661914
53,15,u,0.000598338485169769
17,16,u,0.0159014976424595
16,18,u,0.0366967416267516
16,50,u,0.00211679047808229
51,16,u,2.35061962934324e-06
52,16,u,0.00112415703570359
16,74,u,0.00507706141100228
16,75,u,0.00231705020518409
17,52,u,0.000465992728542375
17,75,u,0.00390719996943005
17,76,u,0.0023030104019357
18,19,u,0.0341327173292795
18,49,u,0.00106496413837527
50,18,u,0.00155288368459288
51,18,u,0.00367202478230451
18,73,u,0.00531658137766717
18,74,u,0.00140738724832712
19,20,u,0.0315325866202689
19,47,u,0.00255901937296494
19,48,u,0.000486109285858882
49,19,u,0.00234830759455269
19,73,u,0.00190330964473922
20,21,u,0.0128684369890288
20,24,u,0.014471692028635
20,46,u,0.00160643668087879
47,20,u,0.000594239289061926
20,72,u,0.00318026021078879
21,22,u,0.00574497502190274
21,23,u,0.0126554968744832
21,43,u,0.000758971376757334
45,21,u,0.000775523203054318
21,46,u,0.00031959298197588
47,21,u,0.00188108298796483
48,21,u,0.00395399307507089
22,23,u,0.00691052185258045
22,43,u,0.000184473874567059
45,22,u,0.00135002070524459
25,23,u,0.000824144508781988
23,26,u,0.0180664570895117
23,39,u,0.00179951520355788
23,41,u,0.000880201550672499
43,23,u,0.000506578310691008
23,44,u,0.000150567702793047
24,25,u,0.0102280973260951
24,44,u,0.00125579188628073
24,46,u,0.000159267478015268
24,71,u,0.00282853533824334
25,41,u,0.000962616001550698
25,42,u,0.00215330975564023
25,44,u,0.000232982153671246
25,70,u,0.00424931930081742
25,71,u,0.00180572560563386
26,27,u,0.0135428115920662
39,26,u,7.13050539333793e-06
26,40,u,0.00156241990397445
41,26,u,0.000926444158278672
26,42,u,0.000264249595810862
26,69,u,0.00363055066133322
27,28,u,0.0135134796574314
27,37,u,0.00118260485446711
39,27,u,0.00136141166459991
27,40,u,0.000208138744767883
28,29,u,0.00568334415755101
28,30,u,0.00513335896064082
28,31,u,0.00226796361830739
28,34,u,0.000128112127656399
28,35,u,0.000469443904550149
37,28,u,0.000168743111276015
30,29,u,0.000549985196910185
32,29,u,0.00129138022948161
35,29,u,9.88905112049299e-05
29,36,u,0.000673234545588564
29,38,u,0.00044193757632609
29,66,u,0.00367697339223927
29,67,u,0.00283145458099385
37,30,u,0.00068207900734012
40,30,u,0.00165654511703934
30,67,u,0.00288645310068487
30,68,u,0.00362395914710629
30,69,u,0.000411585640319379
31,32,u,0.00212400030976201
34,31,u,9.86842341743621e-05
31,35,u,0.000242647542719432
32,35,u,3.02475117432532e-05
32,36,u,0.000802372568536747
51,33,u,0.00507123748733035
51,33,j,0.0114400875643259
33,0,u,0.024821249039746
33,0,j,0.0114400867015175
34,35,u,0.000214141494216755
35,34,j,2.49334744746809e-05
37,34,u,0.000184713600734977
34,37,j,2.49361649887437e-05
35,36,u,0.000497997709719231
36,35,j,2.77921026669035e-05
35,38,u,0.000359592232306048
35,38,j,2.85707731278155e-06
36,66,u,0.00197360482384469
66,36,j,2.77918256852492e-05
37,38,u,0.00075844732725778
38,37,j,4.70399617519197e-05
40,37,u,0.000611378192141129
37,40,j,7.19639208021601e-05
38,67,u,0.00155997713589004
67,38,j,4.41796592388693e-05
39,40,u,0.00101097428607079
40,39,j,6.3225491403821e-05
41,39,u,0.000580001252505908
39,41,j,6.32180417204477e-05
42,40,u,0.000831027263485906
40,42,j,6.28217573479202e-05
40,69,u,0.00134463688911943
69,40,j,5.40420147375313e-05
41,42,u,0.000759948275090792
42,41,j,6.36526428477238e-05
44,41,u,0.000423576133651962
41,44,j,0.00012686490354572
44,42,u,0.00118352440874275
42,44,j,0.000190613637475715
42,69,u,0.00217566415260533
69,42,j,0.000116915320096054
42,70,u,0.00135434061919366
70,42,j,7.46370207817057e-05
43,44,u,0.000436866940633511
46,44,u,0.000513439636143976
44,46,j,0.000446537852951321
44,71,u,0.00098254777712801
71,44,j,0.000128947692936194
48,45,u,0.00212554390829912
47,46,u,0.000568867635964114
46,47,j,0.00185377121543859
46,71,u,0.00149598741327199
71,46,j,0.000576002813063411
46,72,u,0.00064473772741828
72,46,j,0.000831261644195282
48,47,u,0.000485170540025395
47,48,j,0.00185377833636767
49,48,u,0.00159841826045302
48,49,j,0.000618306118998607
51,48,u,0.00448017997708347
48,51,j,0.00123546872271483
51,49,u,0.00288176171663044
49,51,j,0.000618305749473019
50,51,u,0.000338034372862573
50,51,j,0.00360887912010502
50,74,u,0.000225872420626685
74,50,j,0.00360888105991141
53,51,u,0.00528140768991419
53,51,j,0.00597742890374741
53,52,u,0.000510146025476206
52,53,j,0.00224398362944671
54,52,u,0.000685409595438359
