Source,Target,flow,value
1,12,u,0.13251478020381
1,31,u,0.0184208991582028
-1,1,u,0.150935679362012
3,2,u,0.000282729245256519
4,2,u,0.0075401579162313
61,2,u,9.70920822260801e-05
2,62,u,0.000552830020355843
2,84,u,0.00341156240472107
2,85,u,0.00395558681863744
4,3,u,0.00725742867097479
3,59,u,0.000297712071235301
61,3,u,6.88191577004282e-05
3,83,u,0.00330597118293672
3,84,u,0.00343983532924672
5,4,u,0.0146995710212554
58,4,u,0.000512971784335381
4,59,u,0.00102345493833278
60,4,u,0.000608498719947992
6,5,u,0.014488113869936
5,58,u,0.00095698531779016
5,60,u,0.000861458382177549
65,5,u,0.00202990085128696
7,6,u,0.0211318447935207
56,6,u,0.000536443972423362
57,6,u,0.00078547217759577
6,81,u,0.00313571333172535
6,82,u,0.00482993374187846
8,7,u,0.00556867044390186
10,7,u,0.0197655666907451
55,7,u,0.000691889334117413
7,56,u,0.00157674050692869
7,57,u,0.00132771230175628
7,80,u,0.00198982886655896
9,8,u,0.00890289739909023
55,8,u,0.00013502228972726
8,57,u,0.00188457934614648
8,65,u,0.00208896205944886
66,8,u,0.000504292160679309
10,9,u,0.00529399884775306
53,9,u,0.00200195303481943
54,9,u,0.00274821054592875
9,55,u,0.000755267450181751
9,66,u,0.000385997579229747
11,10,u,0.0307447787204272
53,10,u,0.00147255315004413
10,55,u,0.00128466733495709
10,79,u,0.001906713461383
10,80,u,0.00396638553563351
12,11,u,0.0387318903053997
13,11,u,0.00577073364882663
11,51,u,0.00192057863081527
11,53,u,0.00160192472199858
11,78,u,0.00525415054755922
11,79,u,0.00498119133342572
12,13,u,0.0329611566565731
12,15,u,0.0468196554897902
12,50,u,0.0037981077580787
12,53,u,0.00547511375253857
12,54,u,0.00472885624142929
13,14,u,0.0201834873231606
13,49,u,0.00133588996950769
13,50,u,0.000501992092421411
13,51,u,0.00249765199569789
13,52,u,0.00267140162695885
15,14,u,0.00632498848994345
14,16,u,0.0125382524752644
14,48,u,0.000726124420600405
14,51,u,0.000479303263381858
14,52,u,0.000653052894642769
14,75,u,0.00347393170162649
14,76,u,0.00432214357834471
14,77,u,0.00431566747924372
15,16,u,0.0188632409652079
15,17,u,0.0202158249323249
15,47,u,0.000990795537431621
15,48,u,0.00135862326959475
49,15,u,4.99599138140017e-05
50,15,u,0.000883857790900322
16,17,u,0.00135258396711702
16,18,u,0.022423631541038
16,45,u,0.00199779263693425
48,16,u,0.000527700826925992
16,74,u,0.00393507966820676
16,75,u,0.00222010645410005
17,20,u,0.0206151738785455
17,45,u,0.00186253424022254
17,46,u,0.000784446960112728
47,17,u,0.00103078695580088
48,17,u,0.000662959223637705
18,19,u,0.0176552247155943
20,18,u,0.000455873695375475
18,44,u,0.000881095930797304
45,18,u,0.000244570517169551
18,73,u,0.00289503859308931
18,74,u,0.00169271651410297
19,21,u,0.00117182324922782
19,23,u,0.0126715239015307
19,42,u,0.000921939213391587
43,19,u,0.00038536104308502
44,19,u,0.000884426540762151
19,72,u,0.00303020981376196
19,73,u,0.00112951612152985
20,21,u,0.0192829216601976
20,43,u,0.00142574879801201
20,44,u,0.00092668330033483
45,20,u,0.000198983147631981
46,20,u,0.00127707042774183
21,22,u,0.00850381545542167
21,25,u,0.0106353845829669
21,40,u,0.00101333135057415
21,42,u,0.000804756888468816
43,21,u,0.000502543368007791
22,23,u,0.00299588519688121
22,25,u,0.0021315691275452
22,37,u,0.000873230412337112
22,39,u,0.00143072138351705
22,40,u,0.000162949805031998
22,41,u,0.000955084187183131
42,22,u,4.56246570733399e-05
23,24,u,0.0105962612186616
23,41,u,0.000655495667495032
42,23,u,0.000345213176761439
23,71,u,0.00299780796540774
23,72,u,0.00176305742360894
24,27,u,0.00620692108939425
24,39,u,7.1506741962768e-05
41,24,u,0.000404130454371154
24,70,u,0.00278378199813476
24,71,u,0.00193818184354155
25,26,u,0.012766953710512
26,27,u,0.00490054466687995
26,28,u,0.00672447679645449
26,33,u,0.000345544020572275
34,26,u,7.73830731569891e-05
26,36,u,0.000671512791315898
37,26,u,0.000616621871468626
26,38,u,0.000878011280204572
39,26,u,5.91309002886398e-05
27,30,u,0.00598114927040561
27,38,u,0.000387956813516599
39,27,u,0.000549185366976657
27,69,u,0.00312445515013406
27,70,u,0.00216308988919529
28,29,u,0.00259593581249828
28,30,u,0.00415721714083106
28,32,u,0.000124216680002887
33,28,u,0.000326903659073174
28,35,u,0.000174945710524854
29,30,u,0.00156128132833278
32,29,u,0.000135376901246964
35,29,u,8.46478707249521e-05
29,63,u,0.00100635345010232
29,64,u,0.000248325806035288
35,30,u,0.00024077600355823
36,30,u,0.000416656602412635
38,30,u,0.000210158113524006
30,63,u,0.000850225317269038
30,67,u,0.00441072462578407
30,68,u,0.00477994829291903
30,69,u,0.00252634022309346
50,31,u,0.00661366312568469
50,31,j,0.0115543061784509
31,0,u,0.0250345622838875
31,0,j,0.0115543061830555
33,32,u,0.000271797272327292
32,33,j,5.76138254675858e-05
32,35,u,3.65832978383844e-05
32,35,j,6.00800162150867e-06
32,64,u,0.000224053753244726
64,32,j,6.36220133930986e-05
34,33,u,0.000253156910828127
33,34,j,5.76101640757728e-05
37,34,u,0.000330539983985265
34,37,j,5.76169374600026e-05
36,35,u,0.000113894865919752
35,36,j,6.00246613532001e-06
36,38,u,0.000140026434653828
36,38,j,6.01932035800806e-06
37,39,u,0.000355379124503537
39,37,j,3.13033835866873e-05
40,37,u,0.000429310567620337
37,40,j,8.88729464214533e-05
39,38,u,0.000562829909209607
38,39,j,0.00012356970452151
38,69,u,0.00175866632406088
69,38,j,0.000117639155262063
40,39,u,0.000784689692123874
39,40,j,0.000120201404075542
41,39,u,0.000260777802453434
39,41,j,0.000114561179748217
39,70,u,0.00173192856808605
70,39,j,0.000142246960826426
42,40,u,3.77191041380978e-05
40,42,j,0.000208997331579347
42,41,u,0.000561630993808537
41,42,j,0.000214871421515197
41,71,u,0.00150730259166258
71,41,j,0.000100427924078027
43,42,u,0.000691774671462656
42,43,j,0.000368865417648304
42,72,u,0.00142828284154143
42,72,j,5.51050324099235e-05
44,43,u,0.000153930284543498
43,44,j,0.000368844267439873
45,44,u,0.000446840644000775
44,45,j,0.000626996848107498
44,73,u,0.00121626304982765
73,44,j,0.000258157652999863
45,46,u,0.000485898581840571
45,46,j,0.00248429225188765
45,73,u,0.00166310369382843
73,45,j,0.000886053790768112
45,74,u,0.000820930292686042
74,45,j,0.000971253433544847
47,46,u,6.72488578859851e-06
46,47,j,0.00248429419969362
50,47,u,4.6716304157917e-05
47,50,j,0.0024842934726339
49,48,u,6.48538836063649e-05
48,49,j,0.00180520433477176
48,75,u,0.000958941523237944
75,48,j,0.00180520683132988
49,50,u,0.00174762028741451
49,50,j,0.00472563722012303
52,49,u,0.000526544115327302
52,49,j,0.00292043170886919
54,50,u,0.00149651708282706
54,50,j,0.00434437617341107
51,52,u,0.000632776706169101
51,52,j,0.00106462530096908
51,77,u,0.00230221032615895
77,51,j,0.000527412974335936
51,78,u,0.00196254685756777
78,51,j,0.000537211695885232
52,75,u,0.00155033952217161
75,52,j,0.000685411526233275
52,76,u,0.00188034759027204
76,52,j,0.00117039819550413
53,54,u,0.000669104932172202
53,54,j,0.00240162980391196
