Id,Label,P,C,S,Pi,Psi
-1,bx,0,0,0,0,0
0,bp,0.217391304347826,0,0,0,0.217391304347826
1,ax,-0.753336658384304,0,0,0,-0.753336658384304
2,tt,-1.06618838650348,0,0,0,-1.06618838650348
3,tt,-1.06840811184684,0,0,0,-1.06840811184684
4,tt,-1.06221110643802,0,0,0,-1.06221110643802
5,tt,-1.06304494131155,0,0,0,-1.06304494131155
6,tt,-1.0617786934994,0,0,0,-1.0617786934994
7,tt,-1.05627598767542,0,0,0,-1.05627598767542
8,tt,-1.03590886341543,0,0,0,-1.03590886341543
9,tt,-1.01453725022939,0,0,0,-1.01453725022939
10,tt,-1.01527985925547,0,0,0,-1.01527985925547
11,tt,-1.00832027958932,0,0,0,-1.00832027958932
12,tt,-0.99616413706909,0,0,0,-0.99616413706909
13,tt,-0.985419176432232,0,0,0,-0.985419176432232
14,tt,-0.972749039765878,0,0,0,-0.972749039765878
15,tt,-0.970731905052762,0,0,0,-0.970731905052762
16,tt,-0.980925846224687,0,0,0,-0.980925846224687
17,tt,-0.948827922489348,0,0,0,-0.948827922489348
18,tt,-0.932855637104009,0,0,0,-0.932855637104009
19,tt,-0.88578000663627,0,0,0,-0.88578000663627
20,tt,-0.915986129718838,0,0,0,-0.915986129718838
21,tt,-0.921395951828431,0,0,0,-0.921395951828431
22,tt,-0.921486907457601,0,0,0,-0.921486907457601
23,tt,-0.923954190120617,0,0,0,-0.923954190120617
24,tt,-0.923476776941835,0,0,0,-0.923476776941835
25,tt,-0.924068095623684,0,0,0,-0.924068095623684
26,ap,1.4540231517037,0.916012288066429,0,2.38959964290074,-0.935576491197034
27,tp,1.53058921761554,0.996433829507221,16.6567311119514,2.59939517644548,-1.06880595882994
28,tp,1.52478492166821,0.998939328549415,16.6637177618086,2.605931267385,-1.08114634571679
29,tp,1.53307426865793,0.995167950077202,16.6531900235784,2.59609287900544,-1.06301861034751
30,tp,1.53155069293399,0.996034553412477,16.6556150045202,2.5983535856002,-1.06680289266621
31,tp,1.55692058828288,0.963344574973341,16.5616378321816,2.51307529640881,-0.956154708125933
32,tp,1.51948554459903,1.00097466126884,16.6693718342453,2.61124083626621,-1.09175529166718
33,tp,1.52865133788273,0.997331494203544,16.6592376828089,2.60173691275811,-1.07308557487538
34,tp,1.5364522907298,0.993261440192385,16.6478428089014,2.59111937002604,-1.05466707929624
35,tp,1.53186707182664,0.995357931889964,16.6537218599094,2.59658848422586,-1.06472141239922
36,tp,1.54314905906764,0.982547824120541,16.6174728277697,2.5631707786447,-1.02002171957705
37,tp,1.54919855669855,0.97573377550634,16.5978693300836,2.54539498202348,-0.996196425324934
38,tp,1.53689247302286,0.991919556428773,16.6440686477723,2.58761880021478,-1.05072632719192
39,tp,1.54528323654419,0.98652579380279,16.6288138297427,2.57354810115009,-1.0282648646059
40,tp,1.5529219511907,0.983849216102052,16.621190747995,2.56656571761528,-1.01364376642458
41,tp,1.56199674245488,0.976364036384404,16.5996919015732,2.54703914246628,-0.985042400011394
42,tp,1.55861803434187,0.983349059975293,16.6197637424807,2.56526096120812,-1.00664292686625
43,tp,1.56569415938077,0.984736961109801,16.6237233422463,2.56888157645379,-1.00318741707303
44,tp,1.57403032642791,0.984217317277974,16.6222408167635,2.56752598250473,-0.993495656076818
45,tp,1.58323776917656,0.978715792378958,16.6064765661663,2.55317416418813,-0.969936395011575
46,tp,1.57320829533071,0.988380290904087,16.6340744430025,2.57838592447272,-1.00517762914201
47,tp,1.59377272275871,0.979404826700422,16.608458702769,2.55497164680924,-0.96119892405053
48,tp,1.60316308658401,0.974892997829811,16.595434589047,2.54320164677922,-0.940038560195209
49,tp,1.60987015240265,0.974381027801541,16.5939505495327,2.54186607146798,-0.931995919065333
50,tp,1.61066021848244,0.969727191666307,16.5803991845765,2.5297256173368,-0.919065398854356
51,tp,1.59219899579021,0.959653449480938,16.5506936775625,2.50344626383637,-0.911247268046161
52,tp,1.54118941902341,0.944225255742671,16.5041848238652,2.46319876199839,-0.922009342974976
53,tp,1.60063186869131,0.964914394014351,16.5662712829253,2.51717048057685,-0.916538611885536
54,tp,1.61657343449006,0.977013151481956,16.6015672816893,2.54873248787825,-0.93215905338819
55,tp,1.60941441643663,0.970047990701686,16.5813368095353,2.53056248521551,-0.921148068778872
56,tp,1.59984081894218,0.965183690456654,16.5670648839361,2.51787299373169,-0.91803217478951
57,tp,1.61951362398386,0.97774204896704,16.6036705537456,2.5506339614641,-0.931120337480244
58,tp,1.6167994432862,0.97437258105615,16.5939259258046,2.54184403645816,-0.925044593171956
59,bs,1.50264420466203,1.00715339861278,16.6864194375282,2.62735929749539,-1.12471509283336
60,bs,1.51279322154175,1.00336427022535,16.6759858690433,2.61747460494326,-1.10468138340151
61,bs,1.52159791942114,0.999726525297885,16.665906512507,2.60798482615658,-1.08638690673545
62,bs,1.52536569867357,0.99741618255474,16.6594745161335,2.60195783911075,-1.07659214043718
63,bs,1.53322291992756,0.993057561927614,16.6472691561477,2.59058751315573,-1.05736459322817
64,bs,1.54362154698936,0.989953404833193,16.6385245564964,2.58248970400953,-1.03886815702017
65,bs,1.55315690316445,0.988711177073087,16.6350100967615,2.57924910663914,-1.02609220347469
66,bs,1.55751383099506,0.989487125848283,16.6372067221245,2.58127332284265,-1.02375949184759
67,bs,1.55802650236098,0.991161070028392,16.6419319965385,2.5856401380777,-1.02761363571672
