Label,x,y,ID
ax,1001.54607721046,933.003113325031,1
tt,1718.85616438356,1025.45641344956,2
tt,1686.97571606476,878.806351183064,3
tt,1527.58156911582,886.141344956413,4
tt,1412.80386052304,846.925902864259,5
tt,1460.62453300125,677.959526774595,6
tt,1269.34184308842,598.258405977584,7
tt,1231.08530510585,719.404109589041,8
tt,1086.43586550436,662.811332503113,9
tt,1169.15068493151,519.43897882939,10
tt,992.692403486924,381.580946450809,11
tt,921.006226650062,555.282067247821,12
tt,824.505603985056,456.024283935243,13
tt,628.544831880448,343.214819427149,14
tt,679.553549190536,617.386674968867,15
tt,490.889165628892,618.696762141968,16
tt,580.724159402242,725.780199252802,17
tt,351.184931506849,802.293275217933,18
tt,350.27397260274,1021.24221668742,19
tt,561.595890410959,907.498754669988,20
tt,529.715442092154,1143.41407222914,21
tt,453.202366127024,1286.87608966376,22
tt,303.364259028643,1267.74782067248,23
tt,306.552303860523,1430.33810709838,24
tt,692.161892901619,1307.98692403487,25
tt,657.237235367372,1535.54358655044,26
tt,376.689290161893,1564.23599003736,27
tt,783.148194271482,1674.68929016189,28
tt,791.419676214197,1895.26214196762,29
tt,521.217932752179,1875.96201743462,30
ap,851.70797011208,933.003113325031,31
tp,871,1803,32
tp,802,1552,33
tp,749,1486,34
tp,691,1765,35
tp,622,1666,36
tp,613,1420,37
tp,482.617683686177,1652.63200498132,38
tp,467,1467,39
tp,551,1294,40
tp,371,1324,41
tp,408,1185,42
tp,484,1077,43
tp,438,953,44
tp,479,822,45
tp,619,836,46
tp,689,697,47
tp,596,555,48
tp,741,524,49
tp,815,615,50
tp,846,328,51
tp,642.53300124533,442.238480697385,52
tp,1050,530,53
tp,997,634,54
tp,1188,630,55
tp,1347,594,56
tp,1348,711,57
tp,1495,802,58
tp,1594,824,59
tp,1450.38107098381,927.498754669987,60
tp,1613,969,61
tp,1617,1049,62
tp,708.24595267746,2013.7503113325,63
tp,885.163138231631,1986.24844333748,64
tp,1298.03424657534,783.16500622665,65
tp,1109.9396014944,760.848692403487,66
bs,532,2043,67
bs,420,1887,68
bs,339,1728,69
bs,300,1538,70
bs,238,1336,71
bs,251,1117,72
bs,289,886,73
bs,351,659,74
bs,452,478,75
bs,548,337,76
bs,718.207790368931,209.924548122001,77
bs,954,198,78
bs,1137,355,79
bs,1311,468,80
bs,1458.65255292653,552.524906600249,81
bs,1571,689,82
bs,1681.98256537983,789.640722291407,83
bs,1780,915,84
bs,1888,1023,85
bp,849.320049813201,1170.12889165629,0
bx,1078.16438356164,1189.42901618929,-1
mc,376.933399692366,2082.96131836473,86
mc,259.932434108003,1891.57513342161,87
mc,181.242274693881,1700.52168850432,88
mc,151.721990763565,1477.53356738409,89
mc,105.176959818013,1246.55394087368,90
mc,139.662811200164,1001.90617789575,91
mc,203.168017782413,750.813357446032,92
mc,291.002552366448,510.531606818577,93
mc,415.442705118021,322.095793234029,94
mc,529.969516295578,177.885389879499,95
mc,724.102766331932,49.9001538728424,96
mc,986.321623153135,41.1629183733604,97
mc,1189.01246973528,203.549478414728,98
mc,1385.97415173159,326.502883179401,99
mc,1554.42020586206,424.185068094688,100
mc,1685.52320874478,577.075953632769,101
mc,1813.0157999911,697.592642877863,102
mc,1925.34898262158,847.797092717007,103
mc,2043.06660030763,983.038681635274,104
air,303.378088074929,2267.28163405278,-267
air,147.329976652795,2054.99192942964,-268
air,38.2772929876257,1838.16389368939,-269
air,-17.2914782585809,1581.54707579324,-270
air,-81.5023131372819,1313.89792123839,-271
air,-56.9354898774517,1028.98884127798,-272
air,5.14800333082309,737.681848809461,-273
air,98.6129791928118,461.842647325214,-274
air,232.776701111164,244.523287649595,-275
air,357.655676018398,79.4358947492005,-276
air,568.393793997087,-73.1408091309751,-277
air,853.145611857685,-105.971417041302,-278
air,1075.63771862337,40.6675320462204,-279
air,1299.3619232329,147.945652810619,-280
air,1496.18715502694,234.466132737898,-281
air,1657.43596982454,380.618656358481,-282
air,1816.8907057931,499.175537396743,-283
air,1964.54891544603,653.252167547937,-284
air,2116.62191192507,798.718365947225,-285
