ax,18,,,,,,,,
tt,3,4,25,55,,,,,
tt,4,6,25,26,27,,,,
tt,5,25,27,55,56,,,,
tt,6,7,26,28,29,30,57,58,
tt,7,8,26,28,29,31,,,
tt,8,9,29,30,31,32,,,
tt,9,10,31,33,34,,,,
tt,10,31,32,59,60,,,,
tt,11,33,34,35,60,61,,,
tt,12,16,34,35,37,,,,
tt,13,14,35,36,37,62,63,,
tt,14,15,16,36,37,38,39,,
tt,15,36,38,64,65,,,,
tt,17,38,39,40,41,67,,,
tt,18,37,39,41,42,,,,
tt,19,41,43,68,69,,,,
tt,19,42,43,45,,,,,
tt,20,43,44,45,69,,,,
tt,21,22,44,45,46,47,48,49,70
tt,22,23,47,49,50,71,,,
tt,23,49,50,,,,,,
tt,50,51,52,71,72,,,,
ap,37,,,,,,,,
tp,27,55,,,,,,,
tp,27,28,29,,,,,,
tp,28,56,,,,,,,
tp,56,57,,,,,,,
tp,30,,,,,,,,
tp,32,58,59,,,,,,
tp,32,33,,,,,,,
tp,59,,,,,,,,
tp,34,60,,,,,,,
tp,35,,,,,,,,
tp,37,61,62,,,,,,
tp,37,38,63,64,,,,,
tp,39,,,,,,,,
tp,40,65,66,,,,,,
tp,41,42,,,,,,,
tp,41,66,67,,,,,,
tp,42,43,67,68,,,,,
tp,43,45,,,,,,,
tp,45,,,,,,,,
tp,45,46,69,,,,,,
tp,46,,,,,,,,
tp,49,,,,,,,,
tp,48,70,71,,,,,,
tp,49,,,,,,,,
tp,50,,,,,,,,
tp,51,52,,,,,,,
tp,52,53,54,72,73,,,,
tp,53,54,,,,,,,
tp,54,73,,,,,,,
tp,,,,,,,,,,
bs,56,,,,,,,,
bs,57,,,,,,,,
bs,58,,,,,,,,
bs,59,,,,,,,,
bs,60,,,,,,,,
bs,61,,,,,,,,
bs,62,,,,,,,,
bs,63,,,,,,,,
bs,64,,,,,,,,
bs,65,,,,,,,,
bs,66,,,,,,,,
bs,67,,,,,,,,
bs,68,,,,,,,,
bs,69,,,,,,,,
bs,70,,,,,,,,
bs,71,,,,,,,,
bs,72,,,,,,,,
bs,73,,,,,,,,
bs,,,,,,,,,,
