Source,Target,flow,value
1,8,u,0.127151315364231
1,24,u,0.01937393697405
-1,1,u,0.146525252338281
3,2,u,0.00602662973178536
4,2,u,0.00787309085282883
2,27,u,0.00103321657088569
2,28,u,0.00323823741727494
2,31,u,0.000765863451131299
2,57,u,0.00479587091351252
2,58,u,0.00406653223181044
5,3,u,0.00910176640372062
3,27,u,0.00163587954406421
3,29,u,0.00151296783515473
30,3,u,7.37107072835475e-05
5,4,u,0.00725530528267715
6,4,u,0.00543000434953189
4,30,u,0.000110935404820767
4,31,u,0.00155317253641418
32,4,u,0.000164552729655876
4,59,u,0.00331266356780118
5,6,u,0.00182530093314526
7,5,u,0.0193102974744869
5,30,u,0.000836465933088482
5,32,u,0.000560977798611839
33,5,u,0.000269518876757635
9,6,u,0.0116961311452483
6,32,u,0.000378447705297313
33,6,u,0.000452048970072161
6,34,u,0.000124955289356832
6,59,u,0.00385566400275437
6,60,u,0.00418440970152587
8,7,u,0.0329996295845801
7,9,u,0.00943946726238387
7,33,u,0.00166151087069104
7,34,u,0.00223851513012008
7,35,u,0.000349838846898187
8,9,u,0.042439096846964
8,11,u,0.0480627871273305
8,35,u,0.00364980180535621
9,10,u,0.019230149168006
9,11,u,0.00562369028036647
9,34,u,0.00129456840388169
35,9,u,0.0005941078793402
9,37,u,0.0026805253184492
9,38,u,0.00110452182563261
9,61,u,0.00518748988736117
9,62,u,0.00565559595973939
11,10,u,0.0136064588876396
10,12,u,0.0229581789734238
10,37,u,0.00075751040164862
38,10,u,0.000818493091168016
10,39,u,0.000748028376702115
10,63,u,0.00451284257785085
10,64,u,0.00467854081718815
11,14,u,0.031537433078102
11,38,u,0.000542152797595952
11,39,u,0.00210867426546604
11,40,u,0.00206111957508672
11,42,u,0.00160902548862061
11,43,u,0.00222161331518391
12,13,u,0.00337284396852078
12,15,u,0.0122978095516113
12,41,u,0.000409068033385873
44,12,u,0.000287439390273203
12,65,u,0.00381891964915164
12,66,u,0.00334697716102825
14,13,u,0.00840004875148215
13,15,u,0.00892496558309053
13,41,u,7.17836365338176e-05
44,13,u,0.000624723787125259
45,13,u,0.000227253962677532
13,46,u,0.000618428486006017
13,66,u,0.00300969276417615
14,16,u,0.0235430478648118
42,14,u,0.00154471781918955
43,14,u,0.000932129992626329
14,45,u,0.000612750912470705
14,46,u,0.00145843336115421
15,16,u,0.00621803353023909
15,17,u,0.00985840059460374
45,15,u,0.00111975052098656
46,15,u,0.000274068072303058
15,47,u,0.00091010804392222
15,66,u,0.00211719620586712
15,67,u,0.00351285535335735
16,17,u,0.00364036706436466
16,18,u,0.00932395807743802
16,23,u,0.0153526091223977
46,16,u,0.000895871425326966
16,48,u,0.000123444958547259
16,49,u,0.000802666262499274
16,51,u,0.00141390733512945
17,18,u,0.00568359101307336
47,17,u,7.57320155381436e-05
48,17,u,0.000240591747889196
17,49,u,0.00043862955606282
17,67,u,0.00252701529389694
17,68,u,0.00516585555936242
18,19,u,0.00880959612451304
49,18,u,0.000129729545244528
18,50,u,0.00160754608654945
18,69,u,0.00472013642469258
19,20,u,0.00358030764728701
23,19,u,0.0027809450795534
19,50,u,0.000726586474098134
51,19,u,0.000399448085065668
19,52,u,0.00042766322605825
19,70,u,0.0039931941218601
19,71,u,0.00326223781982877
20,21,u,0.0022611480470236
22,20,u,0.00124421811474584
23,20,u,0.00636125272684041
20,52,u,6.96324613295385e-05
53,20,u,0.000127152725677959
20,54,u,0.00157466327852567
20,55,u,0.000245759438307491
20,71,u,0.00290420705510006
20,72,u,0.00425752093426359
22,21,u,0.00350536616176944
21,54,u,0.00134854847382329
21,55,u,1.96446336051093e-05
21,73,u,0.00439832110136487
23,22,u,0.00511703461209456
53,22,u,2.73091420339711e-06
22,55,u,0.000370181249782098
51,23,u,0.000121353577110295
23,52,u,0.000705757734013579
23,53,u,0.000508972547006081
42,24,u,0.00590165445316357
42,24,j,0.0116632707204933
24,0,u,0.0252755914272136
24,0,j,0.0116632710115344
26,25,u,0.00107324713200775
25,26,j,5.67986707065095e-05
28,25,u,0.000902798109781288
25,28,j,3.04338544164617e-05
25,56,u,0.00197604524178899
56,25,j,8.73066891479491e-05
27,26,u,0.00124369615423431
26,27,j,8.31211493569112e-05
26,28,u,0.000170449022226461
28,26,j,2.63391626254446e-05
27,28,u,0.00141414517646077
28,27,j,0.000109433973473692
27,29,u,1.12547842550413e-05
27,29,j,0.000192409365321385
28,56,u,0.00287884335157028
56,28,j,0.000117707176823497
28,57,u,0.0010411901546109
28,57,j,1.26625178807921e-05
30,29,u,0.00091692857133877
29,30,j,0.000289984891187836
31,29,u,2.92935606793705e-06
29,31,j,0.000192725788389938
29,57,u,0.00244408054681663
57,29,j,0.000290018908314268
32,30,u,4.32379407129624e-05
30,32,j,0.000289905571454073
32,31,u,0.000957237155983796
31,32,j,0.000387772699895665
31,58,u,0.00211419099367063
58,31,j,0.000169872555101845
31,59,u,0.00115915279379103
59,31,j,2.53886643615275e-05
33,32,u,0.000225602322442539
32,33,j,0.000677771055465579
33,34,u,0.00071434070141923
33,34,j,0.000677746432165403
34,35,u,1.82384141972409e-05
34,35,j,0.00263667666751454
34,60,u,0.0021569446927589
60,34,j,0.00113514652003855
34,61,u,0.00219719641782172
61,34,j,0.000823767102885266
35,36,u,0.00212823269162285
35,36,j,0.00231381243897858
35,38,u,0.00129553849548859
35,38,j,0.000322857787014692
38,36,u,0.000832694196134256
38,36,j,0.00199418024694113
36,42,u,0.00296092688775705
36,42,j,0.00430799334374491
38,37,u,0.000105464007306092
37,38,j,0.00195191692391762
37,62,u,0.00137059459904203
62,37,j,0.00126662906906832
37,63,u,0.00217290512836199
63,37,j,0.000685289488412994
38,39,u,0.00118556182410983
38,39,j,0.000280599334301601
39,40,u,0.000957351605059345
39,40,j,0.0020317333947869
39,41,u,0.00129700571292609
41,39,j,2.49622816881326e-05
39,64,u,0.00178790714829326
64,39,j,0.00172617659666128
40,41,u,0.000339654107866748
41,40,j,0.00206040457502891
40,42,u,0.00165070765472213
40,42,j,0.00400269557082038
40,43,u,0.000424995413468646
40,43,j,0.000650988058878897
40,44,u,0.000603114004088737
44,40,j,0.000561541102777244
41,44,u,0.000263459896221989
41,44,j,0.00150032905734317
41,64,u,0.000490901435367168
64,41,j,0.00170427947877211
41,65,u,0.00136315015912349
65,41,j,0.00188141705740056
43,42,u,0.00122571224125348
43,42,j,0.00335258355454323
43,44,u,0.000178118590620092
44,43,j,0.00121340902104533
43,45,u,0.000310647904152791
45,43,j,0.00148818729701792
44,45,u,0.000132529313532699
45,44,j,0.000274622510854397
46,45,u,0.000291076353507749
46,45,j,0.00176280914388654
46,47,u,0.000341902828077542
47,46,j,0.000924763701101909
46,48,u,0.000273943167945765
48,46,j,0.000838045752585832
48,47,u,6.79596601317764e-05
47,48,j,8.6671737349706e-05
47,67,u,0.00124423851659351
67,47,j,0.00101143535810685
48,49,u,8.8836718472329e-05
49,48,j,0.000751374015597928
49,50,u,0.000951693228850589
50,49,j,0.00042398920241819
49,51,u,0.000248709762939697
51,49,j,0.000327384868984932
51,50,u,0.000702983465910892
50,51,j,9.63175302736811e-05
50,69,u,0.00194098387241119
69,50,j,0.000264870597958079
50,70,u,0.00204782538299812
70,50,j,0.000255436151608921
51,52,u,0.000438831969982557
52,51,j,0.000231067374784496
53,52,u,0.000175066945727751
53,52,j,9.12236187289004e-05
52,71,u,0.00181695233711139
71,52,j,0.000139843790859143
53,55,u,0.000204021961397699
55,53,j,9.12236557662397e-05
55,54,u,0.000839607283092985
54,55,j,9.12236887398503e-05
54,72,u,0.00176973984857327
72,54,j,2.4818720715736e-05
54,73,u,0.00199307918686863
73,54,j,6.64049929375522e-05
57,56,u,0.00183765319695938
56,57,j,0.000130599366381755
56,74,u,0.00330696296385612
74,56,j,0.000335558903289318
56,-256,u,0.00338557882646252
58,57,u,0.000332818909213935
57,58,j,0.000314376877782772
57,75,u,0.00334776489344696
75,57,j,0.000461543922685004
57,-257,u,0.00342854243374765
59,58,u,0.0009550381998796
58,59,j,0.000144687209286152
58,76,u,0.00336346000217328
58,-258,u,0.00343948251397346
59,60,u,0.000529293121960769
59,60,j,0.000642052736255285
59,77,u,0.00338054886229346
77,59,j,0.000522749300162064
59,-259,u,0.00346260018021274
60,61,u,4.02517250628176e-05
60,61,j,0.000312381070682559
60,78,u,0.00337272679645169
78,60,j,0.00080548041761357
60,-260,u,0.00345766899473104
61,62,u,0.000592639098212233
61,62,j,0.000580414191608228
61,79,u,0.00337213194337191
79,61,j,0.00109180487637521
61,-261,u,0.00346016698866157
62,63,u,0.000802310529319966
62,63,j,0.000583864802307304
62,80,u,0.00336337373009785
80,62,j,0.00127007713185441
62,-262,u,0.00345314539757584
63,64,u,0.00069509983673501
63,64,j,0.00120737610938463
63,81,u,0.00335151692424581
81,63,j,0.00130880248034631
63,-263,u,0.00344144147455199
64,65,u,0.000872248723756326
65,64,j,0.000175189313963882
64,82,u,0.00334124451286547
82,64,j,0.00204788656958921
64,-264,u,0.00343895600096179
66,65,u,0.000691448655628337
66,65,j,0.000779471269182025
65,83,u,0.00332835413763759
83,65,j,0.00127713640308887
65,-265,u,0.00341741305002221
66,67,u,0.00101935269742283
66,67,j,0.000187077764539073
66,84,u,0.00333857259067638
84,66,j,0.000966548635720387
66,-266,u,0.00342449218734398
67,68,u,0.00157639629603976
68,67,j,0.000367597973084816
67,85,u,0.00332350826509875
85,67,j,0.000456759865212283
67,-267,u,0.00340355730013212
68,69,u,9.29193469690576e-05
68,69,j,2.38091188987246e-05
68,86,u,0.00328535781228317
86,68,j,0.000391407043996136
68,-268,u,0.00336397469614996
69,70,u,0.000106841510586934
69,70,j,9.4988630360307e-06
69,87,u,0.00328506303683539
87,69,j,0.000250560386525417
69,-269,u,0.0033621350966505
71,70,u,0.000495024541815068
71,70,j,1.99492838937767e-05
70,88,u,0.00328306072025412
88,70,j,0.000225988019745638
70,-270,u,0.0033598248370061
71,72,u,0.000821349810224818
72,71,j,0.000159793110225788
71,89,u,0.00329623367846353
71,-271,u,0.0033707891815368
72,73,u,0.000223339338295357
73,72,j,4.16824052131934e-05
72,90,u,0.00327478178141685
90,72,j,0.000142929442763927
72,-272,u,0.00335048947334947
73,91,u,0.0032697538777562
91,73,j,0.000108087414411998
73,-273,u,0.00334498574877266
74,-256,u,0.00330696296385612
75,-257,u,0.00334776489344696
76,-258,u,0.00336346000217328
77,-259,u,0.00338054886229346
78,-260,u,0.00337272679645169
79,-261,u,0.00337213194337191
80,-262,u,0.00336337373009785
81,-263,u,0.00335151692424581
82,-264,u,0.00334124451286547
83,-265,u,0.00332835413763759
84,-266,u,0.00333857259067638
85,-267,u,0.00332350826509875
86,-268,u,0.00328535781228317
87,-269,u,0.00328506303683539
88,-270,u,0.00328306072025412
89,-271,u,0.00329623367846353
90,-272,u,0.00327478178141685
91,-273,u,0.0032697538777562
