Label,x,y,ID
ax,649.492974238876,1710.66393442623,1
tt,1000.21896955503,2178.29859484778,2
tt,853.333723653396,2079.37587822014,3
tt,769.399297423888,2151.31967213115,4
tt,625.511709601873,2079.37587822014,5
tt,640.5,1938.48594847775,6
tt,529.586651053864,2046.40163934426,7
tt,310.757611241218,1983.45081967213,8
tt,151.881733021077,1659.7037470726,9
tt,307.759953161592,1830.57025761124,10
tt,574.551522248243,1845.55854800937,11
tt,562.560889929742,1683.6850117096,12
tt,406.682669789227,1710.66393442623,13
tt,310.757611241218,1464.85597189696,14
tt,298.766978922717,1302.98243559719,15
tt,500.343860823017,1343.61602542656,16
tt,436.65925058548,1171.08548009368,17
tt,658.485948477752,1216.05035128806,18
tt,625.511709601873,1021.20257611241,19
tt,853.333723653396,901.296252927401,20
tt,940.265807962529,1171.08548009368,21
tt,1072.16276346604,1060.17213114754,22
tt,1003.21662763466,835.347775175645,23
tt,1246.02693208431,844.34074941452,24
tt,1243.02927400468,958.251756440281,25
tt,1225.04332552693,1138.1112412178,26
ap,601.530444964871,1533.80210772834,27
tp,1050,2102,28
tp,971,2064,29
tp,868,2113,30
tp,808,1990,31
tp,716,2067,32
tp,689,1921,33
tp,607,1959,34
tp,476.305419872867,1955.50361324858,35
tp,511,1721,36
tp,385,1842,37
tp,273,1871,38
tp,338,1750,39
tp,227,1814,40
tp,200,1731,41
tp,337,1664,42
tp,334,1553,43
tp,202,1516,44
tp,399,1405,45
tp,388.892907326865,1299.90976915356,46
tp,495,1401,47
tp,538,1271,48
tp,549,1139,49
tp,746,1081,50
tp,771,934,51
tp,861,1135,52
tp,971,929,53
tp,919,1046,54
tp,1127,877,55
tp,1030,1119,56
tp,1311,865,57
tp,1176,1025,58
tp,1274,1022,59
tp,1165,1119,60
tp,1201,1182,61
tp,1262,1159,62
bs,1066,2216,63
bs,910,2215,64
bs,741,2180,65
bs,560,2120,66
bs,366,2086,67
bs,208,1986,68
bs,102,1834,69
bs,87,1656,70
bs,77,1487,71
bs,194,1331,72
bs,312.406958849113,1129.45536968886,73
bs,479,1019,74
bs,627,903,75
bs,766,819,76
bs,915,782,77
bs,1053,738,78
bs,1180,760,79
bs,1290,731,80
bp,763.90281030445,1482.88992974239,0
bx,849.45550351288,1647.73536299766,-1
mc,993.162395860965,2336.84951353269,81
mc,814.906343321197,2319.24546972054,82
mc,626.501361925653,2262.46201172007,83
mc,430.888085724489,2176.92130611568,84
mc,229.408978790909,2121.39511863039,85
mc,67.5121062823183,1999.15572941995,86
mc,-38.7627021727831,1824.21311209741,87
mc,-50.4840691217878,1624.25016164581,88
mc,-54.0139788621516,1434.60478227444,89
mc,72.7231521743911,1258.87616427778,90
mc,211.208186546973,1031.12566928079,91
mc,399.14464660104,902.668387652673,92
mc,575.276875964132,771.719232414753,93
mc,742.250171395149,679.91057862281,94
mc,919.128276910018,640.957882788312,95
mc,1084.3921706169,600.433822755152,96
mc,1234.36279837284,629.790139962923,97
mc,1362.83760413904,610.150486467315,98
air,1060.69108246229,2498.15510164763,-263
air,849.538424875339,2490.65210669366,-264
air,625.144553177861,2437.32703206785,-265
air,393.292910728016,2347.70250850105,-266
air,164.812530038524,2283.89716501685,-267
air,-22.176440347416,2149.27428548366,-268
air,-151.595039876533,1957.81131507752,-269
air,-182.879231304433,1738.49173596024,-270
air,-202.318085616564,1527.26279968784,-271
air,-88.181497937972,1327.35469991798,-272
air,38.7958431501412,1060.34210499119,-273
air,224.354858309307,897.363090286984,-274
air,406.132153658443,727.338164521579,-275
air,585.774668808154,601.839883984201,-276
air,781.108268144176,533.579610072253,-277
air,969.806657223495,468.336220991998,-278
air,1143.94926878631,480.107108396508,-279
air,1295.30891753771,448.844898352372,-280
