ax,12,,,,,,,,
tt,3,63,64,83,,,,,
tt,4,61,62,64,82,,,,
tt,5,6,59,61,82,,,,
tt,6,58,80,81,,,,,
tt,7,56,58,79,80,,,,
tt,8,56,58,60,,,,,
tt,9,12,55,56,57,,,,
tt,10,54,55,56,78,,,,
tt,11,52,53,54,55,77,,,
tt,12,13,14,51,53,55,57,,
tt,,,,,,,,,,
tt,14,17,18,21,42,43,45,47,51
tt,15,16,17,47,50,51,52,53,
tt,16,48,49,50,52,75,76,,
tt,17,46,48,49,50,73,74,,
tt,18,44,45,46,47,72,73,,
tt,19,41,43,44,45,71,,,
tt,20,41,70,71,,,,,
tt,21,40,41,70,,,,,
tt,22,39,40,41,42,43,,,
tt,23,30,38,39,40,69,,,
tt,30,36,37,38,39,,,,
tt,25,30,35,37,67,68,,,
tt,26,30,32,34,35,36,37,,
tt,27,28,29,32,33,35,,,
tt,29,33,35,65,66,,,,
tt,29,32,33,,,,,,
tt,65,,,,,,,,
tt,,,,,,,,,,
ap,51,,,,,,,,
tp,33,34,,,,,,,
tp,65,,,,,,,,
tp,35,36,,,,,,,
tp,37,66,67,,,,,,
tp,39,,,,,,,,
tp,38,68,,,,,,,
tp,39,68,69,,,,,,
tp,40,42,,,,,,,
tp,41,69,70,,,,,,
tp,43,70,,,,,,,
tp,43,51,,,,,,,
tp,45,,,,,,,,
tp,45,71,72,,,,,,
tp,46,47,,,,,,,
tp,49,,,,,,,,
tp,50,51,,,,,,,
tp,49,74,75,,,,,,
tp,50,,,,,,,,
tp,52,53,,,,,,,
tp,53,,,,,,,,
tp,53,76,77,,,,,,
tp,55,,,,,,,,
tp,55,77,78,,,,,,
tp,56,57,,,,,,,
tp,58,78,79,,,,,,
tp,60,,,,,,,,
tp,59,60,,,,,,,
tp,60,61,,,,,,,
tp,,,,,,,,,,
tp,62,,,,,,,,
tp,64,,,,,,,,
tp,64,83,,,,,,,
tp,,,,,,,,,,
bs,66,,,,,,,,
bs,67,,,,,,,,
bs,68,,,,,,,,
bs,69,,,,,,,,
bs,70,,,,,,,,
bs,71,,,,,,,,
bs,72,,,,,,,,
bs,73,,,,,,,,
bs,74,,,,,,,,
bs,75,,,,,,,,
bs,76,,,,,,,,
bs,77,,,,,,,,
bs,78,,,,,,,,
bs,79,,,,,,,,
bs,80,,,,,,,,
bs,81,,,,,,,,
bs,82,,,,,,,,
bs,83,,,,,,,,
bs,,,,,,,,,,
