Label,x,y,ID
ax,810.320843672456,1224.17270471464,1
tt,1194.28362282878,1193.92109181141,2
tt,1305.98188585608,1242.78908188586,3
tt,1063.96898263027,1154.36129032258,4
tt,1133.78039702233,1019.39255583127,5
tt,945.289578163772,1063.6064516129,6
tt,917.365012406948,972.851612903226,7
tt,775.415136476427,891.404962779156,8
tt,768.433995037221,1026.37369727047,9
tt,675.352109181141,1084.54987593052,10
tt,607.867741935484,968.197518610422,11
tt,475.226054590571,858.826302729528,12
tt,337.930272952853,763.417369727047,13
tt,270.445905707196,891.404962779156,14
tt,205.28858560794,1086.87692307692,15
tt,417.049875930521,1086.87692307692,16
tt,507.804714640198,1133.41786600496,17
tt,235.540198511166,1217.19156327543,18
tt,428.685111662531,1287.00297766749,19
tt,310.00570719603,1449.89627791563,20
tt,500.823573200992,1438.26104218362,21
tt,351.892555831265,1650.0223325062,22
tt,575.289081885856,1694.23622828784,23
tt,456.609677419355,1778.00992555831,24
tt,549.691563275434,1922.28684863524,25
tt,670.698014888337,1829.20496277916,26
tt,784.723325062035,1845.49429280397,27
tt,747.490570719603,2096.81538461539,28
tt,898.748635235732,1859.45657568238,29
ap,668.370967741935,1231.15384615385,30
tp,1008,1994,31
tp,941,1942,32
tp,928,2120,33
tp,840,1936,34
tp,827,2058,35
tp,647,1740,36
tp,606,1584,37
tp,675,1964,38
tp,540,1816,39
tp,510,1548,40
tp,572.962034739454,1312.60049627792,41
tp,454,1664,42
tp,433,1376,43
tp,298.37047146402,1324.23573200993,44
tp,318,1141,45
tp,446,1184,46
tp,307,1007,47
tp,426,957,48
tp,390,828,49
tp,505,1054,50
tp,524,953,51
tp,616,865,52
tp,584.597270471464,1186.93995037221,53
tp,692,988,54
tp,837,963,55
tp,757,1101,56
tp,849,1063,57
tp,985,990,58
tp,1053,1054,59
tp,909,1154,60
tp,1134,1109,61
tp,1255,1148,62
bs,794,2193,63
bs,648,2110,64
bs,521,1991,65
bs,416,1874,66
bs,334,1732,67
bs,263,1577,68
bs,206,1426,69
bs,155,1278,70
bs,134,1150,71
bs,147,1026,72
bs,153,881,73
bs,218,744,74
bs,306,630,75
bs,430,693,76
bs,578,733,77
bs,763,804,78
bs,930,865,79
bs,1104,923,80
bs,1217,1026,81
bs,1354,1104,82
bp,726.547146401985,1396.37419354839,0
bx,926.673200992556,1419.64466501241,-1
mc,688.751651949368,2282.21372638502,83
mc,522.742541063282,2167.85216265278,84
mc,384.830537780879,2013.23018897453,85
mc,278.297602062695,1865.37716141842,86
mc,201.41398990476,1693.82600793848,87
mc,140.659886223286,1513.20971622583,88
mc,95.6331858831677,1343.20223381885,89
mc,56.5189554055875,1181.3677714296,90
mc,46.1235389888619,1043.63256446146,91
mc,70.6116832196003,911.103834692601,92
mc,88.8766394760863,758.834135790688,93
mc,168.730710627928,615.124708079249,94
mc,271.412293507728,496.433558471852,95
mc,402.540732860701,557.787972461543,96
mc,563.702601537258,595.770673177759,97
mc,768.496166536138,666.137402112484,98
mc,958.888061657774,730.086013932786,99
mc,1162.02102734213,797.820672117752,100
mc,1296.99817037427,913.587382916077,101
mc,1459.24834805063,1014.78627361498,102
air,700.91824014863,2452.77105488203,-263
air,488.899879747416,2335.46034397908,-264
air,307.377761971679,2165.67327898486,-265
air,168.869611866942,1996.76720340855,-266
air,66.1803020806881,1798.46671631696,-267
air,-12.6895766391908,1588.85210125062,-268
air,-67.9586957010137,1392.95687633787,-269
air,-112.206401390374,1209.10911506188,-270
air,-124.573930799178,1053.64265838758,-271
air,-100.204611075717,903.382320873152,-272
air,-80.2307825887868,733.525876762826,-273
air,3.78779563400636,570.05073592506,-274
air,112.525893509957,433.243843579341,-275
air,247.22712663767,486.26516564829,-276
air,416.006852624233,509.609232118146,-277
air,634.657041799935,559.718809459247,-278
air,845.121604456233,602.434059822171,-279
air,1079.31603938167,648.162016708491,-280
air,1243.14827851687,751.297465424588,-281
air,1447.08175985137,844.228945117969,-282
