Label,x,y,ID
ax,1550.29648711944,1201.79695550351,1
tt,1538.34988290398,1428.78243559719,2
tt,1753.3887587822,1377.01381733021,3
tt,1717.54894613583,1271.48548009368,4
tt,1781.26416861827,1157.99274004684,5
tt,1852.94379391101,1136.0906323185,6
tt,1994.31194379391,1193.83255269321,7
tt,1860.90819672131,990.740281030445,8
tt,2026.16955503513,911.0962529274,9
tt,1962.45433255269,827.470023419203,10
tt,1831.04168618267,654.244262295082,11
tt,2085.90257611241,698.048477751756,12
tt,2233.24402810304,817.514519906323,13
tt,2201.38641686183,1044.5,14
tt,1769.31756440281,867.292037470726,15
tt,1641.88711943794,801.585714285714,16
tt,1542.33208430913,638.315456674473,17
tt,1490.56346604215,789.639110070257,18
tt,1347.20421545667,652.253161592505,19
tt,1303.4,797.603512880562,20
tt,1164.02295081967,857.336533957845,21
ap,1614.01170960187,1058.43770491803,22
tp,1764,927,23
tp,1153,971,24
tp,1232,945,25
tp,1316,910,26
tp,1419,874,27
tp,1020,818,28
tp,1330,847,29
tp,1694,875,30
tp,1264,734,31
tp,1418,749,32
tp,1556.26978922717,867.292037470726,33
tp,1565,776,34
tp,1752,780,35
tp,1672,672,36
tp,1962.45433255269,729.906088992974,37
tp,1867,871,38
tp,2135.68009367681,819.505620608899,39
tp,2273.06604215457,929.016159250585,40
tp,2134,925,41
tp,2061,1034,42
tp,1793.21077283372,1062.41990632318,43
tp,1948,1070,44
tp,1846,1260,45
tp,1665,1311,46
tp,1683,1187,47
tp,1036.5925058548,938.971662763466,48
bs,1035,684,49
bs,1179,630,50
bs,1313,599,51
bs,1453,611,52
bs,1596,539,53
bs,1758,548,54
bs,1897,594,55
bs,2048,606,56
bs,2170,653,57
bs,2292,742,58
bs,2437,789,59
bs,2358,880,60
bs,2314,1044,61
bs,2169,1144,62
bs,2053,1260,63
bs,1949,1352,64
bs,1827,1428,65
bs,1679.71803278689,1460.64004683841,66
bs,1553,1550,67
bp,1420.58480563388,1065.51814858966,0
bx,1374.01117402543,1200.06419545853,-1
mc,1015.12392530462,549.169180681765,68
mc,1200.82178080308,495.470382198176,69
mc,1369.73544635467,475.082699713643,70
mc,1540.50257399142,506.512164687948,71
mc,1700.53504490325,451.553830441814,72
mc,1877.99402446255,483.379242680045,73
mc,2026.29326045676,550.899408544844,74
mc,2181.49175182947,578.534378273508,75
mc,2305.68102828809,640.152169599127,76
mc,2428.21254065053,746.533426171188,77
mc,2572.41499731968,804.400866346862,78
mc,2492.24104630914,903.531886221655,79
mc,2443.31557076173,1087.03360712155,80
mc,2293.24516174313,1200.01381942651,81
mc,2167.08024297542,1334.56612063123,82
mc,2049.90376527831,1443.61243548767,83
mc,1909.46943835162,1536.50437742917,84
mc,1739.03872594,1583.3407540375,85
mc,1572.87607469538,1684.83081931823,86
air,865.742809454337,470.342245210055,-249
air,1082.26681526075,375.166086041334,-250
air,1287.35137539003,327.633493612591,-251
air,1500.07106863415,342.519186475215,-252
air,1689.61383938573,283.003746494692,-253
air,1901.21498965384,316.079540635713,-254
air,2077.84190473218,390.054325306645,-255
air,2251.74887483352,424.936395878781,-256
air,2392.15860421729,495.065876690571,-257
air,2532.46046720595,613.639583810327,-258
air,2686.94652181135,680.260085673664,-259
air,2614.0441988903,786.517376224693,-260
air,2581.01474589062,989.220823205747,-261
air,2440.21275216023,1116.77361942957,-262
air,2325.15889760447,1275.07206648118,-263
air,2215.38288362471,1409.77362759145,-264
air,2078.34563472584,1533.46565619933,-265
air,1905.16519446737,1613.84321267876,-266
air,1722.25719054566,1763.65775478994,-267
