Label,x,y,ID
ax,1380.92154566745,1518.81381733021,1
tt,1944.481264637,919.282201405153,2
tt,1815.58196721311,1156.09718969555,3
tt,2007.43208430913,1120.12529274005,4
tt,1965.46487119438,1413.89578454333,5
tt,1779.61007025761,1386.9168618267,6
tt,1872.53747072599,1566.77634660422,7
tt,1716.66976317536,1686.14911231894,8
tt,1911.50702576112,1707.6662763466,9
tt,1827.57259953162,1857.54918032787,10
tt,1656.70608899297,1905.51170960187,11
tt,1662.70140515222,2088.36885245902,12
tt,1503.82552693208,2139.32903981265,13
tt,1500.82786885246,2283.21662763466,14
tt,1374.9262295082,2136.33138173302,15
tt,1463.96757372662,1955.0242418924,16
tt,1189.07142857143,1980.45316159251,17
tt,1405.34066577451,1811.48939828552,18
tt,1249.02459016393,1851.55386416862,19
tt,1197.11406166874,1686.14911231894,20
tt,1027.19789227166,1515.81615925059,21
tt,1141.10889929742,1443.87236533958,22
tt,982.233021077283,1359.93793911007,23
ap,1533.80210772834,1620.73419203747,24
tp,1945,1043,25
tp,1841,1274,26
tp,1945,1182,27
tp,1983,1283,28
tp,1869,1458,29
tp,1956,1524,30
tp,1824,1627,31
tp,1915,1608,32
tp,1788,1726,33
tp,1706,1819,34
tp,1750,1955,35
tp,1572,2171,36
tp,1552.91874441257,2009.60791481333,37
tp,1439,2208,38
tp,1442,2058,39
tp,1337,2194,40
tp,1288,2022,41
tp,1387,1900,42
tp,1273,1886,43
tp,1175,1766,44
tp,1342.67052279122,1777.12190052049,45
tp,1276,1674,46
tp,1060,1614,47
tp,1134,1604,48
tp,1179,1550,49
tp,1056,1417,50
tp,920,1290,51
tp,1017,1262,52
tp,935,1166,53
tp,1006,1176,54
bs,2077,1044,55
bs,2071,1188,56
bs,2074,1348,57
bs,2059,1510,58
bs,2005,1646,59
bs,1927,1788,60
bs,1902,1938,61
bs,1832,2063,62
bs,1711,2155,63
bs,1600,2285,64
bs,1479,2342,65
bs,1329,2358,66
bs,1206,2225,67
bs,1145,2050,68
bs,1088,1852,69
bs,999,1703,70
bs,960,1539,71
bs,883,1385,72
bs,857,1218,73
bp,1581.22138963083,1453.6630980261,0
bx,1383.10287310302,1397.05780758958,-1
mc,2214.36226917242,1079.22531904126,74
mc,2196.33444643773,1254.3362090408,75
mc,2179.09818867152,1443.20287197202,76
mc,2140.0784780017,1626.34215271639,77
mc,2062.11517702801,1775.79627362453,78
mc,1957.68750501273,1926.44671585072,79
mc,1916.39488242884,2079.07446067101,80
mc,1829.24511920732,2204.78020569026,81
mc,1688.57839718675,2295.0231688723,82
mc,1561.0897573304,2421.36425158064,83
mc,1426.03364837386,2473.5438394193,84
mc,1260.43023394409,2482.12656152812,85
mc,1122.81131581032,2339.84275735346,86
mc,1050.46355510981,2155.69804483187,87
mc,979.006025140397,1942.71675445065,88
mc,874.037421293606,1770.0340959274,89
mc,823.910166487827,1578.8594193182,90
mc,741.214878826517,1387.48907765571,91
mc,719.637730827577,1182.77468095874,92
air,2350.14374829084,967.649773119856,-255
air,2354.42183820946,1177.56323800244,-256
air,2351.23827453455,1407.79802261051,-257
air,2315.77419601568,1630.43204156503,-258
air,2233.72266212033,1813.6985635228,-259
air,2118.59903369029,1997.10924098176,-260
air,2068.00712840673,2167.95325110372,-261
air,1969.00861218855,2311.32540055578,-262
air,1812.18781361262,2419.94884553687,-263
air,1668.96973434205,2560.10005474338,-264
air,1518.80342731127,2622.80696492305,-265
air,1334.36024285617,2641.56327719143,-266
air,1176.75572972213,2507.10217480717,-267
air,1086.95611911513,2327.61082879968,-268
air,989.933652274933,2118.12000266588,-269
air,849.592560563098,1944.06903869209,-270
air,764.144913281529,1744.12837293149,-271
air,639.910044025932,1531.09633013716,-272
air,583.856251709155,1294.35022688014,-273
