Label,x,y,ID
ax,749.274937965261,1222.71017369727,1
tt,1103.65161290323,1122.41488833747,2
tt,932.03523573201,1068.92406947891,3
tt,809.452109181142,948.569727047146,4
tt,559.828287841191,1013.20446650124,5
tt,615.547890818859,897.307692307692,6
tt,455.075434243176,801.469975186104,7
tt,203.222828784119,926.281885856079,8
tt,178.706203473945,1066.6952853598,9
tt,174.248635235732,1227.16774193548,10
tt,359.237717121588,1216.02382133995,11
tt,506.33746898263,1298.4888337469,12
tt,247.798511166253,1416.61439205955,13
tt,428.330024813896,1534.73995037221,14
tt,328.034739454094,1659.55186104218,15
tt,562.057071960298,1713.04267990074,16
tt,526.396526054591,1848.99851116625,17
tt,729.2158808933,1869.05756823821,18
tt,644.522084367246,2069.64813895782,19
ap,653.437220843673,1244.99801488834,20
tp,878,1857,21
tp,747,1793,22
tp,804,1944,23
tp,643,1786,24
tp,640,1944,25
tp,533.082878411911,1581.54441687345,26
tp,449,1729,27
tp,402,1436,28
tp,342,1558,29
tp,425,1321,30
tp,286,1240,31
tp,454,1230,32
tp,226,1148,33
tp,322,1087,34
tp,307,972,35
tp,438,1120,36
tp,313,805,37
tp,473,901,38
tp,536,1068,39
tp,610,979,40
tp,685,1020,41
tp,666,1094,42
tp,822.824813895782,1051.09379652605,43
tp,754,1103,44
tp,986,1032,45
tp,845,1138,46
tp,977,1133,47
tp,1232,1155,48
tp,1129,1201,49
tp,1221,1226,50
tp,742.588585607941,2083.02084367246,51
tp,1041.24565756824,1229.39652605459,52
bs,643,2164,53
bs,531,2048,54
bs,411,1920,55
bs,308,1793,56
bs,223,1648,57
bs,174,1485,58
bs,124,1339,59
bs,91,1199,60
bs,96,1063,61
bs,102,922,62
bs,172,785,63
bs,269,667,64
bs,404,712,65
bs,559,761,66
bs,732,851,67
bs,916,915,68
bs,1098,960,69
bs,1204,1065,70
bs,1334,1132,71
bp,698.012903225807,1421.07196029777,0
bx,871.858064516129,1405.47047146402,-1
mc,523.842197492026,2243.45268634725,72
mc,395.313694585189,2093.83162433519,73
mc,267.943674991662,1926.79699502958,74
mc,167.167470466772,1766.97097981875,75
mc,90.6840928803935,1593.19295675336,76
mc,55.0115323483925,1405.29394105687,77
mc,17.8508205717822,1242.85602997047,78
mc,-2.81238044909765,1090.78471207451,79
mc,15.3825801247827,944.627102430555,80
mc,34.3571578442841,795.763091088936,81
mc,120.875953397945,651.217926741456,82
mc,234.940632965037,527.891154905588,83
mc,380.403263587368,570.739583403573,84
mc,550.66340731622,618.025133366916,85
mc,743.635817473554,708.255756620291,86
mc,957.517277169363,777.932035242491,87
mc,1172.92304177097,837.943254680012,88
mc,1301.28292951654,959.893659130365,89
mc,1453.15780250797,1052.54731365275,90
air,516.065318285178,2420.77389205924,-253
air,341.816049465432,2263.06900735677,-254
air,170.016171771051,2074.82906573836,-255
air,38.0418833087562,1888.74894410807,-256
air,-60.9849170273629,1685.3873236038,-257
air,-111.80013043048,1465.93352389103,-258
air,-155.99974198095,1278.62293849569,-259
air,-179.70309724231,1105.37800360645,-260
air,-162.006364768434,938.589547045792,-261
air,-141.397748293126,770.994102131309,-262
air,-50.3315194618216,604.406698576356,-263
air,70.8986007273953,460.115779549213,-264
air,221.868837044084,490.926517769274,-265
air,401.585731276602,521.696859469895,-266
air,609.409583672085,592.123900504813,-267
air,850.842068691746,636.074043780572,-268
air,1105.71376968494,673.668473928313,-269
air,1267.39263576215,785.667547899602,-270
air,1460.93468171482,875.22610794076,-271
