Label,x,y,ID
ax,765.835314928929,1050.65100858543,1
tt,1180.82138442522,669.770704573548,2
tt,1041.58776266996,739.387515451174,3
tt,810.58652657602,704.579110012361,4
tt,813.750927070457,843.812731767614,5
tt,661.169344488228,957.119715851186,6
tt,614.39369592089,669.770704573548,7
tt,427.341112652621,660.937288859417,8
tt,174.542027194067,704.579110012361,9
tt,171.243525404099,914.807940566648,10
tt,459.338071693449,884.949938195303,11
tt,596.588213790775,1003.88536221831,12
tt,351.62530424871,1070.69342845705,13
tt,127.076019777503,1185.56798516687,14
tt,275.802843016069,1258.34919653894,15
tt,490.982076637824,1166.58158220025,16
tt,500.475278121137,1362.77441285538,17
tt,478.560630102326,1580.6616674128,18
tt,680.846106304079,1489.35043263288,19
tt,810.58652657602,1622.25525339926,20
tt,573.256489493201,1698.20086526576,21
tt,737.805315203955,1831.10568603214,22
tt,899.189740420272,1916.54449938195,23
tt,1076.39616810878,1986.16131025958,24
tt,981.464153275649,1723.51606922126,25
tt,1082.72496909765,1805.79048207664,26
tt,1123.86217552534,1653.89925834363,27
tt,1304.23300370828,1723.51606922126,28
tt,1215.62978986403,1976.66810877627,29
ap,636.673053534022,1117.45907482417,30
tp,1310,1819,31
tp,1179,1732,32
tp,1299,1970,33
tp,1034,1657,34
tp,1067,1729,35
tp,1182.27226115044,1865.70941669812,36
tp,934,1634,37
tp,1010,1885,38
tp,868,1569,39
tp,874.104670341844,1783.31280167033,40
tp,681,1703,41
tp,681,1568,42
tp,590,1442,43
tp,413.979499404872,1382.46440423786,44
tp,457.667724120334,1273.34456271458,45
tp,251,1096,46
tp,407,1140,47
tp,267,933,48
tp,441,1005,49
tp,218,798,50
tp,381,838,51
tp,561,920,52
tp,521,786,53
tp,662,796,54
tp,712,711,55
tp,740,874,56
tp,789,939,57
tp,899,784,58
tp,917,889,59
tp,1068,859,60
tp,1173,749,61
tp,117.58281829419,1033.67676143387,62
tp,316.940049443758,710.907911001236,63
bs,1175,2073,64
bs,970,2032,65
bs,783,1945,66
bs,615,1833,67
bs,481,1685,68
bs,363,1547,69
bs,234,1415,70
bs,124,1290,71
bs,534,582,72
bs,731,578,73
bs,906,639,74
bs,1082,618,75
bs,1238,635,76
bs,370.734857849197,571.674289245983,77
bs,177.706427688504,590.660692212608,78
bs,41.6372064276885,752.045117428925,79
bs,-8.9932014833127,926.087144622991,80
bs,-12.1576019777503,1112.78677379481,81
bp,750.246766139888,1246.62133621908,0
bx,935.082416067083,1146.40923686096,-1
mc,1250.33063878511,2211.55201419922,82
mc,1021.36139871629,2181.10859297955,83
mc,803.013980090965,2101.43147502774,84
mc,575.409921043629,1985.6564490176,85
mc,332.829853274764,1739.00901219108,86
mc,232.82138930225,1457.97812013197,87
mc,131.817079950094,1294.87499582306,88
mc,35.8380118766621,1159.23750679734,89
mc,587.458006493518,433.630167081804,90
mc,811.951299241439,442.655059460807,91
mc,1010.06957530473,520.505741597632,92
mc,1202.24069117686,515.953236387698,93
mc,1370.1562976348,548.94142242695,94
mc,400.40220337266,416.783313433878,95
mc,179.246879168773,432.96163455001,96
mc,13.713830067612,596.830263658134,97
mc,-60.3968840679202,776.993123296932,98
mc,-87.488240762862,974.234759595586,99
air,1444.02850794165,2237.64848929895,-264
air,1208.06914510396,2238.9022601694,-265
air,974.096705406959,2195.93328256001,-266
air,699.084420789501,2136.9988047579,-267
air,278.37078989804,1926.7164999068,-268
air,48.5021523447364,1522.98819178103,-269
air,-63.1110133691225,1309.12030955603,-270
air,-159.463535928562,1151.67470617196,-271
air,478.222150399924,271.557904581661,-272
air,735.866822685691,262.624387197291,-273
air,967.759533547543,329.692348737171,-274
air,1188.21622264322,321.00912949866,-275
air,1380.84284447062,353.78587358157,-276
air,267.229231809432,273.727903982032,-277
air,22.6755102563257,315.977460554986,-278
air,-161.942353917623,511.128480968617,-279
air,-247.121012742056,719.252407166106,-280
air,-281.186109919405,948.138284495862,-281
