Source,Target,flow,value
1,11,u,0.122969541957796
1,30,u,0.0210014674968319
-1,1,u,0.143971009454628
3,2,u,0.0032564123546559
4,2,u,0.00448194740088403
2,62,u,0.000474440771375173
2,63,u,0.00099660878021286
2,64,u,0.000195593279650197
2,81,u,0.00224733425650374
2,82,u,0.00382438266779843
4,3,u,0.00122553504622813
6,3,u,0.00398486058085112
60,3,u,7.22102847214412e-05
3,61,u,0.000704877035189311
3,62,u,0.000800082006840741
3,64,u,0.000521234515115809
5,4,u,0.00847236634607385
6,4,u,0.00275932553462299
4,60,u,5.03432199014053e-05
4,61,u,0.000827430539812157
4,80,u,0.00195090667727849
4,81,u,0.00269552899659211
5,6,u,0.00571304081145085
7,5,u,0.0190412687130459
58,5,u,0.000283830386526418
59,5,u,0.000459841222878588
5,60,u,0.000897579854508779
5,79,u,0.00190380999853241
5,80,u,0.00279814331188586
59,6,u,0.00103114530402366
8,7,u,0.0278323510373762
55,7,u,0.00116796390619425
57,7,u,0.000157879893125656
7,58,u,0.00162029648477819
7,59,u,0.00144428564842598
7,78,u,0.00324440712060907
7,79,u,0.00380793686983703
9,8,u,0.0224527079224125
10,8,u,0.00709059227149322
54,8,u,0.000692375214682928
8,55,u,0.00161527119754337
8,56,u,0.000788053173669345
9,10,u,0.0153621156509193
11,9,u,0.0378353299824221
52,9,u,0.000591058771788777
53,9,u,0.000941330396679207
9,54,u,0.00155289557755833
51,10,u,0.00106800009081645
52,10,u,0.00212727033688069
10,55,u,0.00232433042469271
10,76,u,0.00392560861612288
10,77,u,0.00521685476630833
11,12,u,0.0263879774599841
11,13,u,0.0391502616001203
11,49,u,0.00518020326008006
11,50,u,0.00412934835465397
11,51,u,0.00425174447251773
11,52,u,0.00319247422645343
11,53,u,0.002842202601563
12,13,u,0.0127622841401361
12,50,u,0.00149055060865555
12,51,u,0.0016129467265193
12,74,u,0.00553641846599278
12,75,u,0.00498577751868132
13,14,u,0.0461728563935675
13,49,u,0.00126517710006802
13,50,u,0.000214322194641925
13,74,u,0.00426019005197915
14,15,u,0.0417685543447101
14,48,u,0.00229705621650957
49,14,u,0.00335210853928869
14,73,u,0.00581644995901431
74,14,u,0.000357095587377598
15,16,u,0.0355836579050849
15,46,u,0.00346104013104678
15,47,u,0.00296406100199715
48,15,u,0.00187979921796146
15,73,u,0.00163959452454332
16,17,u,0.0341276645874908
16,45,u,0.00214762376556785
46,16,u,9.73256594616778e-05
47,16,u,0.000594304788511346
17,18,u,0.0320519013903
17,43,u,0.00116391114681202
17,44,u,0.00217699474356023
45,17,u,0.00126514269318125
18,19,u,0.00850101786060042
18,20,u,0.0128537163695142
18,21,u,0.0117436584166557
18,41,u,0.000810367087601716
18,42,u,0.00121261604361353
43,18,u,0.00204127899221795
44,18,u,0.00102819539546974
19,20,u,0.00435269850891373
19,42,u,0.000362514257553492
44,19,u,0.00187829718152983
19,70,u,0.00361252724789138
19,71,u,0.00205157502777196
20,22,u,0.0106336004637975
20,39,u,0.000881585136118179
20,40,u,0.00258672747485047
42,20,u,7.2755593337881e-05
20,70,u,0.00317725739700001
21,22,u,0.0117436584166559
22,23,u,0.0213762159183744
22,37,u,0.00148173589945819
22,38,u,0.00237556220833088
39,22,u,0.000181774910261545
41,22,u,0.00153836459572942
42,22,u,0.00113611563971761
23,24,u,0.0094262687896276
23,29,u,0.00678314727097518
23,38,u,0.000237940616493493
40,23,u,0.000614254163366734
23,68,u,0.00291300347306169
23,69,u,0.00263010993158357
24,25,u,0.00756093233302391
29,24,u,0.00264312151865242
24,36,u,0.000486984069936813
38,24,u,0.00070468626246929
24,67,u,0.00275578357369062
24,68,u,0.00197037659409891
26,25,u,0.000305494122825323
25,27,u,0.00339438788795676
36,25,u,0.000269109163365577
25,66,u,0.00274145739086942
25,67,u,0.00199969034038823
26,27,u,0.00369988201078209
28,26,u,0.00463511862667931
