ax,20,,,,,,,
tt,3,7,23,25,,,,
tt,4,6,7,23,25,29,30,
tt,6,23,24,27,30,32,,
tt,6,9,26,27,32,33,58,59
tt,30,32,57,58,,,,
tt,25,29,55,56,,,,
tt,9,10,26,31,33,34,,
tt,33,34,59,60,,,,
tt,11,12,34,35,36,60,61,
tt,12,20,28,35,36,,,
tt,13,36,37,61,62,,,
tt,14,37,38,39,62,,,
tt,18,37,39,41,42,,,
tt,16,17,18,38,39,40,41,43
tt,17,38,40,63,64,,,
tt,40,43,65,66,67,,,
tt,20,41,42,43,44,45,,
tt,20,21,47,48,69,70,,
tt,21,28,46,48,,,,
tt,48,49,50,70,71,,,
ap,28,,,,,,,
tp,24,25,,,,,,
tp,27,32,,,,,,
tp,29,55,,,,,,
tp,27,31,33,,,,,
tp,32,,,,,,,
tp,35,37,42,,,,,
tp,30,56,57,,,,,
tp,32,57,,,,,,
tp,33,34,,,,,,
tp,33,58,,,,,,
tp,34,59,,,,,,
tp,35,60,,,,,,
tp,37,,,,,,,
tp,37,61,,,,,,
tp,42,,,,,,,
tp,39,40,62,63,64,,,
tp,41,,,,,,,
tp,43,64,65,,,,,
tp,43,,,,,,,
tp,44,46,,,,,,
tp,45,67,68,,,,,
tp,45,46,47,,,,,
tp,47,68,69,,,,,
tp,47,48,,,,,,
tp,48,69,,,,,,
tp,50,,,,,,,
tp,50,51,54,71,,,,
tp,51,54,,,,,,
tp,53,54,71,72,,,,
tp,53,72,73,,,,,
tp,54,72,,,,,,
tp,,,,,,,,,
bs,56,,,,,,,
bs,57,,,,,,,
bs,58,,,,,,,
bs,59,,,,,,,
bs,60,,,,,,,
bs,61,,,,,,,
bs,62,,,,,,,
bs,63,,,,,,,
bs,64,,,,,,,
bs,65,,,,,,,
bs,66,,,,,,,
bs,67,,,,,,,
bs,68,,,,,,,
bs,69,,,,,,,
bs,70,,,,,,,
bs,71,,,,,,,
bs,72,,,,,,,
bs,73,,,,,,,
bs,,,,,,,,,
